n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,7.04,6.13,6.092499999999999
41,265,988,523,497,7.07,6.87,6.680000000000001
414,940,802,849,310,6.22,5.85,5.77
991,488,366,597,913,5.84,5.76,5.835
929,223,516,142,288,6.3,6.15,6.09
143,773,97,633,818,6.16,6.2,6.3149999999999995
256,931,545,722,829,6.22,6.07,5.93
616,923,150,317,101,6.71,6.33,6.3375
747,75,920,870,700,5.91,5.66,5.7975
338,483,573,103,362,7.33,6.34,6.625
444,323,625,655,934,6.48,5.88,6.0825
209,989,565,488,453,6.85,6.47,6.874999999999998
886,533,266,63,824,7.13,6.46,6.3925
940,561,937,14,95,8.16,7.64,7.817500000000001
736,860,408,727,844,6.21,6.29,6.3374999999999995
803,684,640,1,626,6.13,5.86,5.855000000000001
505,847,888,341,249,6.54,6.24,6.367500000000001
747,333,720,891,64,5.97,5.84,5.995
195,939,581,227,244,6.23,6.03,6.0475
822,990,145,822,556,4.86,4.87,5.8725000000000005
458,93,82,327,896,7.13,6.76,6.874999999999999
520,955,501,111,308,6.69,6.27,6.174999999999999
564,298,723,127,560,5.88,5.82,5.877500000000001
340,834,944,553,208,6.2,6.02,5.952500000000001
986,818,617,560,601,5.97,5.85,5.8775
294,455,93,610,817,6.68,6.38,6.369999999999999
394,324,589,247,297,6.52,6.11,6.190000000000001
188,193,841,191,33,7.08,6.86,6.81
627,672,266,487,70,6.14,6.31,6.1725
91,695,775,133,897,6.68,6.21,6.045
153,945,39,862,82,7.85,7.58,7.7
919,716,945,849,553,6.42,6.0,5.855
699,400,857,722,537,6.16,5.92,5.959999999999999
282,534,831,241,869,6.27,6.27,6.0075
220,916,695,603,845,5.97,6.28,6.1675
972,429,593,281,461,5.92,6.1,5.9825
504,676,656,717,938,6.13,5.81,5.8075
812,365,84,332,627,7.35,7.06,7.185000000000002
118,498,601,645,343,6.72,6.19,6.289999999999999
865,194,248,16,749,7.43,7.11,7.297499999999999
277,119,722,225,380,6.89,6.37,6.330000000000001
813,174,340,436,835,6.23,6.03,6.097500000000001
63,103,801,149,875,7.3,6.63,6.8575
714,224,46,836,587,7.54,6.49,6.682499999999999
649,931,958,547,616,6.33,6.05,6.092499999999999
696,75,27,127,650,8.49,7.88,7.837500000000002
193,620,850,589,122,6.45,6.25,6.187500000000001
400,93,379,853,118,6.54,6.51,6.719999999999999
37,620,22,199,984,7.32,6.75,7.022500000000001
993,189,735,126,490,6.46,6.01,6.209999999999999
215,744,819,62,959,7.76,7.09,7.037499999999999
695,23,557,435,635,7.23,6.99,7.150000000000002
103,855,266,71,226,7.15,7.19,7.1075
73,662,308,358,446,7.07,6.94,6.752499999999999
184,62,515,478,40,6.37,6.66,6.619999999999999
610,103,716,400,204,7.87,6.47,6.672499999999998
266,367,926,749,481,6.29,6.25,6.0874999999999995
858,923,940,583,173,6.35,5.66,5.8875
714,688,208,989,785,7.0,6.63,6.39
59,807,692,162,865,6.01,6.15,6.120000000000001
165,350,542,256,120,6.36,6.64,6.2700000000000005
611,943,452,681,179,6.82,6.17,6.1725
13,482,697,419,921,8.03,7.62,7.477500000000001
582,895,520,939,318,6.77,6.35,6.2225
664,365,397,857,673,6.43,6.45,6.115
256,157,574,707,12,8.38,7.66,7.782500000000001
468,759,80,343,756,7.19,6.82,7.0325
46,557,287,138,245,6.63,6.67,6.545
780,976,493,360,624,5.84,5.95,5.915000000000001
294,689,367,604,969,6.1,6.38,6.177499999999999
913,648,874,635,135,6.0,5.72,5.8525
732,317,397,766,424,6.47,6.01,6.2475
848,666,82,1,608,7.06,6.25,6.3774999999999995
196,715,342,163,245,6.36,6.34,6.4625
228,652,458,387,727,6.06,6.15,6.194999999999999
896,689,581,895,424,6.34,5.99,6.092499999999999
32,411,892,718,581,7.31,6.64,6.7124999999999995
428,790,678,726,47,6.69,6.77,6.61
169,456,65,265,718,6.27,6.15,6.2275
161,457,540,906,498,6.72,6.08,6.2425
929,574,618,773,0,9.71,8.72,8.605000000000004
905,39,506,333,319,7.96,7.65,7.335000000000001
857,478,51,828,842,6.37,6.14,6.125
896,997,831,425,192,6.71,6.52,6.587499999999999
561,986,648,85,857,6.15,6.34,6.065
742,133,15,411,972,7.46,6.82,7.154999999999999
694,427,323,3,218,12.49,11.81,12.077500000000004
14,734,772,2,842,8.57,8.35,8.2225
691,541,626,100,195,6.47,6.18,6.164999999999999
121,622,664,203,894,6.21,6.21,6.329999999999999
309,286,705,186,102,6.52,6.79,6.519999999999999
487,874,944,406,642,6.34,6.13,6.1525
83,22,281,935,463,7.08,6.95,6.93
819,811,118,882,262,6.08,5.92,5.8825
136,669,533,836,666,5.72,6.08,5.895
660,355,117,892,158,7.41,7.46,6.814999999999999
285,871,19,43,41,8.55,8.17,7.932499999999999
210,697,265,571,322,6.43,6.47,6.340000000000001
969,375,960,581,931,5.8,6.04,5.972499999999999
869,43,866,767,984,5.98,6.04,5.984999999999999
