n_nodes,influence,n0,n1,n2,n3,n4
5,16.8000,165,462,238,596,911
5,16.8000,165,462,238,596,911
5,16.8000,165,462,238,596,911
5,16.8000,165,462,238,596,911
5,16.8000,165,462,238,596,911
5,16.8000,165,462,238,596,911
5,16.8000,165,462,238,596,911
5,16.8000,165,462,238,596,911
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.7500,165,462,238,576,203
5,16.5200,165,462,238,596,911
