n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,707,965,861,757,129.16,26.56,28.159999999999982
667,944,542,29,860,476,794,965,255,144.17,21.69,21.96
664,53,922,160,115,380,480,889,252,159.65,25.51,26.200000000000006
389,556,104,587,255,13,748,221,417,184.42,34.91,37.639999999999986
286,186,938,888,784,398,163,780,816,142.13,26.01,25.040000000000006
73,142,632,632,455,129,135,1,995,161.68,25.93,31.359999999999992
892,5,214,792,220,983,169,893,170,182.27,37.98,44.119999999999976
296,321,984,203,552,897,694,640,209,157.42,24.76,25.75999999999999
186,963,991,707,201,989,988,915,392,129.43,22.66,24.279999999999994
305,22,369,424,169,958,149,270,66,175.3,27.62,27.640000000000004
339,308,837,617,600,3,610,694,724,187.64,62.87,64.12000000000005
346,67,317,363,838,313,492,713,323,171.57,36.33,37.03999999999997
189,492,483,721,180,58,262,998,961,165.96,28.15,29.639999999999986
23,972,767,366,865,413,18,562,806,186.96,41.65,42.16
428,374,385,592,861,9,463,47,724,172.88,43.33,42.0
185,638,978,977,201,121,773,251,951,146.83,22.02,23.040000000000003
839,964,473,352,524,363,914,537,256,146.84,25.24,26.319999999999993
794,473,110,603,766,799,816,376,880,137.98,19.52,20.520000000000003
302,37,443,968,93,213,348,525,625,163.41,29.1,28.43999999999999
371,940,151,348,282,946,719,558,94,139.26,26.55,26.479999999999993
319,702,324,313,181,817,80,641,152,171.34,29.72,30.400000000000002
738,705,316,495,165,737,49,82,615,164.47,31.26,32.11999999999998
546,945,415,32,243,758,608,352,846,179.01,33.78,33.919999999999995
256,466,666,431,149,57,938,653,33,171.64,39.45,37.87999999999998
820,505,342,858,212,133,749,577,972,156.01,28.16,29.039999999999996
135,645,918,806,423,109,172,444,381,176.06,32.84,32.48
152,60,865,430,301,144,464,944,635,154.52,23.15,23.88
872,173,999,534,464,983,499,705,747,120.54,17.72,17.680000000000003
325,490,280,298,481,413,923,150,115,151.57,21.85,22.520000000000003
386,841,544,982,183,642,959,511,888,152.79,29.28,29.079999999999984
346,184,91,503,278,527,800,561,888,154.01,26.16,25.359999999999996
514,369,64,804,814,793,364,711,601,161.87,29.22,31.519999999999992
679,35,777,313,372,572,721,684,287,148.77,23.22,23.28
855,497,271,788,707,733,300,979,968,121.84,19.82,19.880000000000003
348,665,182,594,872,11,485,560,792,172.59,35.05,35.59999999999999
256,333,687,280,474,295,836,512,662,144.66,25.22,25.64
689,816,365,356,280,659,353,755,960,148.28,27.4,27.959999999999997
848,418,358,944,863,176,890,887,704,135.77,22.38,21.919999999999995
460,999,373,979,342,530,145,542,170,153.94,28.82,29.159999999999997
203,856,370,959,874,488,289,708,80,169.5,28.17,31.639999999999986
736,686,747,426,175,631,799,958,594,141.85,26.09,28.19999999999999
528,681,958,430,309,638,566,793,887,135.1,23.14,22.880000000000006
652,277,737,28,200,163,600,451,639,174.68,36.8,38.79999999999998
665,185,224,777,702,184,646,735,42,154.18,24.6,24.360000000000007
