n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
35222,149213,222149,210308,200218,16543,66864,30911,129875,199481,117831,123796,170811,53.75,34.59,35.8
99513,206759,55038,24604,127888,7431,234177,219090,102186,113447,159236,199827,201105,57.83,36.46,37.39999999999999
552,182408,116755,69816,189147,210193,59968,154967,247797,26798,236303,83212,8018,60.89,37.18,37.36
5851,6670,170274,141928,2413,246192,231010,99930,179957,56780,254028,110655,190277,57.69,35.13,37.11999999999999
7612,138314,58115,200199,114789,246196,129974,144928,61101,90623,60520,177431,57352,50.49,36.11,37.199999999999996
199477,120482,249625,75964,242878,5633,109099,219566,240194,145871,241746,168373,26214,48.42,32.93,34.07999999999999
48734,164981,260189,189697,225429,77696,31690,194811,87214,234769,189132,255132,186434,60.54,34.1,34.16
131281,245482,253548,110652,133095,217588,238599,175716,49767,79526,74490,154030,255184,48.92,35.24,35.519999999999996
231336,130904,221825,246654,132457,103115,154403,223684,9050,125888,63632,194964,209034,57.72,35.67,37.63999999999999
105981,108609,174258,45352,96239,143864,231402,184297,203381,176812,193518,98226,22666,56.86,35.26,36.32
115071,174000,133280,28293,204064,42912,136560,220188,103089,97130,128370,192090,7752,56.75,34.32,36.28
123029,11399,80879,184387,222377,257736,161168,155499,151565,103179,169648,44656,44195,52.12,34.74,37.35999999999999
131658,59490,257445,3224,201988,52302,141457,241195,225519,143743,60863,106025,134682,50.88,32.94,33.879999999999995
90131,249683,222156,151465,92608,120358,238486,70589,172809,143653,159631,250902,191207,54.31,35.0,35.239999999999995
1496,100581,205430,224644,215085,250254,232306,246011,194118,134348,212111,33881,135968,52.08,34.0,35.0
203790,147156,53866,111697,248963,14712,126117,228067,95613,149421,145332,52386,246681,53.36,36.25,35.919999999999995
132309,108370,127120,213215,93530,108638,90722,415,141158,141586,163444,206161,160550,53.03,33.67,34.32
86805,120100,157248,7333,210913,60189,166558,46454,144377,153212,47391,225708,24012,57.55,35.78,35.79999999999999
209305,144448,208954,223156,214024,244042,66923,8508,220658,247351,176452,18468,21819,51.65,35.09,35.6
227561,4375,118750,3816,197694,198072,73714,65420,70422,28701,209004,163788,48394,48.3,32.46,34.199999999999996
90288,76096,18223,43901,41844,66903,138249,249549,44078,172138,71542,169922,186539,59.73,36.69,37.63999999999999
77199,119197,184189,84410,130152,124196,29934,6195,81790,101333,90005,110341,208719,50.38,35.33,36.39999999999999
49293,67743,28511,66442,235882,191405,133723,256046,54811,253116,158767,113155,214182,54.96,34.75,35.919999999999995
255735,5457,59080,4683,104153,38394,9260,188438,251630,42002,116829,184708,132725,56.25,35.99,36.919999999999995
177779,111847,142790,218168,57828,256108,255746,165353,209141,182203,135423,118186,58509,59.08,35.92,36.35999999999999
137336,170002,8047,103520,176921,150954,210602,84212,172968,165399,111751,15410,193318,55.12,35.63,36.91999999999999
78277,32947,253730,55609,229516,12436,80317,18540,225054,20039,81359,240432,246228,53.27,34.59,36.67999999999999
78087,194993,41473,109097,148095,66154,34181,2223,146988,230350,222960,9939,154818,54.02,36.18,37.08
214804,57040,252235,236142,149495,120809,44962,217032,227483,228035,255269,204476,184555,58.1,36.57,36.31999999999999
163305,133398,9810,99082,52535,90945,25958,53939,150308,176725,235029,113495,155034,62.63,36.72,37.59999999999999
50887,129066,27374,245878,174576,102252,77613,132148,131019,4508,85287,160465,228490,55.92,35.72,36.76
105467,235845,73754,4742,41147,52652,224798,85915,212635,258749,147676,205180,35426,53.73,36.72,36.839999999999996
88891,112522,55844,69870,176804,25272,219598,99413,244367,143557,90138,239716,231314,56.92,33.18,34.919999999999995
219596,180121,140071,127008,201313,258345,139597,61509,17123,190176,10590,22198,34869,58.93,35.83,36.76
44484,43660,238809,141088,55828,70257,198997,87093,157341,132615,220497,66923,96497,50.71,33.63,34.44
88827,89203,29861,76340,61653,227388,247462,158330,204351,250165,187461,232591,128134,51.55,33.47,33.83999999999999
35480,152032,144486,201917,27335,84076,10259,106587,19187,99675,227060,259845,206599,52.1,34.42,35.28
38621,217187,32772,89364,30065,161267,153985,204971,242788,99100,20093,149626,144251,52.28,32.31,33.279999999999994
58645,148364,21428,249625,69920,95654,233509,77477,147966,140062,242500,29967,120001,48.58,34.54,34.63999999999999
235080,72661,28240,206311,11993,216994,77525,3245,160871,175744,3813,24034,108405,54.99,33.62,34.51999999999999
30173,216562,232013,207061,10491,49262,62818,205917,259039,153824,110366,42472,30292,55.08,37.13,37.16
118202,43878,178491,63286,41666,195036,221516,26957,114059,238751,252888,99163,211415,54.7,37.37,36.99999999999999
254348,142324,238347,214525,77076,144234,66429,186544,125045,82433,26248,54424,170931,59.04,35.29,36.959999999999994
83208,10386,7146,2754,206270,257578,242641,77476,190443,156387,83951,117924,102568,57.12,36.69,36.83999999999999
82124,104478,16505,16827,239440,83191,254230,157665,254226,119500,29192,65552,56411,51.47,33.02,33.959999999999994
205818,161954,203926,256888,233625,142321,227439,180404,122924,173495,93277,67917,48030,49.9,35.1,36.199999999999996
141977,54483,80562,52223,64587,94493,21330,214952,73606,23439,257786,197469,117414,57.79,34.5,35.519999999999996
23721,170920,150564,168680,88836,246607,59618,102361,253387,80421,10761,85784,48971,53.64,33.13,33.879999999999995
83030,207809,222071,151783,234225,241526,79379,64447,87643,26462,142665,160272,151777,59.28,36.7,37.48
211699,156228,24128,64250,57712,5340,211881,63900,105322,18960,70271,144495,227424,57.54,35.54,36.83999999999999
