n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,3801,61030,10219.37,52.29,55.23999999999997
32643,6796,20558,14838,48731,7430.27,14.47,14.430000000000003
61481,32318,49906,71271,13365,5570.4,10.87,10.809999999999993
75227,32680,1718,28407,53497,8256.39,18.99,18.989999999999988
36632,23865,51044,20919,9428,8053.43,20.61,18.909999999999997
18188,58305,16606,17333,232,10316.35,138.97,147.01000000000013
696,27453,28243,21739,21821,10307.3,96.81,102.32000000000001
37919,41110,26068,70677,26840,2888.98,5.6,5.800000000000001
23811,25805,50229,39162,2827,10326.98,86.81,81.99999999999947
47341,54382,21752,19097,34578,4236.52,10.0,9.089999999999995
8537,43496,39499,443,44288,10328.9,148.51,158.94000000000014
8653,40626,46576,40116,63012,3918.87,9.42,9.90000000000002
41391,24218,63074,61936,23084,5368.38,11.0,11.439999999999998
7471,33578,2997,46877,52991,10223.98,56.43,60.19000000000005
2368,71967,54896,47996,49330,4748.45,8.94,9.799999999999994
75827,1189,59352,6124,23713,10332.72,118.62,129.2199999999996
25758,15600,32255,60582,45138,1962.1,5.82,5.99
67173,46503,68773,32885,60666,5246.61,10.67,9.969999999999995
14162,48142,38779,4801,56751,9928.96,53.95,52.45
11951,27326,44661,67224,47530,4133.17,12.47,11.640000000000029
19424,44559,36133,71453,12068,9684.09,28.6,31.400000000000016
40953,41523,40130,23262,10249,5058.41,11.25,12.659999999999995
19512,40541,63411,21171,6363,9595.05,34.71,34.200000000000024
10611,69930,53200,4171,31108,5994.13,14.84,15.940000000000023
45066,32795,59724,55280,19087,7018.42,11.53,11.720000000000002
7301,4288,64692,43802,27139,10329.64,122.38,129.84999999999943
17114,73930,17403,54240,13976,9710.47,30.61,28.86000000000001
22127,56958,48889,19561,7703,1966.31,6.12,6.17
55134,38641,18507,59395,22189,2478.84,6.59,6.489999999999999
68445,59446,63983,41641,62789,1655.75,6.03,6.37
35918,38144,61614,52925,19202,1447.22,5.84,5.780000000000001
14753,49414,69697,23513,65447,6910.25,13.42,15.479999999999992
44365,23608,11683,64469,35692,4857.91,8.99,8.379999999999997
67525,71840,65906,47359,8271,1968.12,5.59,5.69
46622,4498,40068,47635,73310,10329.06,71.6,71.61000000000006
