n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
84890,248477,39544,103500,170638,12657,18988,215292,140478,24675,95863,152774,15204,55.87,38.47,39.15140875062098
238473,133021,56281,9829,22530,113677,109621,18312,63088,23779,144453,111285,15495,49.37,35.55,37.22784993728562
216754,148230,32453,248368,58520,165314,164477,152829,248436,16216,151284,153496,103987,58.18,36.26,36.37459892585607
12999,255919,57955,12211,145926,225042,34910,75919,109874,37815,141737,30878,149661,40.53,31.71,32.61088568223866
80866,146868,213942,178782,47376,27015,152462,149737,167487,49249,97621,25540,143587,49.71,34.1,35.74018167794579
186675,16459,147945,15624,162269,53990,130132,178362,139387,112090,203745,82351,122054,54.68,40.5,39.74263339944329
153501,242074,118799,94786,78582,65123,208241,47124,183237,204427,63988,21457,150581,57.78,38.59,39.149245220627506
78708,137677,129791,229412,90040,191219,117659,75481,159634,256946,19189,30950,134200,50.26,36.94,37.47602882979593
109608,43243,198479,89667,39841,244651,128178,110545,10277,252187,175168,20347,200427,49.03,35.59,36.25363457641183
146296,150215,206856,229501,214526,82247,89161,182267,91797,155810,130200,152016,208900,48.37,33.24,34.04705817745814
119591,18025,220192,24535,247642,70762,124282,182725,174103,17039,15904,191669,183891,50.27,35.7,35.43866836636683
81161,169640,151505,260334,178582,215462,116822,74605,187859,101132,232532,175283,90965,58.81,35.69,36.471420741973425
5914,246585,121030,93182,44052,160148,30695,129418,15454,57201,201387,75348,33905,53.04,35.98,37.34879528228636
193557,64910,104306,102485,240337,228438,130156,21123,43611,117751,105288,144032,72833,54.1,37.63,38.720676217868004
231573,35894,214769,112858,226488,144236,72986,185177,108867,258596,94049,178971,231785,61.65,40.35,43.1621461516721
99730,251063,60490,39563,21753,46194,39661,60806,172626,61167,3162,127130,217866,53.44,32.85,33.693102116314186
154435,47800,68877,73906,1073,38188,109824,140139,96797,159858,148462,83522,249848,59.54,37.33,38.0349388306272
32896,181008,225234,135132,249095,161898,171695,177261,193930,14153,119706,235807,228322,57.37,39.64,40.80861536507726
204464,249531,229248,178408,209157,146609,102859,104351,104589,103316,27141,126228,166275,48.3,32.08,33.16960496756415
104973,16317,49967,17654,258124,54726,115507,42546,28817,89143,157477,13782,26838,56.42,34.36,34.41413820121358
61,148578,39653,140671,26598,248761,95318,160887,6684,18432,229200,54513,160974,48.93,34.03,34.89086429349718
98626,38941,166306,66127,250470,91066,157883,95463,124295,32202,30239,222543,127944,59.16,36.39,37.343283793238996
260335,256330,122156,125932,126834,81750,22514,37779,26787,196522,89819,194078,69404,55.87,40.58,41.540671474064034
125467,217279,181418,42320,135353,6054,53795,249295,249566,138479,94831,38430,180897,55.62,36.1,36.91490806949426
142389,239637,7089,198742,138440,78142,256508,168536,226315,23857,182503,221629,68449,42.11,33.8,33.96766281846008
135894,96128,238094,43789,93243,202358,58403,139615,141968,204224,131779,86419,166839,44.3,34.72,35.111388483862456
58469,160754,212732,206674,258192,198789,223511,51156,211308,62754,214521,105037,193953,42.48,30.96,31.879289607712018
210587,59438,52407,135695,129179,93208,191628,7596,259418,7323,207123,73247,123794,52.26,33.35,34.90873052768564
67941,50762,181540,158633,250744,90251,117238,211960,245634,189563,259008,91624,250347,43.47,34.13,34.347011984986864
255463,95587,21112,57792,26779,59466,123228,51565,88535,53575,126524,163595,258277,53.88,36.94,37.7066753272482
236010,159976,220315,500,125691,238341,171174,90179,209621,168593,22224,218798,173168,37.83,30.24,30.29894682126917
31432,238492,101852,205076,186513,196644,52250,125313,233048,46798,113750,206867,166682,42.68,30.6,31.435189274129776
87167,22740,209931,248031,254714,189222,103766,121414,105221,194865,248197,22261,190001,51.33,35.73,36.17710640637372
41643,44565,260338,33302,7221,39623,154877,237201,121989,211419,171929,38318,160320,44.76,32.95,32.48696545671711
216664,156203,256981,124349,172298,245751,91857,40871,143827,143729,34336,5609,3733,46.13,33.17,33.708428318385884
