n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,697,1121,2027,6645,4148,1715,3282,5258,248,3761,21.11,20.33,20.210199504551227
3992,3712,3198,4054,4695,1574,6803,3298,733,3973,1918,6217,163,5743,2185,4261,3339,26.09,25.28,25.13944789626382
3885,3105,5947,931,5430,2116,795,6670,516,3165,5080,6795,3090,882,5413,475,2772,29.28,25.74,25.22762919509933
1920,5663,704,4076,5322,4233,1703,4763,6622,1164,4970,527,4421,306,4003,5749,1588,28.9,26.39,26.362964734732362
1214,7047,4742,3737,5971,4787,3646,2340,4565,2922,7004,3490,1105,1296,6261,4925,799,28.07,27.29,26.73666184966249
4356,5653,2570,5751,2924,5274,6909,4052,4125,5111,1619,2529,1230,2914,4331,2329,4176,24.17,21.8,21.882288054758092
5382,585,6620,7018,4156,5745,4464,1801,2819,1997,97,2422,2811,1800,2185,275,3468,23.36,20.24,20.833241535616402
2087,3087,2444,6834,5778,3415,1435,5385,3246,952,1361,5432,6980,209,1653,6278,1316,19.79,19.02,18.957939723328685
2457,954,108,6524,6261,3116,2800,6851,1393,4662,3568,1898,1139,3359,4620,3654,3335,18.98,19.22,18.642034924121447
3423,656,4821,573,2365,5872,779,278,698,5433,872,6260,4267,4319,2950,1258,6616,34.2,28.05,27.936752414339793
4136,3999,5801,1216,4951,515,1553,138,1150,2791,3164,5392,4699,989,6092,2452,2879,28.87,26.78,26.63640350143045
2665,2998,24,5290,6845,4087,1720,496,5056,271,6220,6623,6688,4751,1408,1456,2764,45.37,37.15,38.438764185597606
3531,3616,990,682,1642,4959,1834,4073,6646,3876,6473,1265,3121,999,888,4757,5906,34.66,29.33,29.846052568966574
3708,5307,1035,5892,3600,4214,5943,740,5861,3860,4619,3225,6688,2955,3730,1847,417,23.47,20.29,21.20366345728844
1617,400,3655,912,886,1730,5940,37,5802,4920,5009,185,5367,2982,6793,3542,4324,33.42,27.04,27.501139768873802
764,6135,6190,4916,4117,6711,5776,4661,1643,4108,1879,2655,4306,3146,6094,4258,5302,41.2,33.98,34.35540926634342
1607,54,2372,5023,2428,654,6089,2629,3300,1832,5180,2428,652,4483,3436,6096,3024,25.31,20.83,22.44699449504217
6609,6068,6967,2628,4229,2475,5120,6809,2923,6416,2423,5336,6928,895,1603,3974,3030,19.26,19.06,18.96248125838117
3101,4792,6939,2555,1681,2379,3252,5021,3141,6902,5606,4289,5657,5964,2914,6724,5537,24.56,22.38,22.41343425903924
4955,4793,2967,5513,3502,1604,4013,6739,4333,4155,6866,671,2202,1338,562,4081,6005,26.99,23.42,23.211637529824753
7097,2219,3438,6390,958,5116,6793,6758,2244,2389,2245,6588,6761,4130,2200,2271,5178,47.5,35.68,36.54984929553753
3373,2003,2960,2013,2031,6473,4134,6122,3751,2047,1918,6662,6643,4887,4302,6797,1600,59.81,47.24,47.824215913492694
3014,4068,6396,866,6499,914,3178,689,5363,1398,6391,4642,3502,369,6440,1120,180,19.6,18.96,19.02229579187131
4999,1566,5611,2167,713,781,3790,3766,5482,2312,4637,759,1034,4973,2929,7086,5346,29.05,27.71,27.43334116347151
540,2620,6476,317,6845,687,7037,1124,5354,6591,3000,6786,614,6674,1890,5936,303,22.29,20.6,21.06015650235346
4913,6473,2615,1821,2429,6095,2928,2677,541,4260,933,5909,4993,2851,3559,1308,1286,24.61,22.41,22.228895834595534
2088,3189,1218,3532,5962,6407,533,817,4378,1823,672,2401,1447,2760,6139,1629,893,33.56,29.63,28.756816622926834
416,468,4553,6442,6030,1455,6759,1398,4583,5239,2676,2419,1984,6030,4099,3923,908,22.07,21.04,22.619041401186784
4610,5884,679,1126,6140,1086,1846,2677,1786,3340,1424,1384,1106,6242,3607,498,5692,30.5,25.33,25.059272300994053
3672,4796,5470,5027,2353,3398,6671,3576,4737,5624,6039,3047,5669,4620,5816,4011,3002,23.32,20.66,21.08100026165504
6017,6914,6387,4325,1535,2529,2179,5571,3898,6824,1047,6872,6863,2268,4095,5204,4149,27.31,24.13,24.100014449931376
4371,6462,4193,2368,6610,1781,4657,4313,3200,6281,1104,6757,4003,5303,3898,1017,2385,27.24,23.97,23.871964425626594
3228,262,286,3043,4150,2425,2842,3072,5725,226,5090,1173,6801,5639,118,652,6780,58.14,45.93,46.11047097643399
1512,3677,4750,1043,6289,6894,3485,4621,5163,4740,885,3053,4115,324,4925,5863,5373,27.71,23.88,24.542696379177237
3020,2933,870,2619,5326,836,3904,6908,1390,5293,1931,3906,2991,4721,2836,3045,6171,23.35,21.85,21.866870676644652
6619,3518,3071,6084,5150,5490,316,6017,1152,5815,5431,5330,2565,499,265,1905,4177,24.16,20.45,20.654970790549527
2953,3961,3001,3899,4599,1418,2471,1142,5300,2182,6438,186,6416,3611,6073,2357,4784,29.12,25.15,26.28379793062626
5607,2136,3721,6893,2428,2372,3302,7045,4073,3662,5378,5154,729,4089,5356,3594,2793,26.53,23.06,22.762963442782695
1112,4738,6033,886,2960,5879,4918,5463,3739,2963,3850,4693,3142,1664,4477,4286,5810,33.94,28.13,27.144389897399567
4833,1423,6406,1196,4130,6743,282,724,4490,6496,5449,6218,2550,1783,1207,5210,3283,35.49,29.35,30.21492685861627
2076,6546,1616,947,114,299,3629,5886,6791,1735,2592,2574,228,44,6029,136,6042,31.44,26.01,26.947742464073876
1049,4717,2477,5247,2544,90,362,6656,1748,2695,2594,7001,765,3395,1921,6936,3,21.81,20.88,20.94525534195655
5583,785,4229,4185,1659,3944,6193,5872,6710,3453,916,3482,4150,1210,610,1195,5389,35.29,31.21,31.28346648731968
5811,6377,6444,5447,5776,2836,4892,3573,5380,408,2072,3357,5685,5435,1631,227,2332,82.36,58.85,60.30616565346942
526,6305,3999,2581,5701,1321,1847,452,3251,6778,5677,2533,2155,2521,4278,2266,4938,25.1,22.68,23.074122241238342
176,3326,6510,1707,5761,5674,5692,5743,1728,1548,916,6613,6322,5367,7098,6391,4049,25.97,22.55,22.61734106257652
1277,5863,6756,2576,1956,5353,674,3562,2833,4145,6758,4501,5602,4081,3793,5019,2988,29.03,25.02,25.979910324264125
5059,1120,5052,1357,3841,792,1812,4249,6525,2759,5000,1324,4548,1965,1809,3486,5920,23.94,21.42,21.905639165511058
5539,4893,1646,2767,5632,1051,4614,6343,2183,590,3641,2648,4680,1154,5413,1938,5897,35.69,29.36,29.67564511532172
4864,3258,6880,173,2580,3269,2913,6298,2542,970,967,3163,5553,7019,5447,7028,3658,30.97,24.56,24.907303987040105
3369,4903,86,3993,2769,4488,5867,7046,1641,133,6185,124,5771,4974,5632,4099,2612,20.53,19.46,19.199090355881815
3051,5777,3965,4756,846,5008,1435,933,447,3643,2260,666,4485,231,1624,2034,5172,33.68,27.71,26.888322436437452
611,490,2747,2823,3151,5805,2563,3991,4958,1296,4019,6033,6517,2251,5150,484,3911,26.99,23.22,22.917234500164053
6857,3833,4787,6246,2017,6592,4431,5466,6416,5658,473,4210,6273,4163,5325,3285,3676,20.23,19.15,19.052335164711028
4285,3883,6576,5476,1309,963,4699,5033,4180,6615,5708,1402,2700,6031,2403,4640,4475,28.53,26.82,26.248610306921634
3268,5112,946,3658,4540,1496,2441,1304,6130,6491,2924,2892,4333,457,5558,3278,4970,22.15,20.89,20.47445507884044
2255,578,2020,4521,6824,5851,5639,3864,3590,2334,5744,1555,3907,4488,541,5337,516,22.74,21.17,21.334566195279347
5155,6959,2394,559,1486,3234,829,4481,1014,1490,1509,5885,3976,2642,4657,1946,5783,31.61,27.54,28.0773771293299
1582,3588,2047,6289,3107,242,4258,2853,2497,977,4317,4230,4022,4689,323,4777,773,42.86,35.17,35.881695868714885
3633,5965,3015,2086,2691,870,862,1583,3985,3476,4650,3687,823,5659,6923,1066,227,21.39,20.29,20.320016270633744
2887,1033,3192,3670,2727,5489,4260,5652,3474,4871,906,6430,3113,3851,5540,5193,3423,34.91,31.73,31.478232399053816
6824,1034,6367,607,5888,1490,1929,3636,1647,2261,4969,4592,6866,5466,6849,1226,1735,25.22,24.31,24.16148140336741
4273,9,6677,2732,2991,708,6541,1350,4138,2616,4604,6798,7023,3413,5933,2459,1117,45.65,38.44,38.313617566095154
1799,3084,105,4849,878,1261,1811,529,6956,6291,1306,5275,1202,4050,2362,4452,3172,32.29,27.29,27.429497484907905
721,3606,5823,2367,612,3151,3618,4070,3568,2741,3965,5986,1917,2537,361,4741,5554,21.06,19.21,19.70440734678524
832,169,4585,5087,2966,5325,5764,3484,102,5939,2114,5753,3032,336,5328,5145,1445,20.14,19.41,19.546346670294163
5105,532,4467,3984,429,4125,140,430,5916,822,2612,1124,2046,6695,2961,6918,2907,52.89,40.57,39.98795812287677
6560,4123,5428,4415,2939,6867,675,1976,5253,1547,4169,1956,2300,801,5142,3434,246,22.24,20.47,20.380515545077067
1571,188,923,6253,3341,2591,1214,4096,2195,1853,474,2685,2915,4196,3118,6248,4323,46.45,34.55,34.5482526210014
1342,7034,5084,2629,6478,6212,5188,5143,5720,2488,1308,169,5688,2216,5984,6790,130,19.11,18.83,18.747693571516123
4324,359,5107,5001,6574,2419,4532,1152,2464,4449,4921,1697,222,1144,5707,349,5907,29.69,26.6,26.859271756425898
4249,6236,4949,1075,2893,2238,3638,5926,5481,2134,2837,5764,2475,5837,5594,1110,2979,25.57,22.92,23.15368092909676
3745,3643,5026,5687,1876,6201,4279,5525,5138,6575,4472,2618,6757,700,4353,2112,4679,31.18,26.02,25.32974495217009
6235,5483,10,7114,2355,2806,4136,959,2239,124,1,4764,3824,5683,3291,5132,5732,40.09,32.22,31.935433180207028
4762,4346,1643,6960,116,5669,1,1055,6600,5129,4578,412,2745,6860,2732,4578,5169,46.17,36.86,38.67724788217491
1806,6337,3082,4551,4624,1681,4010,3712,6185,2431,3321,5911,6501,4248,4770,7107,3487,34.9,29.62,30.457630845674412
4022,6881,6119,6439,775,6889,3171,4341,2643,3483,6803,4080,4472,3083,4932,5463,508,57.59,45.21,45.989408453754976
4357,6800,6582,6372,5456,1625,6583,1916,4602,1309,3182,3402,2595,1985,2153,4504,2760,18.6,17.52,17.702819870276286
6558,4103,87,7059,2451,1935,3429,3207,4394,2140,6921,3946,2729,499,3968,5102,1877,23.24,20.08,20.60396437568372
7030,4703,1418,2938,1384,5986,1312,6188,1893,1558,6704,497,5488,5329,3109,4674,4278,23.94,23.46,23.29688150849475
1872,4625,816,1030,5432,2126,2409,281,1239,5643,3967,647,2990,6987,810,4996,5861,29.01,25.8,25.98162952790913
4195,4336,2190,6358,5334,937,6079,4755,5442,6798,1067,5387,5828,404,5252,914,2841,30.02,25.06,26.598107918510372
2339,2876,5986,2246,1122,6441,5624,4686,496,5260,5203,5739,1311,6178,3312,72,197,25.0,22.33,22.437779190783317
3589,3834,3014,3309,1857,5441,454,2947,4838,5527,3837,2744,2462,4491,3360,1092,2204,31.82,28.57,28.706304421666694
3518,568,615,1841,2701,1575,6053,4334,3313,448,3660,2401,1923,2526,6753,2650,2260,22.26,21.51,21.377438234001044
3350,484,15,69,3503,6336,264,5336,1576,1868,4479,862,6512,6864,649,3895,5042,27.84,23.99,24.109815848124136
5033,4878,1098,1494,3618,4044,7065,5835,5554,613,6558,254,4535,2126,2353,411,4525,25.72,22.9,23.353486406418728
2877,658,2218,3008,4134,7019,2519,3801,4393,1913,1974,511,582,1856,3601,2539,397,30.74,25.35,25.041417650957804
6940,940,3553,4526,2152,3341,5930,5537,936,1129,5743,6200,2567,6937,3424,5614,5899,28.72,25.98,25.35781835579694
7100,2859,6512,4004,3084,3995,5562,3970,4190,605,6795,3215,2795,3112,2667,3437,2520,20.56,20.35,20.44137409075697
2349,3863,3674,2,6068,2026,602,2163,616,5167,4383,4733,411,6546,1129,267,78,36.66,30.02,31.05848144393258
889,4977,1765,4296,4045,3660,2408,1683,714,2365,4594,2582,2488,3988,1276,5068,3686,25.17,22.52,22.152669326485785
2877,6899,2145,2397,1488,3297,6394,2438,234,5956,5704,989,145,5925,1798,5664,3344,39.06,31.43,31.62882197632847
4511,1768,4692,1184,6753,1138,5032,812,1445,2116,3769,3674,7086,1468,4783,2027,5590,18.55,18.36,18.409610126168563
3120,2509,3348,5025,3409,5641,238,1291,4997,15,6398,5674,3725,886,6875,1117,2911,41.62,34.25,33.94549612325289
6138,3699,986,3541,2258,773,300,585,2332,5224,6593,1504,6331,3384,2671,511,3424,50.22,42.72,41.909260704982216
2745,343,4097,59,4716,1137,3885,5209,6658,1063,5998,5419,3688,1064,2146,3849,4237,39.32,29.79,29.75698179498203
6143,3173,2205,2604,6759,2623,4743,2381,2814,128,1737,5954,1340,3209,2467,1532,737,26.54,25.51,24.95483990179388
2547,2442,336,1347,3851,2142,4779,1114,5088,5068,3643,3513,1231,5175,1608,4599,7016,33.38,29.07,29.08368294950608
3377,2577,2483,341,5941,2290,4218,1641,4636,5667,3451,4193,6247,6654,1325,6448,3809,27.77,24.49,23.89280222623168
