n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
29714,48550,49200,13833.2,21.03,19.399999999999988
16558,25312,5738,14004.34,99.08,106.11999999999813
11165,17936,32432,17082.09,180.83,184.92000000000044
66369,27446,52521,3417.48,8.04,9.399999999999986
3970,60179,63884,12471.6,37.35,37.52000000000014
59392,51180,64878,4791.84,14.16,12.99999999999999
75120,25196,52780,11948.63,16.41,15.359999999999989
11739,63582,30694,3589.18,3.52,3.48
2620,34965,68180,17086.92,204.29,201.35999999999933
53433,62170,49686,11795.53,25.24,21.840000000000096
14906,33863,12735,17069.96,155.16,156.00000000000026
8269,50642,49441,8892.67,17.46,18.159999999999968
14120,7609,44359,14525.52,22.7,19.599999999999987
30725,11279,65218,12827.99,31.06,33.55999999999999
67739,27252,18630,2731.87,9.14,7.159999999999992
8437,70741,4910,686.75,3.24,3.2800000000000002
64050,25408,19425,5468.3,12.52,9.639999999999986
59803,58344,37441,5987.1,6.54,6.599999999999994
73049,46752,55852,6994.62,6.12,6.2799999999999985
17691,20748,12794,17102.38,44.68,53.47999999999995
69705,41128,46796,10079.87,17.53,16.639999999999993
64832,66010,25906,4953.86,5.76,6.679999999999997
40473,19681,46627,17098.76,183.55,192.4799999999999
69300,37270,66819,10602.06,7.12,7.320000000000002
9361,66508,71425,10423.28,17.89,16.719999999999978
28829,45115,31966,11126.1,18.1,17.319999999999972
1561,38758,44988,17089.66,259.61,296.36000000000024
28808,34975,4411,12648.85,16.92,15.079999999999988
55496,33393,49404,14194.07,26.16,28.079999999999995
39105,54646,22970,7169.44,9.55,8.68
51939,15238,21781,11283.8,20.12,18.999999999999986
3359,26451,21060,6327.22,31.02,26.2400000000001
39327,15267,1732,16588.28,108.44,106.8800000000003
49866,44802,22302,15551.32,31.49,37.96000000000007
74596,57095,30371,12639.87,16.49,18.03999999999998
18224,53752,73924,9230.8,24.54,26.08000000000007
58465,53366,54783,5307.73,9.97,10.559999999999988
10504,9171,37846,17074.92,97.84,102.47999999999996
12466,4460,11174,17092.54,80.04,88.16000000000001
13962,68281,69112,16223.75,35.56,32.60000000000011
47207,20140,66181,10945.64,8.45,9.359999999999998
63994,19468,8254,5466.37,7.08,5.719999999999998
24861,2220,18401,17087.58,41.16,44.959999999999994
44668,50637,75192,5303.21,10.76,10.159999999999988
15826,39244,46064,11263.94,9.21,8.840000000000002
42655,47978,385,17088.51,266.41,289.44
65407,27535,7951,8885.45,12.69,15.319999999999991
4341,22540,23304,17082.49,558.01,667.4799999999976
44239,56496,57871,12652.95,21.75,23.799999999999965
15853,10925,26274,6149.9,44.21,49.31999999999988
29357,65170,62021,9060.31,11.45,13.080000000000005
20253,49949,15993,10078.24,22.86,21.32
14216,59334,16574,1537.24,3.34,3.4
57603,67434,11852,5291.83,5.57,6.399999999999995
61773,73906,51609,16916.7,80.49,78.76000000000012
47291,59681,29559,11280.42,9.3,10.119999999999997
6675,25887,6412,14866.25,47.36,43.92000000000021
58487,14600,14179,17089.18,56.73,61.07999999999993
27684,603,2964,16421.86,56.46,57.759999999999934
47723,56678,69190,5651.59,13.51,13.680000000000021
12233,65874,74576,6479.68,9.02,9.279999999999992
26303,65736,30072,14360.47,11.22,11.480000000000004
42481,68909,50346,6147.01,6.62,6.639999999999999
68130,25713,876,17081.76,242.13,270.68000000000046
37952,38860,10469,15737.77,70.45,77.52000000000007
42078,52806,29316,11975.95,31.82,35.240000000000094
38852,10436,71740,6155.87,5.17,5.5200000000000005
54982,48398,42051,16064.1,28.03,31.080000000000048
67669,39606,46775,15728.2,39.48,42.80000000000005
38774,14325,25656,3.0,3.0,3
63597,48492,49623,9208.0,14.61,17.480000000000036
40893,26902,38075,11275.81,40.53,41.51999999999978
52038,50262,68636,3426.02,6.41,5.4399999999999995
46633,47472,56033,6153.84,14.31,14.160000000000032
25674,64217,69328,3930.68,4.25,4.08
66495,10745,35238,3081.63,3.88,3.8000000000000003
21423,8995,65305,16939.79,35.76,42.47999999999998
35505,55015,15340,3759.36,5.73,5.9999999999999964
35906,38226,35926,3.0,3.0,3
66091,35206,36350,5816.78,5.13,5.360000000000001
53975,32052,47364,9916.19,18.87,17.239999999999988
32214,32507,66154,4102.95,3.62,3.68
60022,32754,30701,3763.5,4.28,4.200000000000001
68845,25609,48226,3081.23,7.09,7.87999999999999
65096,13860,14631,9903.25,24.92,23.000000000000043
50848,11039,22375,14003.96,19.41,18.359999999999985
74284,56043,5916,17073.24,397.65,434.27999999999764
17931,2895,25066,17077.66,93.56,99.28000000000007
34686,11409,12508,17111.61,88.4,94.59999999999987
60645,60258,36993,4616.54,14.75,14.760000000000044
74201,12150,16559,9731.55,15.16,15.719999999999992
46867,8647,41932,10083.75,20.68,21.80000000000002
5073,11004,17997,17090.8,165.62,166.87999999999968
48005,9827,30242,11797.46,25.66,24.080000000000066
4857,41850,29141,14848.64,32.63,36.840000000000025
38875,46857,42833,1542.78,4.81,4.84
8665,68164,14941,12637.47,25.53,24.27999999999997
45619,56958,20937,13319.91,17.66,19.079999999999995
20589,33412,51025,7530.86,6.73,6.119999999999999
19498,56521,8536,17079.23,260.59,271.4399999999995
