generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 59.58, 62.14, 60.86, 60.86, 1.2800000000000011,0.8,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 62.14, 65.55, 63.845, 63.845, 1.7049999999999983,0.19999999999999996,0.05487608625683934,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 61.5, 65.55, 63.525, 63.525, 2.0249999999999986,0.19999999999999996,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 65.55, 66.61, 66.08, 66.08, 0.5300000000000011,0.19999999999999996,0.01617086193745236,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 2, 66.61, 72.85, 69.72999999999999, 69.72999999999999, 3.1199999999999974,0.09999999999999998,0.09367962768353093,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 2, 71.16, 72.85, 72.005, 72.005, 0.8449999999999989,0.19999999999999996,0.0,[1. 1. 1. 1. 1. 1. 1. 3.]
6, 2, 69.1, 72.85, 70.975, 70.975, 1.875,0.30000000000000004,0.0,[1. 1. 1. 1. 1. 1. 1. 5.]
7, 2, 72.85, 73.91, 73.38, 73.38, 0.5300000000000011,0.19999999999999996,0.014550446122168872,[1. 2. 1. 1. 1. 1. 1. 6.]
8, 2, 73.91, 74.38, 74.145, 74.145, 0.23499999999999943,0.19999999999999996,0.006359085374103624,[2. 2. 1. 1. 1. 1. 1. 7.]
9, 2, 74.38, 75.12, 74.75, 74.75, 0.37000000000000455,0.19999999999999996,0.009948910997580118,[2. 2. 1. 1. 1. 1. 1. 9.]
10, 2, 66.01, 75.12, 70.565, 70.565, 4.555,0.09999999999999998,0.0,[ 2.  2.  1.  1.  1.  1.  1. 11.]
11, 2, 73.34, 75.12, 74.23, 74.23, 0.8900000000000006,0.19999999999999996,0.0,[ 3.  3.  1.  1.  1.  1.  1. 11.]
12, 2, 65.88, 75.12, 70.5, 70.5, 4.6200000000000045,0.7333333333333334,0.0,[ 4.  4.  1.  1.  1.  1.  1. 11.]
13, 3, 62.31, 75.41, 75.12, 70.94666666666667, 6.108193040680869,0.19999999999999996,0.003860489882853994,[ 5.  5.  1.  1.  1.  1.  1. 11.]
14, 2, 70.85, 75.41, 73.13, 73.13, 2.280000000000001,0.4,0.0,[ 6.  5.  1.  1.  1.  1.  1. 12.]
15, 2, 73.25, 75.41, 74.33, 74.33, 1.0799999999999983,0.19999999999999996,0.0,[ 6.  6.  1.  1.  1.  1.  1. 13.]
16, 2, 71.66, 75.41, 73.535, 73.535, 1.875,0.6666666666666667,0.0,[ 8.  6.  1.  1.  1.  1.  1. 13.]
17, 3, 66.58, 75.41, 74.57, 72.18666666666667, 3.9793159657855197,0.6499999999999999,0.0,[10.  6.  1.  1.  1.  1.  1. 13.]
18, 4, 69.92, 75.41, 73.345, 73.00500000000001, 2.394979123082284,0.6,0.0,[14.  6.  1.  1.  1.  1.  1. 13.]
19, 5, 61.41, 79.38, 73.03, 71.1, 6.45111463237168,0.23333333333333328,0.052645537727091886,[18.  6.  1.  1.  1.  1.  1. 13.]
20, 4, 69.48, 79.38, 71.36500000000001, 72.89750000000001, 3.9043461360386544,0.3833333333333334,0.0,[22.  6.  1.  1.  1.  1.  1. 13.]
21, 4, 72.0, 79.38, 77.53, 76.61, 3.0053701935036203,0.33333333333333337,0.0,[26.  6.  1.  1.  1.  1.  1. 13.]
22, 4, 69.25, 79.38, 75.95, 75.1325, 3.8809623484388487,0.5900000000000001,0.0,[27.  7.  1.  1.  1.  1.  1. 15.]
23, 5, 64.15, 79.38, 74.43, 72.30799999999999, 6.560135364457044,0.5866666666666667,0.0,[28.  9.  1.  1.  1.  1.  1. 16.]
24, 6, 73.28, 80.36, 78.975, 77.95166666666667, 2.424000939677118,0.36,0.01234567901234573,[31. 11.  1.  1.  1.  1.  1. 17.]
25, 5, 72.82, 80.36, 74.55, 75.794, 2.809338712223931,0.38,0.0,[35. 11.  1.  1.  1.  1.  1. 17.]
26, 5, 66.96, 80.36, 74.13, 73.518, 4.3680952370569965,0.35,0.0,[39. 11.  1.  1.  1.  1.  1. 17.]
27, 5, 69.6, 80.36, 73.16, 74.376, 3.5531090610900207,0.5466666666666666,0.0,[43. 11.  1.  1.  1.  1.  1. 17.]
28, 6, 72.1, 80.36, 74.495, 75.47666666666667, 3.186767780822585,0.5476190476190476,0.0,[45. 15.  1.  1.  1.  1.  1. 17.]
29, 7, 65.8, 81.79, 74.82, 73.49285714285713, 5.967061287448227,0.4866666666666667,0.01779492284718774,[45. 21.  1.  1.  1.  1.  1. 17.]
30, 6, 68.98, 81.79, 76.18, 76.22666666666667, 4.4808394550822985,0.33333333333333337,0.0,[48. 24.  1.  1.  1.  1.  1. 17.]
31, 6, 71.65, 82.01, 75.97, 76.60833333333333, 4.2924523552652545,0.2799999999999999,0.002689815380853391,[54. 24.  1.  1.  1.  1.  1. 17.]
32, 5, 74.87, 82.01, 78.18, 78.138, 2.3114791800922627,0.35,0.0,[58. 24.  1.  1.  1.  1.  1. 17.]
33, 5, 65.0, 89.25, 82.01, 78.934, 8.199718531754613,0.3500000000000001,0.08828191683940977,[62. 24.  1.  1.  1.  1.  1. 17.]
34, 4, 79.78, 89.25, 85.88499999999999, 85.19999999999999, 3.8460174206573727,0.3333333333333335,0.0,[66. 24.  1.  1.  1.  1.  1. 17.]
35, 4, 77.99, 89.25, 81.225, 82.4225, 4.624561465695965,0.33333333333333337,0.0,[70. 24.  1.  1.  1.  1.  1. 17.]
36, 4, 78.95, 89.25, 80.31, 82.205, 4.119159501645935,0.5599999999999999,0.0,[74. 24.  1.  1.  1.  1.  1. 17.]
37, 5, 66.16, 89.25, 75.26, 77.474, 7.648026150582908,0.5533333333333332,0.0,[78. 24.  1.  1.  1.  1.  1. 17.]
38, 6, 67.1, 89.25, 79.99000000000001, 79.65166666666666, 7.381294865326064,0.519047619047619,0.0,[83. 24.  2.  1.  1.  1.  1. 17.]
39, 7, 68.74, 89.25, 80.63, 79.78285714285714, 7.01655534999845
