generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 182.56, 187.05, 184.805, 184.805, 2.2450000000000045,0.95,0,[1.e-300 1.e-300 1.e-300]
1, 2, 185.07, 187.05, 186.06, 186.06, 0.9900000000000091,0.09999999999999998,0.0,[1.e+000 1.e+000 1.e-300]
2, 2, 187.05, 189.69, 188.37, 188.37, 1.3199999999999932,0.19999999999999996,0.014113873295910111,[2. 1. 1.]
3, 2, 189.69, 191.11, 190.4, 190.4, 0.710000000000008,0.15000000000000002,0.007485898044177426,[2. 2. 2.]
4, 2, 191.11, 193.42, 192.265, 192.265, 1.154999999999987,0.15000000000000002,0.012087279577206707,[4. 2. 2.]
5, 2, 191.15, 193.42, 192.285, 192.285, 1.134999999999991,0.15000000000000002,0.0,[4. 4. 2.]
6, 2, 189.88, 193.42, 191.64999999999998, 191.64999999999998, 1.769999999999996,0.19999999999999996,0.0,[5. 5. 2.]
7, 2, 186.83, 193.42, 190.125, 190.125, 3.2949999999999875,0.6666666666666667,0.0,[6. 6. 2.]
8, 3, 189.04, 193.42, 190.3, 190.92, 1.8410866356584048,0.5583333333333333,0.0,[7. 7. 2.]
9, 4, 189.2, 193.42, 191.82, 191.565, 1.5183955347668814,0.505,0.0,[10.  8.  2.]
10, 5, 187.08, 194.79, 191.54, 191.60600000000002, 2.6108358814755017,0.18333333333333335,0.0070830317443904695,[12. 10.  2.]
11, 4, 188.25, 194.79, 190.91500000000002, 191.2175, 2.7438966361727233,0.19999999999999996,0.0,[13. 13.  2.]
12, 4, 189.15, 197.17, 192.175, 192.6675, 3.420777506649614,0.18333333333333324,0.012218286359669366,[17. 13.  2.]
13, 3, 189.8, 197.17, 194.68, 193.88333333333335, 3.0610709817897885,0.20000000000000007,0.0,[19. 13.  2.]
14, 3, 190.0, 197.17, 193.35, 193.50666666666666, 2.9292357744336988,0.19999999999999984,0.0,[21. 13.  2.]
15, 3, 195.01, 197.85, 197.17, 196.67666666666665, 1.210766515706293,0.15000000000000002,0.003448800527463645,[23. 13.  2.]
16, 2, 194.65, 197.85, 196.25, 196.25, 1.5999999999999943,0.15000000000000002,0.0,[25. 13.  2.]
17, 2, 196.49, 197.85, 197.17000000000002, 197.17000000000002, 0.6799999999999926,0.15000000000000002,0.0,[27. 13.  2.]
18, 2, 196.62, 197.85, 197.235, 197.235, 0.6149999999999949,0.6833333333333333,0.0,[29. 13.  2.]
19, 3, 189.05, 197.85, 195.11, 194.00333333333333, 3.6768222995165516,0.5583333333333333,0.0,[31. 13.  2.]
20, 4, 194.09, 202.4, 196.535, 197.39000000000001, 3.198069730321715,0.18333333333333324,0.02299722011624974,[35. 13.  2.]
21, 3, 190.45, 202.4, 197.71, 196.85333333333332, 4.916030467313606,0.16666666666666663,0.0,[37. 13.  2.]
22, 3, 195.83, 202.4, 198.31, 198.8466666666667, 2.7089030170080917,0.18333333333333324,0.0,[39. 13.  2.]
23, 3, 192.32, 202.4, 199.95, 198.22333333333336, 4.292445560387332,0.5666666666666667,0.0,[41. 13.  2.]
24, 4, 199.35, 202.4, 200.94, 200.90750000000003, 1.0816278241613466,0.47,0.0,[45. 13.  2.]
25, 5, 195.78, 202.4, 199.99, 199.546, 2.2654147523135792,0.4800000000000001,0.0,[49. 13.  2.]
26, 6, 190.41, 202.4, 196.215, 196.65666666666667, 3.7586818020269965,0.4928571428571429,0.0,[55. 13.  2.]
27, 7, 194.31, 203.52, 196.28, 197.93714285714285, 3.275984974175007,0.2533333333333334,0.005533596837944687,[61. 13.  2.]
28, 6, 198.84, 204.83, 201.79500000000002, 201.61833333333334, 2.2436533947015005,0.135,0.006436713836477998,[67. 13.  2.]
29, 5, 195.37, 204.83, 200.07, 200.236, 3.0253700600091915,0.22999999999999998,0.0,[71. 13.  2.]
30, 5, 193.07, 206.96, 199.98, 200.754, 4.860002469135182,0.16666666666666663,0.010398867353415005,[75. 13.  2.]
31, 4, 203.83, 206.96, 204.305, 204.85000000000002, 1.2560851881938597,0.20000000000000007,0.0,[79. 13.  2.]
32, 4, 201.75, 206.96, 204.29000000000002, 204.3225, 2.2885079746419965,0.19166666666666665,0.0,[83. 13.  2.]
33, 4, 199.51, 206.96, 202.935, 203.08499999999998, 2.9185484405779585,0.4800000000000001,0.0,[87. 13.  2.]
34, 5, 193.17, 206.96, 201.26, 199.74, 5.590066189232474,0.48,0.0,[91. 13.  2.]
35, 6, 200.51, 206.96, 203.48000000000002, 203.52833333333334, 2.118147120060888,0.4214285714285715,0.0,[96. 14.  2.]
36, 7, 201.18, 209.12, 206.96, 205.52285714285716, 2.659133662818534,0.20999999999999996,0.010436799381522983,[102.  14.   2.]
37, 6, 198.57, 209.12, 206.255, 204.50333333333333, 3.867469744189635,0.21333333333333337,0.0,[108.  14.   2.]
38, 6, 199.66, 209.12, 201.45499999999998, 203.09666666666666, 3.40563585187195,0.21666666666666667,0.0,[114.  14.   2.]
39, 6, 201.82, 209.12, 203.95999999999998, 204.85166666666666, 2.52049873812484,0.36190476190476206,0.0,[120.  14.   2.]
40, 7, 204.3, 209.62, 207.62, 207.30142857142854, 1.9220184967998664,0.17333333333333334,0.0023909716908951796,[126.  14.   2.]
41, 6, 200.61, 209.62, 205.58499999999998, 205.76833333333335, 2.79327416405113,0.18666666666666654,0.0,[132.  14.   2.]
42, 6, 200.27, 209.97, 207.94, 206.96833333333333, 3.2562013485382337,0.11499999999999999,0.0016696880068695463,[138.  14.   2.]
43, 5, 195.58, 212.76, 206.64, 206.108, 5.8404499826639995,0.20833333333333337,0.013287612516073686,[142.  14.   2.]
44, 4, 209.02, 212.76, 212.49, 211.69, 1.5455258004963803,0.15833333333333333,0.0,[146.  14.   2.]
45, 4, 207.01, 212.76, 212.685, 211.285, 2.4689319553199547,0.22499999999999998,0.0,[150.  14.   2.]
46, 4, 207.36, 212.76, 209.07, 209.565, 2.0835726529209317,0.495,0.0,[154.  14.   2.]
47, 5, 205.89, 212.76, 209.87, 209.898, 2.3704463714667794,0.4666666666666667,0.0,[158.  14.   2.]
48, 6, 204.57, 212.76, 207.925, 208.27166666666665, 2.6435293117766316,0.42380952380952386,0.0,[164.  14.   2.]
49, 7, 203.0, 213.16, 211.46, 209.6857142857143, 3.531805920662188,0.21000000000000008,0.001880052641473988,[170.  14.   2.]
50, 6, 207.94, 214.86, 211.065, 211.14833333333334, 2.3989471070080364,0.15999999999999992,0.007975229874272927,[176.  14.   2.]
51, 5, 210.87, 214.86, 211.51, 212.196, 1.4603643381019729,0.19499999999999995,0.0,[180.  14.   2.]
52, 5, 207.06, 214.86, 209.76, 210.098, 2.5930399148489833,0.22000000000000008,0.0,[184.  14.   2.]
53, 5, 206.26, 214.86, 210.61, 210.21599999999998, 2.9384934915701337,0.43666666666666665,0.0,[187.  14.   3.]
54, 6, 209.49, 214.86, 210.45499999999998, 211.12, 1.7566445286397636,0.411904761904762,0.0,[187.  14.   9.]
55, 7, 205.49, 214.86, 209.2, 209.81285714285715, 3.084832545979556,0.38750000000000007,0.0,[187.  14.  15.]
56, 8, 205.64, 214.86, 209.655, 209.93, 2.8731385278124058,0.3666666666666667,0.0,[187.  16.  21.]
57, 9, 203.6, 214.86, 209.76, 209.65888888888887, 2.8380292240467204,0.3455555555555556,0.0,[187.  23.  22.]
58, 10, 205.81, 214.86, 210.92000000000002, 210.39499999999998, 2.478161617005642,0.32545454545454544,0.0,[187.  23.  32.]
59, 11, 203.34, 214.86, 213.55, 212.0245454545455, 3.3464074729785422,0.3295454545454546,0.0,[187.  23.  42.]
60, 12, 207.11, 217.58, 212.79500000000002, 212.54083333333335, 2.836028497545272,0.22363636363636352,0.012659406124918546,[187.  23.  54.]
61, 11, 201.36, 217.58, 212.42, 210.8509090909091, 4.6869634568962635,0.229090909090909,0.0,[187.  23.  64.]
62, 11, 204.33, 219.02, 212.27, 211.64, 4.312248938673522,0.2222222222222222,0.006618255354352411,[187.  23.  74.]
63, 10, 209.1, 219.02, 211.56, 212.469, 2.885104677477062,0.19999999999999984,0.0,[187.  23.  84.]
64, 10, 208.06, 219.02, 213.245, 212.92000000000002, 3.4557719832188014,0.20777777777777784,0.0,[187.  23.  94.]
65, 10, 209.37, 219.02, 212.72, 212.98900000000003, 2.984545023952564,0.32727272727272727,0.0,[187.  23. 104.]
