n0,monte_carlo,monte_carlo_max_hop,two_hop
1949,1.44,1.33,1.415230509600564
4854,1.46,1.6,1.3549360602717846
4458,2.15,2.43,2.2008935014231064
1068,3.11,2.32,2.1496304435414677
3030,1.1,1.1,1.0694078290925368
4947,1.88,1.35,1.2561382332820141
3883,1.02,1.0,1.0136986301369864
5125,1.07,1.0,1.0475483931197371
4758,1.01,1.02,1.0156498673740053
536,7.13,4.59,4.28175573835286
4961,1.02,1.04,1.0259990247532487
107,4.61,2.7,2.7170824106913636
6860,1.01,1.02,1.0377492877492878
3843,1.0,1.01,1.0067114093959733
2124,1.05,1.06,1.0434782608695652
4512,1.66,1.28,1.3175563220588578
1919,1.24,1.32,1.1988683785466618
1570,1.22,1.25,1.254760654973844
5874,1.13,1.19,1.0799172244950992
3852,1.3,1.32,1.455896637431578
4431,1.32,1.22,1.408228106894035
6852,1.0,1.0,1.0555404285891439
4502,1.18,1.15,1.1186169064783928
3902,1.35,1.03,1.0341800971383492
3253,1.0,1.01,1.0111635202181564
5235,1.31,1.25,1.1909942667481146
7053,1.32,1.1,1.055619148105792
1233,1.18,1.35,1.2661213947609646
1899,1.73,1.35,1.542458971028453
5200,1.01,1.01,1.033988143579318
1242,1.51,1.12,1.1032589978490697
7111,1.01,1.01,1.0128205128205128
4285,2.64,1.28,1.3186470965745167
3194,1.05,1.04,1.0428984017742082
6072,1.02,1.03,1.0161290322580645
124,1.0,1.12,1.046238391698288
5500,1.0,1.01,1.010650650027029
6367,2.94,1.64,1.6028976012928902
524,1.05,1.02,1.0344827586206897
1305,1.0,1.0,1
6211,1.36,1.25,1.2728864184021795
4842,1.15,1.16,1.2142079760818947
350,16.44,9.89,9.528555880667634
2467,1.02,1.08,1.0724864764950397
6390,1.01,1.01,1.035597282816796
254,1.0,1.0,1
6746,1.04,1.01,1.0256410256410255
7090,1.04,1.02,1.0358223264976036
2207,1.0,1.0,1
3872,1.05,1.07,1.0333333333333334
4872,1.0,1.01,1.0175438596491229
5888,1.02,1.0,1.0166666666666666
3175,1.02,1.0,1.022126992596545
5850,2.57,2.09,1.851548580160777
6456,1.25,1.07,1.0256737683666894
3497,1.07,1.0,1.046812237668126
3235,1.03,1.0,1.0212103030114938
5964,1.02,1.0,1.0084745762711864
6561,1.03,1.02,1.0230509769020826
4726,1.01,1.02,1.0127502852993049
3642,1.04,1.05,1.0476190476190477
1098,2.69,2.06,2.0947492869585957
2994,1.16,1.09,1.0733962493492666
798,2.43,2.17,2.1942832043496416
293,1.13,1.05,1.1446140796949835
1113,1.49,1.41,1.5821158428920399
4054,1.02,1.0,1.0154867456242995
1777,1.01,1.0,1.0102418304447334
2113,1.18,1.17,1.1319891464750271
5505,1.75,1.52,1.6065770088158526
3573,1.09,1.1,1.0542089258543976
6381,1.0,1.01,1.0116809847924941
5133,1.0,1.03,1.0284664957588623
7006,1.0,1.06,1.0334867712553408
2466,1.04,1.14,1.0703047842625
3450,1.02,1.03,1.0212704187428463
4155,1.55,1.69,1.5316518258354237
6827,1.02,1.0,1.0185185185185186
3161,1.01,1.13,1.1108650680013952
4702,1.0,1.0,1.01
2874,1.0,1.0,1
4375,1.27,1.21,1.1868410829320777
4792,1.02,1.02,1.107896041801586
3338,4.25,3.54,3.2712832708604895
4786,1.22,1.18,1.0954887577077446
1903,1.0,1.0,1
2758,1.01,1.01,1.010401959077036
5586,1.09,1.06,1.09249625441013
234,1.12,1.09,1.1223889026922986
7015,1.01,1.0,1.0026227914646069
2291,1.0,1.0,1
4962,1.09,1.11,1.0833333333333333
5499,1.17,1.24,1.208924875730988
5698,1.8,2.13,2.057620041430391
1336,1.0,1.0,1
5723,1.13,1.18,1.1736659445228297
7050,1.02,1.08,1.0213074249157128
2673,1.0,1.0,1
4438,1.0,1.05,1.1123391047752493
4685,2.28,2.09,2.1005789155675347
