n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,10612,67873,253090,134027,38.68,26.01,26.73006846613153
127383,106151,240709,205468,217540,79511,253702,124937,93860,31.45,22.62,23.32520439199331
152930,233743,238056,57263,132300,36509,73882,36633,198129,22.29,18.97,18.75670439589037
24859,162101,209558,65668,258804,238484,139608,257631,184856,46.39,31.75,32.107305969386864
212393,157785,236497,38525,81303,25890,191321,19331,235625,47.72,29.34,30.019332388159913
222946,179302,86559,123769,146751,26398,92744,113815,82889,38.18,25.13,26.159339938890774
160140,167883,239340,53602,253390,144840,125045,116049,226835,30.69,21.63,21.80886730271568
136669,68286,16326,211033,240770,143838,240122,3680,24450,38.37,26.04,26.189693839613227
188666,220224,104549,186188,216228,205795,175152,163909,299,35.85,23.47,23.57083257824889
160405,129388,217071,227436,87329,63939,191438,85250,184455,26.85,21.18,21.061220444852857
228188,16510,50087,240391,148769,58118,62551,210592,253634,32.49,22.78,22.53744357366367
37354,210548,142341,117432,23911,21088,260367,83900,229398,39.29,26.92,28.159337842400856
133153,261612,244536,128263,28588,79022,144511,76307,185220,39.8,27.16,28.08383061807694
32718,143508,87228,213507,241762,141632,53268,252664,209565,40.09,27.15,27.2339389475353
158121,143453,154040,75407,116651,24020,156313,209173,100899,36.55,25.11,25.662574671608944
83111,150903,63466,76108,48200,49647,215342,48950,8643,31.76,20.44,21.104275043252688
160634,257241,172139,68172,124919,18110,23546,177923,198601,31.73,19.76,20.925585707758323
34137,229840,39203,242058,10129,220845,21036,235450,183323,38.4,25.16,26.13521153971663
241980,217411,141715,179175,102575,219641,184885,137513,72255,36.48,24.6,25.695971491282027
136784,212763,61735,222687,56413,234629,178120,154612,216337,38.29,24.62,25.54502080070382
248975,109949,151963,72144,118112,129146,173079,168085,261163,26.03,19.93,20.292491342413687
183559,240370,257546,207965,93681,21593,85019,160637,30238,30.85,20.67,22.24902339081275
127518,153898,165189,87889,221532,49906,63710,4249,191755,41.1,25.64,25.899583625542398
71050,30706,184898,57792,97533,208295,44690,87172,111707,34.55,21.8,22.29451826278164
213886,16303,26373,205289,38366,224217,182890,57350,11857,45.8,29.84,31.341666188014553
214203,150435,166253,238555,245503,140036,157855,178412,19397,52.12,31.86,32.02661137974901
6998,32622,166461,49419,158947,217602,150982,31377,102553,34.82,23.06,24.31929666021031
23994,97029,218587,257036,30420,9539,158729,5671,51010,35.28,24.14,24.72829844349799
251928,254461,48489,188249,32478,125628,55201,190619,209910,40.93,29.67,30.43134158648261
16013,245620,178086,5972,142668,111573,162686,26607,219126,30.79,21.58,21.561109215603842
68136,18351,57889,18866,169587,78921,91827,114312,47269,31.68,23.27,23.217003536819767
16001,132025,122455,10322,156364,26455,183323,259059,102570,36.71,24.62,24.661186162410473
52259,68192,93993,237082,191784,123264,219762,236533,240774,31.08,21.21,20.99652858116745
149361,44413,182897,176328,53323,253374,201155,15217,206739,33.87,24.59,24.69400564686483
177262,41473,221622,42455,89735,138798,65716,30726,156445,44.11,27.81,28.0570760772419
241544,115949,174484,45827,3461,123633,178593,107454,235955,32.49,21.73,22.15708905692299
149189,229324,133326,240520,81643,170114,93625,101880,219587,30.57,23.54,24.80093858354484
172390,65780,40216,146957,181095,3260,120049,194399,20728,38.34,24.96,26.69536465564189
88058,193728,11979,142690,73631,35346,62948,199797,249857,42.49,28.35,29.97328336278239
126308,92333,159943,75465,176528,94162,154737,248225,233817,36.83,24.35,24.913487656152856
166133,223811,162811,34693,187595,81342,101716,196211,108637,30.26,21.01,22.632191266063646
217291,170611,21161,399,155864,50412,183129,87661,41963,33.71,25.91,26.630773457440014
62761,58483,167090,117475,99260,186213,229486,176626,148937,41.14,26.02,26.85289231331162
229254,108634,8269,105451,228507,183980,148759,109635,202423,37.11,25.34,26.086106453097837
173590,185861,12263,43430,116746,16747,67954,183898,41336,35.43,25.31,25.480619993970038
117011,138300,231983,127733,238037,147168,158329,198045,18,33.22,24.37,24.80482559568617
231702,10200,129651,85444,81804,219607,122392,13069,212086,31.81,23.35,24.346306681375008
215671,229380,255374,212969,108825,49283,143802,261992,252454,36.23,25.02,25.811345697156913
165960,256526,21880,219532,190199,34215,258689,3861,105333,33.26,25.59,26.675914196273936
248918,177868,109441,82883,889,55974,3746,188042,197854,36.21,26.78,26.561431521069025
618,256965,215674,177146,138502,160448,25633,49927,31169,33.34,21.93,22.678100890151697
159477,170201,52039,229023,79276,73395,180496,256511,47768,35.31,24.7,25.812016856101014
26261,124677,223854,241898,103991,164531,21324,5726,72014,30.36,21.32,21.882803758861066
239568,118745,209669,207707,30350,225800,67236,34975,171328,38.33,25.74,25.886083682813084
136541,214243,170598,169067,90977,30175,228553,40485,72983,20.74,17.44,17.838755199982845
