n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,29543.29,14.68,14.599999999999996
20312,11809,8718,2597,52637,35185.98,1169.41,2457.1999999999994
72011,37929,7713,29088,68201,35183.09,309.71,306.3199999999999
70343,47218,36265,22631,13917,35186.16,52.37,52.04000000000004
34304,28101,3360,34112,35618,33061.81,248.23,252.31999999999874
25353,21603,40612,37963,48810,35164.98,147.93,138.19999999999965
11366,44224,50847,66316,32620,35181.07,388.44,664.5199999999999
23303,32417,62074,36699,11710,35157.76,530.17,587.9599999999988
71780,39353,945,38265,75021,35182.37,3971.15,10285.519999999997
40863,66633,25575,54256,55539,34841.03,102.9,107.59999999999957
37775,56497,59162,21144,30569,35180.3,52.45,51.08000000000003
39991,34033,5667,10626,6071,35175.63,213.3,222.79999999999984
60643,36756,68009,70073,61766,35179.37,88.64,89.60000000000007
44937,19013,25634,8708,54105,35185.65,95.57,99.92000000000007
26564,57822,36215,24078,46639,35168.62,59.29,60.92000000000001
57137,42030,73207,26045,42406,34109.8,30.99,29.72000000000001
13235,8075,29998,36369,31118,35184.28,483.76,511.6399999999981
16009,43393,23270,38132,60164,35177.61,227.33,258.3199999999999
3365,5611,46803,10827,37445,35195.89,807.17,710.9600000000112
42876,2383,42311,37879,42162,35157.72,497.56,528.3200000000047
20042,53795,10191,38457,25089,35195.39,336.23,371.7199999999997
58214,38272,17883,32774,50021,35171.31,135.18,136.51999999999967
20827,43425,75116,1231,47621,35183.98,1165.2,2328.919999999994
5871,59609,22225,47866,47542,35170.16,603.25,694.2799999999988
38054,74901,12727,57583,27162,35189.12,432.0,506.11999999999955
55568,27252,14892,7777,8153,35165.87,1440.32,1866.0800000000104
7244,22107,19613,5359,71595,35172.78,1338.92,1677.4399999999982
64312,32644,42130,4662,16026,35191.17,1195.06,1591.1600000000044
69368,38391,53650,26248,62621,34140.29,108.48,103.15999999999991
26446,31701,57516,53821,64479,34832.13,36.83,37.76000000000002
4832,28712,55210,58130,32582,35191.31,179.27,207.7999999999994
56077,28274,65349,24603,4148,35190.18,459.27,495.4399999999993
4824,33343,33211,31770,68901,35173.83,1227.49,1998.1999999999964
27271,30338,54674,34299,18573,34820.24,89.3,86.96000000000011
42600,6720,41224,74100,15316,35181.72,493.17,527.2399999999989
74672,52817,5308,64787,50786,35190.65,375.62,420.1999999999988
12177,56375,27645,75013,21686,35154.0,72.54,77.00000000000004
44117,38824,61764,41292,55048,32356.97,55.26,55.64000000000005
69209,28211,35166,44371,51404,34131.68,90.24,94.76000000000005
65062,9749,36710,25068,5838,35159.73,753.85,1117.2799999999984
51747,16729,35316,7927,21923,34829.97,381.91,411.92
60892,74606,61890,52917,51176,35188.59,148.56,148.15999999999983
28644,429,27681,20544,1718,35168.18,1832.79,4073.35999999999
33729,15189,51876,49949,29141,35184.53,55.26,56.24000000000001
72169,6999,26433,21220,43338,35161.3,678.48,857.2399999999976
73711,61801,68997,57624,3459,35177.92,384.72,434.1199999999998
10353,4480,14800,64072,73505,35182.84,1046.48,1280.7199999999996
33679,18187,5423,47522,10445,35196.81,996.74,1011.680000000015
68548,1382,38920,45470,9795,35180.67,907.38,1509.7999999999981
11159,71221,59476,49959,26915,35189.6,436.73,501.0800000000001
40785,50938,30631,63786,52436,35199.75,169.64,170.24000000000012
12467,10118,15001,47956,67171,35171.82,344.1,482.3600000000002
56879,54511,58227,8771,25670,35170.5,154.69,164.24
39623,62741,55373,15489,73176,35195.06,53.42,55.64000000000001
21938,48706,21341,23114,19569,35179.05,279.53,288.5599999999997
42802,64783,44379,33896,71023,33058.76,44.15,44.60000000000001
639,22112,729,40870,15853,35159.88,1767.41,3517.039999999993
71427,14527,63767,63471,68984,34473.97,35.66,37.40000000000001
9920,68251,32170,53893,38463,35179.72,710.11,1068.3199999999997
46765,30042,23647,221,6936,35177.51,848.94,1172.4799999999982
41061,71314,61214,74493,40062,34482.69,107.17,109.87999999999994
66409,57770,57942,51354,18437,35190.57,78.98,83.72000000000003
32990,47471,44570,17465,56806,34112.72,103.02,110.9599999999997
10821,18866,23287,37403,48757,35174.7,908.82,1205.8399999999983
25885,75495,45932,12250,10100,35173.67,260.04,314.3599999999999
52762,23550,43207,48744,42817,35184.57,297.71,318.08000000000004
22888,39397,3037,2634,68673,35179.1,2425.39,5290.639999999996
11627,47057,12897,20770,23907,35183.49,243.25,256.63999999999976
64912,75217,10079,15312,22547,35177.93,467.69,514.1599999999996
62800,29120,39697,53229,31120,35185.75,131.74,139.75999999999996
64203,28982,40589,48184,30194,31313.44,152.42,162.67999999999938
42810,70415,69436,59229,52457,34122.01,70.76,69.92000000000006
66359,52515,41042,37194,57447,34131.8,33.02,35.239999999999995
53944,1727,32936,24103,70804,35187.53,878.26,1180.7599999999982
60101,73549,47749,52978,50940,35191.07,158.56,151.51999999999967
3659,20454,67017,8875,60056,35157.59,727.06,823.519999999999
45534,40925,11972,33803,63367,35172.25,269.25,267.0799999999991
29119,62501,8688,19493,31240,35176.49,449.74,539.2399999999984
9054,39218,17385,6145,21406,35182.0,693.58,1080.8000000000009
52154,71714,70581,34384,2428,35180.82,888.19,1259.9599999999994
68729,32163,20646,12682,26933,35157.12,314.92,331.3999999999985
4161,41486,10740,15960,35471,33062.62,149.18,157.27999999999943
8029,37887,22586,19555,54389,31305.38,42.59,44.84000000000003
17038,10657,73394,47750,340,35182.55,1310.22,2549.7199999999993
72398,20418,65870,53991,20211,35178.47,162.08,168.07999999999942
28187,39074,63463,66531,8886,35196.49,3537.68,6326.600000000004
49279,22024,21419,33563,67480,33072.24,71.88,80.60000000000008
51291,70431,39696,52510,43046,35203.81,164.24,171.08000000000018
22316,50699,8116,55454,3676,33066.39,78.02,78.68000000000006
36516,2490,39845,19990,11248,35166.41,391.39,491.7200000000001
20535,15199,2015,30411,30313,34812.49,148.05,153.80000000000018
72551,1128,62482,69761,24260,35195.35,3317.31,7202.960000000024
59284,49736,44070,22619,69510,32362.64,29.25,29.480000000000025
24635,14045,62247,46764,39996,34469.64,22.59,23.119999999999997
54186,4879,27787,33511,40290,34828.0,324.97,328.1599999999998
62584,44452,10919,30937,41423,34829.35,680.91,702.6800000000152
13573,5012,42250,69087,62409,34838.8,222.2,202.879999999999
