n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,940,802,849,310,991,488,366,597,122.1,44.05,44.13648444533721
913,929,223,516,142,288,143,773,97,633,818,256,931,545,722,829,616,923,150,130.48,46.75,47.061572668238064
317,101,747,75,920,870,700,338,483,573,103,362,444,323,625,655,934,209,989,131.21,47.29,48.70085955423767
565,488,453,886,533,266,63,824,940,561,937,14,95,736,860,408,727,844,803,164.43,63.17,64.59359191079477
684,640,1,626,505,847,888,341,249,747,333,720,891,64,195,939,581,227,244,139.78,52.47,51.27040440474438
822,990,145,822,556,458,93,82,327,896,520,955,501,111,308,564,298,723,127,151.0,54.52,56.56648450039305
560,340,834,944,553,208,986,818,617,560,601,294,455,93,610,817,394,324,589,120.32,43.25,46.03715524097155
247,297,188,193,841,191,33,627,672,266,487,70,91,695,775,133,897,153,945,155.58,59.64,60.09937845647865
39,862,82,919,716,945,849,553,699,400,857,722,537,282,534,831,241,869,220,141.7,51.2,50.25487935852171
916,695,603,845,972,429,593,281,461,504,676,656,717,938,812,365,84,332,627,135.29,45.26,45.637578761352195
118,498,601,645,343,865,194,248,16,749,277,119,722,225,380,813,174,340,436,148.2,59.0,60.58163777298643
835,63,103,801,149,875,714,224,46,836,587,649,931,958,547,616,696,75,27,147.66,55.24,55.34174680730006
127,650,193,620,850,589,122,400,93,379,853,118,37,620,22,199,984,993,189,167.32,61.75,64.84769292133063
735,126,490,215,744,819,62,959,695,23,557,435,635,103,855,266,71,226,73,166.16,64.42,64.74509506372779
662,308,358,446,184,62,515,478,40,610,103,716,400,204,266,367,926,749,481,152.95,54.48,56.33655781460013
858,923,940,583,173,714,688,208,989,785,59,807,692,162,865,165,350,542,256,134.14,50.66,49.751115249476484
120,611,943,452,681,179,13,482,697,419,921,582,895,520,939,318,664,365,397,155.46,59.6,60.58547706359417
857,673,256,157,574,707,12,468,759,80,343,756,46,557,287,138,245,780,976,162.51,63.14,65.97772098429503
493,360,624,294,689,367,604,969,913,648,874,635,135,732,317,397,766,424,848,133.06,44.63,44.86384482737677
666,82,1,608,196,715,342,163,245,228,652,458,387,727,896,689,581,895,424,142.76,50.27,50.666610316359765
32,411,892,718,581,428,790,678,726,47,169,456,65,265,718,161,457,540,906,131.96,56.21,57.53394638363674
498,929,574,618,773,0,905,39,506,333,319,857,478,51,828,842,896,997,831,139.52,52.19,52.54476368187718
425,192,561,986,648,85,857,742,133,15,411,972,694,427,323,3,218,14,734,207.52,81.61,84.82188531037013
772,2,842,691,541,626,100,195,121,622,664,203,894,309,286,705,186,102,487,151.99,57.09,57.69965673686882
874,944,406,642,83,22,281,935,463,819,811,118,882,262,136,669,533,836,666,150.28,56.19,57.153942298335295
660,355,117,892,158,285,871,19,43,41,210,697,265,571,322,969,375,960,581,158.92,63.5,64.128045785082
931,869,43,866,767,984,718,622,671,506,729,659,924,469,655,445,381,892,550,126.47,46.59,48.05685139428815
182,212,384,601,298,9,141,154,277,341,345,808,376,735,95,346,798,635,36,171.03,68.05,69.03792038098831
42,276,167,153,597,296,369,404,561,132,300,117,489,748,245,956,49,315,183,145.95,55.4,57.019255508570495
877,535,746,72,309,412,855,336,306,424,111,101,574,930,492,485,345,861,817,138.85,54.07,54.001502039504935
999,831,351,127,490,118,716,509,436,38,309,343,752,703,915,159,941,170,641,146.58,52.3,55.253134954022656
578,384,825,997,654,89,67,827,86,202,767,226,62,394,8,100,403,569,531,159.43,62.69,64.01557198213666
296,459,942,500,807,598,731,695,222,433,85,377,225,267,599,795,170,441,196,131.07,49.21,48.68257623344709
367,117,65,841,884,873,718,28,924,538,462,770,693,206,121,509,407,262,212,136.66,52.55,52.15898594345058
656,43,970,816,221,638,149,107,202,469,387,370,559,846,154,107,610,499,151,145.44,53.91,58.93007086042867
577,415,653,696,433,898,533,507,695,939,909,330,853,510,510,650,686,895,206,118.41,42.02,43.67482216334654
555,624,953,224,9,348,722,985,764,920,325,837,329,36,537,151,895,263,617,142.79,58.19,59.656891350884834
802,159,862,388,596,301,735,723,826,481,67,819,86,528,889,937,40,67,230,151.19,56.05,60.823085023501214
133,41,307,15,777,864,459,338,882,164,819,152,889,671,471,991,380,517,391,143.02,56.36,54.895408243981684
922,542,514,34,587,92,694,813,824,530,776,614,78,764,436,927,772,211,296,143.92,51.95,52.15227220113168
548,922,612,427,845,995,493,865,810,995,397,622,600,239,871,885,817,20,672,132.88,46.51,48.706517542204004
906,0,758,186,309,519,583,260,340,67,505,880,268,965,844,310,791,417,393,135.89,50.75,51.76074849773207
829,392,63,167,656,957,130,244,293,746,849,342,56,964,36,492,427,144,503,147.35,59.29,59.641485782570214
911,884,616,734,83,689,715,155,829,361,421,36,626,477,395,469,48,103,482,151.59,54.84,56.39295430047425
796,155,20,33,612,632,135,645,331,107,716,562,664,354,199,392,802,795,796,143.36,55.31,57.70958020890794
502,113,902,61,624,717,478,629,647,956,345,666,127,992,698,730,636,303,807,141.22,51.84,51.79362970219159
869,130,981,933,396,818,300,938,763,893,980,697,829,124,531,881,804,193,39,133.83,47.88,48.22491741166208
800,401,455,380,774,195,466,365,808,647,77,979,45,923,956,40,497,261,922,149.87,54.86,56.07995472613704
27,967,532,682,582,585,896,221,235,95,794,839,905,910,642,798,514,715,536,126.43,47.42,46.7654842887652
430,519,312,968,116,149,436,913,579,432,945,86,958,107,425,64,101,425,792,142.88,54.69,57.93616865846005
159,751,977,31,810,457,441,702,427,30,508,941,884,985,332,739,258,80,360,159.12,59.48,61.15333801348201
72,124,367,708,30,353,356,182,10,850,997,236,838,374,72,610,914,146,212,165.89,61.47,67.55396070649992
3,209,674,689,749,960,922,126,765,7,300,377,706,25,955,619,238,879,145,176.53,68.18,70.6083035472592
191,464,115,488,352,724,982,264,133,28,989,213,370,343,484,983,299,303,959,156.47,57.75,56.93223533912067
899,981,566,651,334,188,607,82,105,546,594,315,160,385,919,150,968,128,823,143.06,52.53,54.641208312304244
228,323,520,248,242,772,188,298,381,429,679,47,881,135,615,21,403,79,719,163.81,57.65,58.894135852615534
74,135,430,306,563,426,758,948,145,605,432,305,652,363,86,254,455,647,378,145.43,55.49,56.45260101438071
652,971,541,59,385,418,8,427,985,745,922,328,451,208,380,300,975,482,93,142.05,54.3,55.87511887376464
973,189,815,111,283,114,571,620,704,157,814,719,456,950,408,189,786,431,442,130.17,48.62,52.38416191406215
178,253,982,464,348,959,535,145,363,473,646,652,88,494,773,208,301,1,850,141.33,53.28,53.37649557478025
715,459,633,473,7,223,305,117,787,644,308,558,623,159,434,723,769,482,94,140.47,53.68,54.18888115147499
694,509,778,983,237,556,780,415,286,647,22,123,276,904,684,41,0,262,407,153.55,57.75,58.36154323815267
538,911,595,727,405,455,104,764,258,362,290,892,773,688,930,200,609,87,36,141.3,53.26,53.55886967690338
72,811,268,312,546,348,121,542,880,255,912,942,780,167,69,424,881,296,289,145.17,54.9,54.40004016204362
532,137,587,535,642,215,544,107,420,978,649,556,413,759,797,925,807,285,299,134.85,48.12,49.28593639375221
452,380,581,643,141,160,126,713,123,390,410,605,479,142,573,684,306,362,647,131.88,48.75,49.43969240071
484,760,425,223,488,500,711,513,325,504,667,981,61,454,307,146,763,507,53,133.03,53.61,53.12541015522628
908,636,220,26,363,482,400,909,10,866,539,68,703,887,83,702,972,759,946,146.63,58.94,58.95049892357794
685,404,6,369,42,118,635,3,276,894,655,716,299,744,922,232,144,769,586,168.51,62.66,64.42278609114867
294,195,107,444,471,733,338,393,172,338,431,663,918,703,445,151,458,955,725,128.98,47.35,50.40706125326496
151,536,323,132,213,932,191,454,357,808,398,437,826,503,398,747,225,814,200,132.15,47.07,49.76201936497764
449,962,209,600,727,50,927,397,34,239,648,86,891,191,372,58,760,653,693,154.13,59.58,61.16335851593141
