n_nodes,influence,n0,n1,n2,n3,n4
5,5484.3500,827,261,777,402,659
5,5361.7700,402,261,777,373,827
5,5361.7700,402,261,777,373,827
5,5361.7700,402,261,777,373,827
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5342.6900,402,261,777,373,621
5,5329.4600,930,261,777,402,827
5,5329.4600,930,261,777,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
5,5312.5400,261,777,571,402,827
