n_nodes,influence,n0,n1,n2,n3,n4
5,5615.8400,608,347,366,430,597
5,5528.6000,867,608,366,597,430
5,5528.6000,867,608,366,597,430
5,5528.6000,867,608,366,597,430
5,5528.6000,867,608,366,597,430
5,5528.6000,867,608,366,597,430
5,5528.6000,867,608,366,597,430
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5528.6000,867,608,430,366,597
5,5488.4600,867,394,366,597,430
5,5488.4600,867,394,366,597,430
5,5488.4600,867,394,366,597,430
5,5488.4600,867,394,366,597,430
5,5488.4600,867,394,366,597,430
5,5488.4600,867,394,366,597,430
5,5488.4600,867,394,366,597,430
5,5488.4600,867,394,366,597,430
