n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,34189,96981,240109,158314,124270,164028,32.6,23.9,24.439999999999998
152266,17177,158754,3451,238241,219537,123006,67988,144384,38.47,25.17,25.72
61428,50264,261002,187996,123276,141813,219273,144082,124873,41.01,26.25,25.839999999999993
104106,167527,225711,39483,60796,166424,39746,227552,242702,38.42,25.8,25.359999999999996
137148,102219,194314,3970,176006,203747,16785,41785,198765,38.32,24.78,25.759999999999998
251002,154953,11216,78975,204492,8129,215894,226892,70629,31.79,24.18,24.199999999999996
123928,155910,188435,241213,230375,101609,187204,206598,241460,31.88,23.93,25.719999999999995
111918,103537,190873,209953,151233,116554,252731,245258,35166,36.65,24.43,25.639999999999997
230389,95818,25547,9407,35643,129730,56881,67628,253094,36.74,25.52,25.879999999999995
176171,114337,204202,164272,224192,78912,110401,132970,218491,35.84,24.89,25.439999999999998
101152,150476,91989,140011,153373,106843,153158,60918,237031,40.16,23.59,25.08
88280,178777,240053,243517,7513,224500,73317,259781,158811,42.26,24.48,24.679999999999996
175970,182338,42755,183137,225610,85561,252872,142020,237160,35.78,24.17,24.039999999999992
149934,149188,27282,187122,171838,55345,165930,218001,259017,38.73,24.35,25.359999999999996
150348,70014,74699,32619,16635,126353,223855,167446,259471,38.07,23.87,25.599999999999998
126748,23204,90198,209871,17461,107600,235168,39522,5275,39.8,24.49,25.319999999999997
77041,111972,201534,108841,228790,31173,11584,158594,161096,40.87,24.78,25.599999999999994
199657,11780,99039,188334,153714,86757,144402,230924,241665,37.21,23.77,25.119999999999997
257067,73157,132492,61853,261753,9440,81178,1896,20177,34.36,22.69,23.559999999999995
28342,157224,140398,8225,248747,51743,254654,106938,76444,37.02,23.98,24.599999999999994
160030,69041,40946,180809,11124,256871,227483,89080,82268,35.03,22.76,23.679999999999996
94423,251306,36261,235053,225891,99035,98763,120693,228036,41.33,24.51,25.999999999999996
136334,101238,168791,227234,156146,178512,146606,26888,162562,38.69,24.21,24.519999999999996
