n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
31190,71333,17094,11.84,9.78,9.685931546424214
48490,62135,8588,4.25,3.31,3.3585955293908416
1725,61503,33994,18.16,5.03,4.8682241266676725
72192,30714,25132,9.77,9.24,9.437941308292206
61638,70906,72041,6.19,4.59,4.570311998426386
62436,52053,19741,3.71,3.64,3.549204231502988
30398,19873,68574,11.24,3.79,3.6727116208933017
51109,1985,8392,90.17,20.23,27.496639301952968
20892,5608,39487,39.12,11.63,11.12853714825454
4064,35314,61964,41.13,8.1,8.915287711446009
50804,55959,51768,4.62,4.07,3.9098346655967937
75616,58277,17583,5.41,4.69,5.2102457036696626
47909,12773,4703,13.79,3.22,3.7259181241208097
17821,64865,28440,5.28,5.18,5.275370289083878
33814,57168,39456,3.62,3.64,3.6142755269411584
55200,66485,50576,5.59,4.63,4.333630650248336
75238,45994,70005,4.3,4.41,4.321363636536409
53421,30459,44140,12.23,7.48,7.760813075706704
3756,36658,21377,56.01,14.87,15.284973123047738
42780,71010,74967,5.43,5.38,5.367150271919176
74594,13641,27672,41.29,7.45,9.04198151235959
75174,35007,37349,3.1,3.15,3.1337089006317465
16309,8317,63176,7.37,5.8,5.855384379110974
63374,11602,45099,7.0,5.73,5.757797703388346
8730,53800,19761,113.27,71.44,68.89581898103143
2637,38520,55986,17.19,6.91,6.08358897554327
54420,15586,5792,4.64,3.27,3.3714031005905682
5890,49519,43378,8.34,7.58,7.743832138240077
72201,36578,66246,3.95,3.56,3.694559862215435
30926,4720,40589,73.05,24.08,23.789335481804354
948,10088,14171,4.28,3.61,3.5921683920400875
70199,4112,25871,9.98,6.93,6.594116058201469
53469,38222,34520,6.71,3.72,3.6144640893380187
20473,5562,44540,3.43,3.67,3.696259881575538
41134,47211,18130,25.11,6.69,6.806220361519127
49517,49381,60346,3.55,3.38,3.337413326449038
68167,50619,73303,4.38,4.33,4.364192772170899
13444,66457,35559,3.65,3.11,3.1658087723340214
56517,31147,39464,21.06,3.62,3.791176265124289
57336,33847,68305,5.34,3.52,3.5720328830101247
39713,71883,44421,7.19,5.07,5.120970473272685
1501,54422,41271,8.88,6.04,6.011510019912784
2628,49350,17467,10.95,4.64,4.813616664160522
7874,43574,61112,5.26,3.4,3.2874951406612687
46257,46212,36559,3.42,3.0,3.0342555324252785
64160,2907,7939,4.91,4.62,4.638100558724213
2785,48387,32915,6.19,4.37,4.6114089938431055
59809,39142,41946,4.02,3.18,3.3720123698227584
23254,47704,24280,5.58,3.05,3.100699982063267
40982,48385,34620,4.33,3.87,4.046775220460368
39374,49435,13745,5.8,5.18,7.172556378194296
3528,74613,17225,7.79,7.5,7.729814563421808
40634,65537,29168,3.81,3.72,3.678276767373796
35307,31286,42963,4.54,4.55,4.580837240011048
24562,57047,12716,11.97,5.56,5.392659369314233
13348,42200,43745,6.96,4.63,5.058867180329844
29420,57465,22188,8.91,8.85,12.64648057496416
10478,44133,28576,6.7,5.92,5.68363532214836
74501,59126,35468,4.0,4.02,4.078078396791469
29494,15849,4444,20.15,8.23,8.285666548759481
69419,25009,41306,7.14,5.72,5.824358812505677
75344,24063,36515,3.28,3.18,3.0996481312562505
44578,11211,45256,3.0,3.02,3.010275266508039
16998,55217,38265,20.19,10.78,10.14933017257355
67947,35543,60911,4.07,3.54,3.6323655035833435
45397,54644,38063,3.91,3.66,3.6866560588387642
55020,74492,53676,5.84,4.2,4.410002507462126
4658,54167,20446,20.05,8.61,9.413557592300679
26158,611,62567,28.77,11.95,12.48253745545844
66865,56931,73252,4.88,4.75,4.764738113114564
29109,4236,59856,3.13,3.08,3.116473733508851
68028,37885,71284,4.32,4.27,4.282934950757108
44704,29814,8921,115.85,55.91,55.24585621224476
37619,15728,32051,10.24,6.05,6.0881431220391296
5908,4606,67147,40.28,11.59,12.64081290053447
26013,56346,75622,3.68,3.61,3.7194902390282527
6469,1722,63051,13.46,7.86,6.871645697749173
15835,22520,65953,3.88,3.81,3.54777645170656
39306,31332,2601,165.45,76.46,75.39094589723267
68808,70385,54231,4.89,3.83,4.0632783882783885
6979,14888,44741,13.02,7.97,8.26653986694473
16437,33092,70907,4.14,3.94,4.058046187390666
62547,8043,46116,4.26,4.06,4.117392610592975
28941,25864,16019,40.85,7.93,7.944051632758372
70075,15625,22452,23.8,6.89,6.969711125261604
31386,35882,16840,9.32,7.49,6.711359423044396
983,63897,74828,6.88,3.82,3.966350951620101
52465,6544,35572,70.76,31.24,30.95550663809902
32539,35204,69109,8.36,3.94,3.84119403980415
68114,55441,6681,11.11,8.51,8.679891971028653
61983,42351,237,50.37,13.76,14.404498041336506
7187,16628,6053,17.24,9.95,10.575813919999886
16335,6531,8967,5.5,5.32,5.2674893923123545
63283,4326,11288,5.25,5.31,5.32982131771832
67555,65813,64224,7.19,4.97,4.974915987530221
41405,20583,41232,9.56,7.25,7.594691095805453
9407,46044,50567,42.82,19.62,19.37772740132668
51070,39861,47295,4.03,4.08,4.198667617824257
34724,25045,43093,10.24,3.77,3.948506148484708
56190,16220,16726,6.05,4.09,4.339340646930587
