n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
6499,4700,6733,660,3973,6244,2143,301,3,1649.76,56.75,60.44000000000005
1192,5429,4804,3852,6223,6019,3056,2616,6308,1389.23,43.36,40.59999999999997
179,2233,4004,6569,1622,5978,3391,4409,4417,1652.41,86.37,83.5099999999999
5587,771,1580,4615,4535,5730,6595,5971,2175,1650.29,66.85,73.16000000000008
5430,6581,4997,5617,721,6916,3479,2749,762,1652.12,93.8,99.35000000000005
2966,6555,3358,6592,2051,3647,5731,768,6189,1656.56,116.98,120.63999999999992
1615,5740,5201,6524,2385,799,374,4821,1645,1657.66,200.54,223.94999999999985
6782,5369,2952,3987,6821,1586,4216,4717,5280,1651.86,104.88,106.27000000000002
5717,6598,4126,232,5189,2960,2006,4929,3520,903.59,19.26,18.7
2493,2927,4826,979,734,4097,5559,4302,1631,1659.09,166.53,181.93999999999994
957,4982,5429,2194,2558,5890,1607,3111,3962,1457.96,34.38,32.61000000000006
1824,1131,4893,1719,6832,7090,5719,4277,102,1655.23,102.27,102.26000000000008
1546,6373,1385,139,5308,2727,4569,5499,5081,1661.18,79.2,82.09000000000003
5067,2507,3068,3091,4320,3188,2368,1039,5560,1656.64,98.09,95.00000000000006
4003,440,1518,3464,4865,6113,3258,786,3614,1653.73,85.54,93.35999999999996
2009,6600,729,4941,5490,3654,3663,6421,6809,1553.54,38.3,38.540000000000006
3113,6521,626,4232,3493,3857,2485,5780,6689,1636.92,56.81,57.59000000000004
3351,703,1574,6115,5572,2177,3697,3994,5919,1449.71,34.85,34.51000000000001
6422,1410,151,179,4406,1011,2057,4828,6568,1652.78,111.3,114.80000000000007
2957,1536,2099,4118,3698,2698,4234,2087,3363,1611.03,45.7,47.77000000000014
3454,5014,3976,2194,4935,3888,5376,3920,4030,1194.1,18.02,18.369999999999994
1164,5908,3092,4068,2504,5197,6592,3827,2649,1622.33,57.45,55.7000000000001
3002,5400,1335,5074,3080,5688,4940,2177,2622,1475.76,41.46,44.590000000000025
5292,3262,3997,5974,6499,1295,6780,2382,4586,1494.91,23.0,26.069999999999993
50,5110,3681,467,1495,246,4996,6337,4667,1652.96,97.15,101.71000000000014
918,5587,5886,3038,2965,4075,6991,4831,510,1443.45,33.98,32.810000000000045
1578,1264,2205,5025,121,3457,6604,6408,6554,1658.69,99.84,106.57000000000009
6664,4299,4027,621,3841,1901,820,3038,2965,1389.16,28.26,27.909999999999993
1187,5578,5124,1993,4969,2607,1181,308,5144,1640.33,66.66,64.68000000000013
5473,797,5848,863,370,5288,3914,3790,5931,1539.25,39.7,38.790000000000035
565,5154,252,5745,4517,1040,5051,6821,684,1656.95,96.55,102.23
1319,5063,5170,2172,6868,5359,3702,4093,5683,1458.54,31.32,29.810000000000006
166,6482,5221,1122,6703,1546,3611,3925,6377,1643.23,72.43,72.31000000000009
3600,3662,4575,2264,3911,5836,4745,521,6811,1491.75,32.49,31.570000000000014
6555,2390,2977,2343,2950,277,685,4115,7029,1555.88,30.58,33.45000000000001
2259,2292,2245,3875,3528,3639,3042,261,5847,1289.46,28.2,26.120000000000015
701,2044,6687,4953,5231,1953,4386,6106,267,1540.01,54.48,54.11999999999987
6054,1419,2755,3035,261,426,6060,6268,6154,599.95,14.9,15.020000000000001
1713,5740,3547,2813,635,1291,5992,5536,934,1645.38,145.45,166.12999999999988
3273,4482,1111,3801,6086,4051,5237,615,1048,1637.72,53.36,56.63000000000007
605,2870,4262,249,1521,4304,5800,1231,1504,1223.31,21.97,21.570000000000004
2307,6053,1237,4155,4656,6963,3181,6526,1827,1642.09,67.74,67.78999999999996
1815,5698,4620,5859,1030,3433,5659,1336,6203,1649.81,89.72,96.99000000000005
2592,1968,4595,4688,39,6442,6595,4660,3167,1375.7,30.57,28.78
1541,6227,2664,7003,3121,4311,3612,79,3256,1655.22,77.39,80.80000000000015
6921,4348,4514,6963,5423,1116,5868,1914,5285,1393.75,31.88,33.23000000000003
4455,6596,6085,3049,2227,5460,1516,1223,1344,1621.98,48.55,51.59000000000002
5654,5123,1100,3151,608,500,100,326,3868,1581.06,62.37,60.079999999999984
