n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,17088.96,204.38,209.83999999999978
27815,4683,20759,56448,51581,66724,48766,17123.43,176.16,185.76000000000005
71326,58307,65806,35158,4708,3597,47712,17090.27,159.53,165.23999999999995
60934,41741,49809,55523,68911,21559,73467,16758.02,58.25,62.52000000000014
23256,30949,30225,3127,23163,42617,22752,17096.67,227.29,246.8399999999978
17917,66868,66876,47145,67336,73385,23834,13339.45,23.34,23.199999999999978
58410,54351,68860,47743,46371,47433,58427,8552.17,13.96,14.24
21126,52410,60477,69514,32755,64227,36582,8887.07,18.08,18.519999999999982
65282,65646,67553,46389,59596,60425,45976,14025.99,30.21,29.639999999999997
74410,73083,59841,63780,29073,42554,21767,12824.51,20.7,21.31999999999998
35145,62883,40575,39753,66092,73687,67862,13686.45,30.3,29.03999999999997
66500,53303,40874,27239,64081,67094,48050,14530.89,42.99,40.679999999999964
9879,44755,1103,25087,13914,7701,75289,17115.23,720.1,890.7199999999941
6410,35795,29703,13928,68467,17891,34844,15905.61,41.22,39.079999999999956
32090,27587,7914,55432,4177,7444,47494,12319.52,45.13,45.40000000000013
47214,22528,32702,3072,10866,15102,8842,17094.02,152.15,159.55999999999992
3321,5357,2771,48902,33513,16749,20593,17090.82,300.85,336.64
24083,68562,253,50536,5657,32483,19846,17085.23,167.66,189.40000000000032
4753,549,45115,14826,37490,44199,64062,17113.25,273.68,301.999999999996
4038,40420,58805,72286,5999,34595,52671,10449.98,14.27,15.279999999999996
20113,61968,29560,12249,41458,13375,3172,16905.35,39.39,39.719999999999985
58696,16716,67932,51505,63821,67476,42986,16754.82,29.37,29.839999999999982
18852,44702,33960,34319,55018,2363,73131,16738.0,46.81,46.480000000000075
18424,7442,33156,4398,17262,21124,22375,17094.86,173.65,191.40000000000015
12566,59426,30363,66618,4115,32343,30470,17075.74,101.41,105.88
58287,9640,32870,10542,29911,47163,33634,17109.18,165.44,169.67999999999813
55445,36534,68968,632,19807,4652,50430,17081.88,432.18,506.19999999999857
53572,21002,14571,67119,11510,31570,13357,17105.41,120.52,130.59999999999988
13077,2595,23823,30346,13791,28488,3203,17084.38,117.35,114.84000000000005
68253,60870,59488,40596,70193,49807,27846,12645.48,54.5,58.319999999999794
27543,56850,55784,67043,2794,6715,54790,17107.22,358.73,419.79999999999984
68821,23753,12292,62888,47996,2553,68053,17094.37,199.77,229.23999999999788
15543,48035,37955,48788,40406,2497,54034,17078.73,164.83,173.48000000000033
13259,13764,40097,26003,2060,59168,7863,17099.6,182.16,201.32000000000002
53827,63683,60730,27295,9671,698,37271,17077.24,407.21,481.3599999999999
3164,48877,40084,10033,28726,64283,25212,17110.34,72.05,78.80000000000014
15173,74914,48941,51351,60715,18306,45211,15727.06,107.65,93.079999999998
51779,15955,33313,15960,16116,10552,43841,14876.71,38.65,40.119999999999976
51262,27788,13815,3233,61652,5659,65267,17089.09,323.83,341.359999999998
38109,46869,59904,18542,49140,35250,63465,13349.46,16.24,15.959999999999999
68983,62594,54914,64503,38897,51730,30359,10768.35,14.15,15.199999999999994
20499,64066,34000,71901,56053,11050,75464,16076.21,117.25,112.20000000000019
12576,9327,46669,23086,71468,19202,54626,17103.48,65.92,71.15999999999995
8760,11291,4924,16844,38847,51195,30369,16616.52,80.23,78.23999999999998
43177,57520,22613,68681,37616,14689,20449,9408.89,12.26,12.679999999999998
70895,55536,12603,43102,67698,32584,67392,14358.63,31.3,33.00000000000008
33719,22225,20645,60416,30729,52974,46996,15564.03,51.64,55.08000000000005
75161,18974,61165,57826,3851,50233,23648,17091.7,135.13,140.6800000000002
51492,66869,7021,63236,35907,53072,33255,15550.07,31.01,33.359999999999964
54020,61931,47199,71772,43349,10671,29491,16574.02,85.38,81.0400000000001
69842,24625,52785,50142,1521,41016,60889,17087.72,443.03,517.4000000000002
68625,61119,23248,12377,2246,52811,28380,15217.73,45.48,47.400000000000034
74615,50565,28245,13167,51116,73101,26153,14177.38,41.73,42.800000000000104
35967,25099,64199,18071,1112,56937,63184,17093.65,470.89,554.4399999999999
33251,67297,74199,22749,61222,26869,9545,15040.66,46.91,44.04000000000012
45906,398,63625,69883,8577,63569,43894,17089.55,121.14,129.5200000000001
60202,34989,65916,60335,3608,10460,45565,16593.59,62.98,59.64000000000007
22767,53017,33461,17677,7088,21308,65468,14710.3,30.8,32.03999999999997
50025,60903,38642,20427,1363,37048,73062,17103.46,412.64,479.99999999999625
