n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,485,640,154.4,28.24,26.559999999999988
594,67,620,13,930,857,480,265,564,177.21,37.43,37.48
239,196,734,481,553,856,562,487,406,143.49,20.26,20.760000000000005
654,881,154,237,650,155,888,948,535,130.56,24.37,25.999999999999996
399,759,15,687,795,65,163,776,980,161.26,30.78,31.799999999999997
605,43,308,798,31,843,886,275,484,162.71,30.59,31.679999999999996
609,736,942,899,396,731,807,943,437,149.2,25.67,27.15999999999999
404,745,820,590,455,987,958,137,899,146.87,26.39,26.479999999999986
374,99,36,139,506,222,264,988,688,180.97,29.59,31.16000000000001
446,797,641,875,308,431,519,853,395,148.35,24.3,27.519999999999982
587,359,546,599,417,598,237,925,344,164.76,25.66,25.199999999999996
698,937,951,29,876,286,620,687,712,166.32,24.89,26.400000000000002
167,715,881,334,987,554,926,585,582,147.89,23.8,23.840000000000003
106,730,671,216,648,851,587,273,291,148.21,24.53,25.599999999999994
127,64,493,874,654,495,90,352,819,140.5,23.28,24.960000000000004
68,420,918,154,20,300,437,787,425,178.4,37.6,38.87999999999999
893,121,45,619,629,779,46,386,735,180.18,30.81,31.56000000000001
600,338,564,902,944,285,517,241,36,176.24,31.46,29.760000000000005
317,7,78,110,614,548,32,971,202,191.23,45.96,48.999999999999986
994,417,298,625,269,159,706,43,888,147.23,25.84,27.079999999999988
347,321,368,981,141,918,882,386,385,144.82,24.18,24.36
471,890,532,395,659,887,609,697,572,139.55,20.39,20.800000000000004
105,635,996,963,830,519,277,441,649,132.07,19.62,20.360000000000003
737,732,243,958,308,447,264,533,310,140.74,23.97,24.08
561,347,11,807,425,593,322,20,385,182.98,40.63,46.71999999999998
630,603,647,136,61,648,642,340,477,157.66,26.6,26.960000000000004
361,695,939,361,623,723,285,755,501,146.68,21.84,24.84
22,603,62,977,692,21,986,378,257,182.97,36.24,36.72
643,467,305,606,615,327,181,372,189,156.21,26.89,27.47999999999999
320,776,378,864,609,270,307,806,386,148.2,24.86,25.28
107,790,832,27,994,582,700,752,134,173.27,33.37,34.64
317,512,227,669,823,275,244,335,191,158.99,26.47,26.719999999999995
694,445,665,714,99,104,615,329,971,168.2,30.58,28.519999999999992
341,691,853,229,448,829,876,983,173,153.71,24.79,26.56
81,344,759,665,223,906,582,461,277,158.17,28.29,29.32
230,805,123,34,542,980,195,322,826,170.52,25.1,23.800000000000004
856,858,588,187,884,285,348,826,847,139.57,19.45,20.0
657,87,825,634,353,603,132,431,298,157.11,33.15,34.63999999999998
530,812,870,277,475,354,649,426,297,154.52,26.13,25.519999999999992
429,581,419,36,942,423,159,204,4,183.49,43.98,47.19999999999999
