n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,6.0,6.0,5.845
64,261,120,507,779,6.53,6.58,6.367500000000001
460,483,667,388,807,6.3,6.1,6.025
214,96,499,29,914,7.14,7.27,7.147499999999999
855,399,443,622,780,6.53,5.88,6.005
785,2,712,456,272,6.87,6.83,6.449999999999999
738,821,234,605,967,6.52,6.2,5.9575
104,923,325,31,22,7.34,7.28,7.547500000000001
26,665,554,9,961,9.68,9.17,9.112500000000002
902,390,702,221,992,5.85,5.84,5.7925
432,743,29,540,227,6.44,5.98,6.2
782,448,961,507,566,6.14,5.99,6.072500000000001
238,353,236,693,224,7.08,6.6,6.725
779,470,975,296,948,5.57,5.55,5.602499999999999
22,426,857,938,569,6.7,6.3,6.535
944,657,102,190,644,6.72,6.47,6.2425
741,880,303,123,760,6.11,6.14,6.105
340,917,738,996,728,6.12,6.07,5.9825
512,958,990,432,519,6.39,5.85,5.81
849,932,686,194,310,6.18,6.23,6.215
290,601,996,903,511,6.37,6.0,6.017499999999999
866,963,517,402,603,5.86,5.68,5.755000000000001
873,35,491,248,761,6.3,6.13,6.425000000000001
816,413,424,680,177,6.43,6.32,6.1225
375,561,903,719,794,6.01,5.97,5.7925
690,755,383,88,449,6.93,6.36,6.564999999999998
679,520,110,797,167,6.0,6.36,6.025
533,860,402,379,501,5.81,5.68,5.782500000000001
750,30,480,44,315,8.27,7.8,7.685
720,868,629,607,592,5.89,5.96,5.875
403,662,174,172,514,6.87,6.52,6.605
232,12,789,204,552,7.7,7.21,7.362500000000002
942,880,561,237,414,6.27,6.07,5.9775
526,352,975,867,591,5.96,5.82,5.889999999999999
361,470,931,275,675,6.05,6.03,5.8325
561,623,980,746,5,7.56,7.18,7.2700000000000005
392,802,877,840,977,6.23,5.82,5.7975
907,960,758,524,828,6.51,5.96,6.08
132,531,796,574,210,7.08,6.67,6.727499999999999
436,972,57,492,890,6.75,6.38,6.444999999999999
373,583,567,204,963,6.1,5.9,5.970000000000001
516,423,496,832,365,5.8,5.97,5.860000000000001
424,354,1,551,553,6.03,5.85,5.947500000000001
638,805,627,339,469,6.69,6.08,6.117499999999999
614,28,823,235,650,7.84,7.02,7.390000000000001
181,563,598,185,881,6.6,6.31,6.1675
93,817,564,816,871,6.4,6.23,6.329999999999998
836,953,261,33,861,6.75,6.75,6.8375
966,689,72,85,888,6.61,6.64,6.329999999999998
17,463,14,772,773,8.81,8.72,8.635000000000002
287,255,275,112,816,6.77,6.39,6.342500000000001
639,189,352,297,71,6.83,6.64,6.45
171,163,261,540,974,6.44,6.19,6.335
172,672,279,663,728,6.63,6.31,6.07
301,465,719,329,508,6.15,6.3,6.2725
485,116,24,319,395,7.94,7.26,7.4275
351,431,815,192,264,6.48,6.37,6.437499999999998
111,259,921,747,522,6.44,6.02,6.109999999999999
214,988,620,442,836,6.94,6.22,6.547499999999999
998,21,230,18,406,8.74,9.07,8.64
149,36,736,982,164,7.39,7.47,7.5275
456,721,518,694,436,5.98,5.58,5.82
557,852,225,999,645,6.69,5.92,6.135
816,711,528,461,228,5.86,5.79,5.8325
536,664,31,404,691,7.16,6.95,6.897499999999999
589,822,328,675,646,6.21,5.87,5.870000000000001
436,60,755,305,128,7.28,6.96,6.9399999999999995
991,217,896,48,313,6.62,6.39,6.2625
72,879,78,317,939,7.47,6.27,6.554999999999999
961,305,761,162,426,6.36,6.12,6.040000000000001
578,258,133,8,574,8.0,7.34,7.38
899,870,38,604,839,6.44,6.1,5.9675
222,985,922,583,471,6.14,5.93,5.92
175,847,888,890,997,6.28,6.05,6.0825
798,720,637,521,38,7.01,6.37,6.295
387,205,355,101,210,6.88,6.5,6.5024999999999995
587,690,918,443,605,6.42,6.28,6.1625
198,504,106,960,681,6.69,6.4,6.405
399,303,516,511,17,7.07,6.76,6.785
333,626,892,411,921,6.32,5.97,6.139999999999999
288,18,160,205,878,7.79,7.7,7.867500000000001
335,830,576,801,138,6.52,5.79,6.0
347,439,218,272,690,5.96,6.02,6.0425
98,857,388,954,560,6.21,5.78,6.0075
352,936,903,857,703,6.07,5.78,5.875
547,496,786,545,240,6.81,6.32,6.257499999999999
66,742,41,86,136,7.3,6.82,6.9475
173,170,932,551,218,6.45,6.05,6.039999999999999
274,777,340,614,518,5.79,5.64,5.827500000000001
861,261,376,346,348,6.29,5.84,6.0475
116,298,240,888,966,6.88,6.63,6.452499999999999
618,798,977,732,908,6.03,5.81,5.9225
500,138,593,564,788,5.83,5.79,5.695
106,328,40,416,74,7.52,7.16,7.395
389,886,807,150,848,6.29,6.27,6.125
128,349,117,629,601,7.02,6.97,6.895
800,948,387,78,584,6.23,6.18,6.09
563,229,579,83,975,6.6,6.6,6.299999999999999
273,373,912,302,577,5.83,5.95,5.8025
547,947,117,468,918,7.07,6.6,6.744999999999999
