n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
207969,150423,215470,21120,127148,199810,68582,9652,118,38162,173753,153743,123274,253104,199158,58.29,38.27,38.72
192632,97821,83725,201887,5738,71486,128146,210217,51932,191319,228722,108529,238701,141113,141361,63.4,42.17,42.95999999999999
178795,24696,50589,147696,145126,183375,211058,191073,69604,173775,210597,159920,179749,23097,221323,57.17,39.39,40.51999999999999
111332,87970,259584,24414,94932,209789,107464,210968,65663,116709,183401,24583,198067,51684,183696,62.42,40.34,40.47999999999999
166440,208774,76332,25572,249396,11975,154290,236654,52657,217030,171810,239252,94471,127586,244511,62.02,38.94,40.35999999999999
218293,238422,50783,134912,150964,168970,254288,182953,233939,211158,132039,255950,240200,7450,166062,61.91,38.02,40.480000000000004
94732,64197,157744,112640,79776,93684,154443,31348,23511,131113,230707,177895,137694,52199,30624,62.9,41.25,41.83999999999999
159438,173733,70224,81862,188482,51438,99564,126810,58389,36203,156589,55020,218629,226895,229634,64.43,41.02,42.07999999999999
183035,136876,3282,49478,203963,44339,4471,169865,87270,146209,237092,175991,162598,162167,80248,62.7,39.88,41.35999999999999
98207,98934,138247,102017,75798,33248,177924,128124,14109,48588,110857,155695,195641,261705,104271,70.69,42.56,43.31999999999999
25160,257156,115671,64306,211200,256706,23345,233899,158120,175693,228189,233180,116945,117229,205496,53.42,37.06,37.71999999999999
217909,99619,208692,20046,135446,111783,123451,79550,184987,214049,107233,246605,22526,50369,195694,63.88,40.43,41.279999999999994
178305,69683,118320,127838,189432,205528,252988,45122,4860,5733,141018,32373,65834,154511,210181,65.23,41.42,42.19999999999999
94646,49167,67190,131789,118366,86360,243164,135495,66784,257310,107628,242989,230501,110557,160478,62.26,40.4,41.44
127245,70238,157937,124442,172041,125446,128980,37272,189077,98953,130193,80130,166322,210958,122489,54.54,37.29,38.96
84774,96069,172816,42737,254480,239363,241979,162383,98577,182046,158081,69678,83915,169370,104407,65.2,39.07,40.72
255594,127925,191183,207995,41467,245527,216974,76228,146763,1623,163521,117796,252878,14969,47861,64.29,41.37,41.879999999999995
7893,159897,202787,149361,29397,178807,188352,97230,94899,257583,246006,130401,223737,154599,16324,61.76,38.95,39.39999999999999
240982,50497,40471,248352,70583,160807,3885,110654,211344,205072,209756,213257,137588,128894,19875,55.69,38.01,39.879999999999995
122919,60834,26255,97232,94888,252172,38000,178496,163995,63795,159011,83447,37821,9877,164628,65.0,42.68,42.75999999999999
175153,25512,187153,27638,11865,169232,125272,121297,189817,235820,18087,164940,8086,183860,144553,62.05,40.54,41.31999999999999
33294,161642,218277,242269,21900,42220,162036,165459,238917,69516,237955,219783,234171,171515,118484,58.86,38.69,38.68
130991,181875,5317,207443,167103,35932,214499,247307,49491,238229,244873,115575,125609,204078,115206,61.0,40.57,42.11999999999998
117198,146431,72458,125155,186772,151865,16690,217953,209767,76483,256396,95274,74991,94409,246329,62.01,39.52,40.31999999999999
8878,21936,131702,224940,72295,73349,71857,253288,124020,112904,116452,241739,97374,8365,187114,63.32,40.53,41.35999999999999
22450,65424,214006,158510,167397,62508,140378,195420,8575,193736,45427,88180,97121,8379,13648,65.57,42.11,42.15999999999999
249533,260319,193946,200591,196930,248983,54835,183680,113517,90040,232032,20341,41322,191763,177162,59.55,39.17,39.47999999999999
