n_nodes,influence,n0,n1,n2,n3,n4
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
5,701.6600,782,353,236,693,224
