n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,3980,3317,20.9,17.02,17.640047586798755
6420,6798,2484,3904,2933,4779,1789,4134,1140,9.8,9.55,9.531129977499184
2308,1144,6191,776,5065,6548,2052,4362,5776,35.31,27.34,28.506096273579587
6637,4930,1203,2540,809,5978,604,6967,5603,10.8,11.0,10.747761833662912
2704,3867,4585,824,2898,3556,2590,5004,5246,11.63,10.96,11.21979242212627
1675,4526,3907,3626,7088,4270,2133,510,6594,18.35,14.02,14.119106202315795
4494,115,764,5895,6882,3267,5818,6757,6431,12.81,11.53,11.174068688118341
5473,5122,9,5012,4043,6783,7107,2729,1998,16.28,13.79,13.683779575364541
5982,2664,5764,515,1565,4649,1816,1954,6581,12.72,11.48,11.228191761622218
1167,6579,4448,3669,747,659,2621,4161,4008,23.53,21.56,22.125118094551
893,2469,4515,2384,5788,1022,4484,2725,6672,19.29,15.25,15.6709915970383
4426,1664,6548,4941,4482,4813,2356,3645,750,13.45,12.16,12.424468834485406
4884,6536,3153,2597,4715,1983,2378,1506,1551,19.06,15.57,15.902052238435996
6729,1529,270,5019,5379,2130,3903,565,735,22.87,18.82,19.057837304887236
5560,6206,1066,1225,316,6901,657,5728,6794,15.01,12.25,12.829223651628212
4428,5599,3205,6863,5777,4297,2257,4274,6648,9.56,9.47,9.54921922047868
1929,6958,1762,5566,4831,6760,3435,4748,2254,14.51,12.93,12.82003937564263
3691,4035,5408,5252,5736,6498,2927,674,2656,14.21,12.53,11.932913328526853
5019,944,3984,4809,5162,2746,6922,1559,1990,13.06,12.1,12.22378432091768
132,5992,2220,959,5778,1806,3047,6509,1396,43.42,30.18,30.44808487593634
2724,3490,6683,509,824,6415,1198,7006,5715,20.53,17.94,18.71917157795238
1792,370,6693,4701,5195,4376,4932,5575,606,11.23,10.6,10.505045513734977
218,1019,5201,1544,4967,6800,4718,980,3204,38.71,30.52,30.23955328889108
749,3032,6830,950,298,4960,177,1594,1515,12.4,10.46,10.773199981134736
5882,1014,3925,1725,5956,6559,500,5565,186,18.84,15.45,15.06255895762902
4458,3486,5083,831,6847,2129,573,1809,589,12.13,11.67,11.5964412165638
5299,2466,2869,3572,1477,500,4125,3826,322,29.57,22.61,22.239209622259736
4886,826,5728,3205,1633,2131,2937,5993,3852,11.6,10.25,10.230431027749276
6867,4667,1387,5715,5510,1666,6286,475,6460,15.38,13.7,13.81160950681524
5539,1296,6925,1326,2804,4337,2053,960,4888,17.51,15.38,14.81222245068247
3623,5452,1432,108,3863,5581,3357,4662,4166,10.62,10.0,10.160716145732257
2551,5316,2925,3183,6862,5387,2055,1256,4592,11.56,10.07,9.932425519503058
5659,101,3751,6074,647,2751,6054,374,4459,13.43,11.66,11.76007130615843
2300,1104,1967,6243,3947,2885,4998,2358,5516,19.94,17.17,17.32426970826375
2942,4835,5191,6994,5087,1084,5862,2541,3178,20.05,16.28,16.30360665316091
6131,3394,6790,5331,661,12,4870,1575,5722,15.03,12.78,12.590520251264149
2739,1311,1961,1827,5221,3671,3101,5819,5519,14.98,12.21,12.403336137694875
4654,3394,258,3295,5749,4648,3426,6325,5424,11.67,10.67,10.77951837140257
5808,383,1357,3648,523,2123,5746,1291,3656,9.91,9.98,9.88889486090204
4321,3991,4599,4947,6188,0,318,4051,2670,9.4,9.57,9.528733809100526
2556,6862,3824,408,6627,6739,6655,3400,1540,59.06,43.21,43.22077027617545
4493,5186,683,6860,5943,1069,120,3291,5558,12.95,11.04,11.50010219820821
3420,2590,27,1749,117,5876,6182,19,6739,12.13,10.37,10.575681507516244
5535,4328,5014,801,1560,974,4983,5318,1626,13.66,12.61,12.062728524205674
2477,2293,5640,1492,820,3896,6995,3249,5141,9.12,9.08,9.137212675103832
666,178,2250,3710,6552,6490,948,7056,2101,20.46,15.64,15.828024273707623
1092,5354,4266,6695,5331,5283,2843,942,1265,19.15,16.38,17.460322350188875
2280,6973,152,346,333,1685,5578,2127,4574,12.68,11.69,11.788036878813024
2578,3005,4648,6958,344,6933,6136,5745,4977,10.99,11.04,10.899336624381748
5368,4050,5835,5276,3757,5244,3567,3051,4406,11.53,11.0,10.832623331534997
1460,1702,3076,4809,2384,72,1134,1237,2223,16.31,14.44,14.775446306748847
2731,2764,6468,3008,5885,767,2770,6384,5083,9.47,9.66,9.629375753607405
292,337,2208,1342,1224,4779,2371,2956,3234,17.34,12.91,13.155996770107755
4493,1062,2403,941,3916,5984,1963,395,2522,12.29,11.27,11.234477506506158
1471,7020,4284,5969,580,2479,3302,6844,2691,16.16,14.01,13.503442124594656
2451,3397,890,814,4594,3941,3883,2761,6888,10.22,10.06,10.216205778652418
6536,6654,2815,1018,3924,950,5731,4077,3494,24.55,20.16,20.693326214885477
309,2473,2744,6019,5628,1275,1364,5134,4624,20.14,17.02,17.314001318508417
3076,6603,5233,712,539,6617,693,1622,6142,14.18,12.91,12.839451280885022
1810,500,3152,64,803,3226,4558,4251,2374,52.81,38.5,37.78720572196078
3674,4002,6457,4791,5852,5564,1779,3465,685,10.32,10.2,10.254742382960504
3017,1803,2137,4794,6366,1364,3532,1572,2936,10.8,10.78,10.823934299792844
942,523,6733,7074,6986,5750,226,4307,3699,21.8,17.96,18.7169010056554
6163,5545,1652,974,4072,3260,2101,1697,5251,20.27,15.24,16.303337558655805
344,6532,1768,5107,1198,857,1621,3755,3096,12.48,11.88,11.818373063597864
2962,4476,6774,1239,858,4884,3996,1215,4619,17.11,14.03,13.545039300207785
3325,5229,5569,3467,4269,4058,5564,2641,6828,10.97,10.54,10.402342083406024
4083,4084,5202,5489,1654,4446,4995,1792,79,10.23,10.04,10.033392709473185
2787,5780,6119,2607,6702,2636,290,4301,1215,15.21,14.27,13.858112215234353
2104,4936,6423,1277,6900,3104,4775,2411,5882,18.83,17.4,17.09612164210138
5786,6611,3853,543,6553,693,4231,322,543,41.16,32.42,35.82643167515125
1843,1069,332,2461,125,6216,6913,3674,2708,18.25,14.01,14.667663063213272
7060,1316,6558,1219,5374,3774,3041,4136,3131,11.35,10.27,10.315886100098512
4340,4115,275,4701,742,5558,6505,6595,4243,11.96,11.83,11.82982942709529
6208,4916,625,6119,3492,6181,1688,2372,4386,16.98,15.96,14.750227969764651
