n0,monte_carlo,monte_carlo_max_hop,two_hop
7070,1.14,1.12,1.1
6955,17.61,1.13,1.12
463,245.46,1.9,2.1700000000000004
750,1345.06,20.44,21.220000000000038
695,691.7,9.6,10.820000000000032
2957,716.82,10.26,10.200000000000022
6844,233.36,2.29,2.2499999999999982
1385,1614.63,42.64,43.04000000000003
6029,116.91,1.28,1.2600000000000002
6627,50.05,1.21,1.2300000000000002
5486,593.6,5.32,5.380000000000008
6994,1.12,1.17,1.1600000000000001
2524,1.1,1.08,1.1
2060,1.0,1.0,1
4963,16.78,1.16,1.2500000000000002
1738,1.14,1.1,1.1
4970,264.44,2.71,2.4000000000000012
292,1.0,1.0,1
4761,1017.04,10.22,9.069999999999991
5580,266.76,2.32,2.319999999999999
1297,905.36,15.04,13.810000000000015
3528,198.42,2.34,2.6599999999999966
5230,1253.69,19.46,19.28000000000005
3223,1.0,1.0,1
6583,594.41,4.86,4.699999999999996
5922,367.24,2.09,2.1399999999999997
7047,18.2,1.3,1.2300000000000002
4170,99.58,1.39,1.3500000000000003
3047,181.71,2.61,2.2199999999999975
4457,695.72,4.6,5.449999999999996
3644,1.06,1.09,1.1
4112,149.6,1.7,1.5300000000000002
2197,132.14,1.52,1.3100000000000003
294,1.0,1.0,1
224,845.98,10.25,9.409999999999997
2982,100.22,1.27,1.2600000000000002
3808,941.0,6.85,7.910000000000007
2608,246.89,4.33,3.9600000000000057
3113,164.45,1.74,1.5299999999999998
3470,183.02,2.0,1.9999999999999987
4306,330.55,3.16,2.849999999999997
1347,1634.74,46.06,47.260000000000055
4591,1018.94,8.48,8.699999999999992
1453,17.77,1.1,1.12
1934,544.05,5.1,5.559999999999993
1889,1.0,1.0,1
195,672.57,9.11,8.300000000000002
1447,116.56,1.92,2.0199999999999987
2663,1.12,1.14,1.1
1422,264.4,2.21,2.2599999999999993
1119,1.0,1.0,1
4179,411.21,3.26,4.229999999999996
4179,312.93,4.48,4.229999999999996
2946,33.82,1.12,1.1700000000000002
4208,509.73,6.33,5.210000000000012
5525,608.04,4.54,6.090000000000005
4586,182.17,1.59,1.4600000000000004
1489,1.0,1.0,1
3650,100.7,1.11,1.2200000000000002
6527,1618.37,43.48,48.09
3396,1395.85,23.24,19.790000000000017
6016,164.22,3.52,2.989999999999997
4303,823.38,16.51,16.099999999999905
6249,115.34,1.69,1.5999999999999996
2983,492.88,3.42,3.4400000000000004
6469,66.19,1.22,1.2500000000000002
4861,531.5,4.96,6.010000000000012
2898,1.13,1.07,1.1
2964,1.12,1.12,1.1
7036,1.1,1.12,1.1
3651,116.56,1.26,1.3200000000000003
1320,1.0,1.0,1
6176,643.89,4.33,4.4099999999999975
3275,544.78,5.61,5.159999999999995
5858,860.83,11.92,11.82000000000001
6050,395.46,3.53,3.5199999999999974
3779,447.82,4.72,5.249999999999996
5365,1.02,1.1,1.11
4344,50.22,1.44,1.3600000000000003
2047,1.0,1.0,1
4014,1.07,1.13,1.1
2286,84.79,1.24,1.3300000000000003
4080,827.61,8.98,9.289999999999997
4102,117.0,1.21,1.3000000000000003
4222,82.27,2.79,2.659999999999996
6811,230.02,5.24,4.040000000000013
6522,596.45,4.27,4.000000000000001
2899,1.14,1.04,1.1
5420,17.26,1.17,1.12
3724,890.41,19.11,18.529999999999923
3776,460.96,5.65,5.159999999999996
2873,67.63,1.24,1.4200000000000004
4650,17.91,1.2,1.1400000000000001
5946,34.14,1.09,1.1400000000000001
4567,214.25,1.73,1.7700000000000007
5929,197.27,1.59,1.5999999999999996
3740,1.12,1.14,1.1
3986,299.71,3.04,2.679999999999998
5397,1.16,1.13,1.2000000000000002
1817,1.0,1.0,1
