n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,140,253,31.26,21.1,20.980000000000004
830,518,214,410,657,31,470,499,464,399,506,24.61,19.3,19.1
586,196,918,850,412,91,496,239,777,20,717,27.82,19.67,19.220000000000002
273,532,417,485,923,933,388,743,116,678,264,19.49,16.76,16.360000000000003
99,833,64,395,635,849,386,110,676,59,346,27.17,18.17,18.220000000000002
240,707,88,509,925,665,529,923,212,595,827,28.05,19.22,19.900000000000002
145,621,65,552,968,38,500,718,198,151,968,26.18,17.28,18.770000000000007
880,592,467,746,598,902,455,292,570,365,875,23.05,17.24,16.87
899,436,138,162,782,615,99,544,706,321,718,20.7,16.38,16.410000000000004
365,972,659,863,506,515,638,202,316,153,364,25.98,19.98,19.020000000000003
541,291,522,672,73,827,924,877,519,934,718,19.61,16.66,16.62
558,225,352,249,929,12,302,351,225,273,34,25.4,19.53,21.460000000000004
433,260,385,305,854,722,912,426,179,673,405,23.13,17.45,17.240000000000002
119,170,954,679,872,998,26,206,996,784,164,28.6,18.6,18.480000000000004
307,119,13,815,782,389,350,856,174,582,446,28.22,20.27,20.190000000000005
926,237,142,419,577,456,416,427,82,602,71,25.05,18.51,18.550000000000008
295,734,97,34,87,679,109,782,533,539,368,29.85,20.09,20.160000000000004
157,827,958,517,499,725,152,618,64,194,17,28.23,20.2,20.98
934,143,348,395,674,587,123,761,306,359,333,23.68,19.3,18.820000000000004
988,374,3,661,855,510,215,62,896,632,33,40.09,33.31,33.56
904,988,889,777,827,836,593,176,182,345,993,21.83,15.89,16.320000000000004
441,452,123,85,205,619,229,509,830,484,809,24.02,17.37,18.270000000000003
158,390,124,111,594,738,463,663,129,736,450,26.48,22.14,21.659999999999997
526,742,92,732,950,482,577,403,836,369,466,24.1,17.25,17.380000000000003
230,52,202,50,456,114,110,216,742,4,725,34.4,26.22,26.220000000000006
615,626,928,23,670,372,849,442,540,95,991,25.31,19.21,20.040000000000006
766,773,614,514,838,722,582,205,513,234,331,20.73,17.08,16.7
538,393,761,532,662,200,6,296,627,303,930,35.54,24.97,25.200000000000014
81,761,328,949,928,412,229,647,303,81,560,23.9,16.9,18.67
429,762,378,826,964,758,870,328,528,309,640,21.25,15.43,15.56
851,980,365,802,916,302,667,866,111,200,496,20.7,15.68,16.58
378,387,981,599,867,940,319,210,297,406,627,23.51,16.99,17.700000000000003
392,862,941,700,536,958,707,745,364,840,692,23.02,16.96,16.740000000000002
619,599,370,689,437,200,501,842,541,519,858,19.7,16.39,16.230000000000004
83,275,167,70,510,750,887,277,429,798,119,24.41,18.51,18.590000000000003
639,849,844,280,298,280,823,845,516,275,283,20.54,15.01,16.71
909,647,421,250,370,251,988,253,809,516,765,19.49,16.08,16.05
468,255,239,832,830,610,537,849,200,376,508,28.65,18.69,19.110000000000003
799,108,812,114,397,86,670,174,798,580,437,24.38,19.05,19.080000000000005
942,46,805,931,140,22,624,195,701,270,89,30.54,20.38,21.360000000000003
97,473,470,889,685,927,289,947,579,94,129,22.1,18.5,18.110000000000007
621,366,885,668,67,327,809,39,855,941,85,29.42,21.55,21.419999999999998
879,140,669,823,375,848,76,834,236,742,37,21.96,17.55,17.900000000000006
614,809,326,227,303,761,366,990,334,67,532,23.78,18.39,18.020000000000003
921,116,938,738,624,356,444,163,160,261,914,26.11,19.21,19.710000000000004
398,152,441,745,800,66,102,547,227,84,300,28.65,21.21,21.02
947,180,345,767,203,111,968,52,58,569,805,30.43,19.66,20.46
753,181,844,174,572,654,334,302,903,248,753,20.6,16.32,17.680000000000007
512,490,113,576,735,958,84,140,953,767,135,27.57,19.16,19.520000000000003
230,334,223,417,178,173,138,780,450,62,711,24.82,19.08,18.370000000000005
908,459,599,683,628,294,424,833,958,447,592,22.78,17.89,17.610000000000003
703,918,754,944,380,708,577,727,501,889,375,23.26,16.64,17.14
752,864,798,540,191,316,272,696,968,487,853,21.31,16.66,16.78
130,859,857,283,511,650,994,518,546,807,959,23.16,16.65,18.03
524,296,826,222,582,539,400,785,138,844,500,20.86,16.81,16.440000000000005
662,487,127,298,403,32,35,889,380,518,967,24.81,18.25,18.590000000000003
303,355,384,715,28,636,146,850,704,14,81,35.55,26.07,25.180000000000003
847,189,459,593,970,130,786,987,861,435,577,17.41,15.34,15.010000000000002
645,592,988,898,110,381,514,40,615,732,671,25.1,18.42,18.74000000000001
377,366,108,969,327,665,104,488,863,173,661,25.3,17.48,17.630000000000006
241,488,373,590,354,955,380,771,827,439,383,22.07,16.57,16.92
760,643,686,39,752,144,951,726,678,911,666,27.41,20.57,20.509999999999998
320,62,33,982,238,522,369,495,375,487,574,27.29,19.73,20.029999999999998
177,308,142,662,272,804,23,802,451,759,294,29.39,20.2,21.74
598,700,267,465,861,303,296,412,880,509,457,20.04,16.34,16.85
672,644,91,511,919,669,449,349,139,592,994,20.53,16.31,15.940000000000005
754,110,370,734,614,682,467,370,481,586,392,18.67,13.53,14.980000000000004
208,559,535,726,604,177,800,149,516,842,35,24.82,17.7,17.85
90,561,812,681,777,318,222,150,651,410,259,29.81,17.93,18.700000000000003
970,902,818,202,979,118,14,37,453,735,848,29.98,22.59,22.89
216,324,321,28,5,753,17,755,131,589,309,37.79,26.25,28.159999999999993
655,318,11,45,832,218,336,324,875,95,424,35.11,21.79,22.220000000000002
240,933,867,0,890,697,98,528,523,207,493,31.78,22.97,24.03
938,774,734,838,431,927,114,435,518,151,76,25.07,18.88,18.860000000000003
149,673,726,797,974,805,680,722,354,958,611,17.91,15.98,15.850000000000001
446,672,51,259,419,710,679,203,28,291,65,30.19,21.8,20.979999999999997
788,499,322,712,165,230,56,406,847,709,316,21.02,16.76,16.600000000000005
269,315,534,283,617,22,415,813,213,720,709,27.06,18.74,18.72
711,717,216,193,114,826,790,670,887,958,798,21.73,16.27,16.280000000000005
506,159,732,844,322,244,669,928,84,445,354,24.73,20.73,20.43
914,518,844,906,562,700,510,930,474,890,627,20.66,15.7,16.210000000000004
994,373,632,140,631,169,480,99,226,531,815,21.95,18.07,17.830000000000005
344,625,968,165,568,245,964,226,435,740,692,20.35,16.06,16.250000000000007
611,941,205,345,704,131,576,792,272,73,455,24.57,17.65,18.52
331,585,144,676,242,737,608,407,860,21,943,25.02,19.21,19.8
322,408,364,787,317,121,120,395,694,877,947,27.24,19.47,19.459999999999997
680,878,457,421,612,10,499,346,561,733,905,28.59,20.34,20.279999999999994
880,999,935,205,16,773,15,967,721,621,704,25.11,19.16,19.570000000000004
512,326,381,722,495,897,594,105,626,179,116,27.99,20.16,20.22
55,455,282,83,560,28,203,254,646,943,76,29.67,21.96,22.61
61,343,352,393,725,320,946,498,619,162,987,25.16,17.85,17.700000000000006
502,754,814,281,643,964,993,913,972,60,488,24.39,18.05,17.54
857,479,598,780,252,900,824,553,683,802,707,21.35,16.38,15.850000000000001
59,526,784,520,665,410,962,459,535,485,897,21.91,16.88,16.87
822,684,163,120,587,945,629,522,826,713,175,26.5,18.16,18.8
937,337,753,300,580,559,974,408,639,118,457,25.52,18.67,18.909999999999997
567,187,305,163,766,811,906,918,365,361,541,22.06,16.56,16.770000000000003
57,694,409,621,978,281,72,933,252,565,853,26.03,17.97,19.240000000000002
731,979,704,483,448,291,718,965,194,488,561,21.79,17.22,17.330000000000002
67,667,64,644,869,299,69,185,404,103,560,29.65,21.86,21.18
