n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,27815,4683,20759,56448,51581,66724,48766,71326,68.09,33.43,34.43474509766655
58307,65806,35158,4708,3597,47712,60934,41741,49809,55523,68911,21559,73467,23256,30949,92.38,30.97,32.4684407695117
30225,3127,23163,42617,22752,17917,66868,66876,47145,67336,73385,23834,58410,54351,68860,64.62,26.81,26.738339270788764
47743,46371,47433,58427,21126,52410,60477,69514,32755,64227,36582,65282,65646,67553,46389,31.35,20.5,21.33952336634297
59596,60425,45976,74410,73083,59841,63780,29073,42554,21767,35145,62883,40575,39753,66092,24.73,20.72,20.964676296547083
73687,67862,66500,53303,40874,27239,64081,67094,48050,9879,44755,1103,25087,13914,7701,202.88,61.94,47.09471047929202
75289,6410,35795,29703,13928,68467,17891,34844,32090,27587,7914,55432,4177,7444,47494,25.13,24.67,24.500161642802112
47214,22528,32702,3072,10866,15102,8842,3321,5357,2771,48902,33513,16749,20593,24083,95.91,35.34,33.32371884726789
68562,253,50536,5657,32483,19846,4753,549,45115,14826,37490,44199,64062,4038,40420,51.68,23.62,25.22666369978915
58805,72286,5999,34595,52671,20113,61968,29560,12249,41458,13375,3172,58696,16716,67932,42.83,38.97,40.32681223720715
51505,63821,67476,42986,18852,44702,33960,34319,55018,2363,73131,18424,7442,33156,4398,58.73,41.87,43.609542628533774
17262,21124,22375,12566,59426,30363,66618,4115,32343,30470,58287,9640,32870,10542,29911,56.27,32.67,33.20140829145829
47163,33634,55445,36534,68968,632,19807,4652,50430,53572,21002,14571,67119,11510,31570,57.21,21.79,23.194540556193814
13357,13077,2595,23823,30346,13791,28488,3203,68253,60870,59488,40596,70193,49807,27846,61.57,33.52,32.74478791211437
27543,56850,55784,67043,2794,6715,54790,68821,23753,12292,62888,47996,2553,68053,15543,125.89,33.95,35.62113371180258
48035,37955,48788,40406,2497,54034,13259,13764,40097,26003,2060,59168,7863,53827,63683,80.41,22.23,21.7449495915649
60730,27295,9671,698,37271,3164,48877,40084,10033,28726,64283,25212,15173,74914,48941,92.06,38.61,40.0016806485329
51351,60715,18306,45211,51779,15955,33313,15960,16116,10552,43841,51262,27788,13815,3233,136.69,63.14,60.83459177902737
61652,5659,65267,38109,46869,59904,18542,49140,35250,63465,68983,62594,54914,64503,38897,34.33,18.77,19.10061460675772
51730,30359,20499,64066,34000,71901,56053,11050,75464,12576,9327,46669,23086,71468,19202,65.96,42.04,40.22479153928672
54626,8760,11291,4924,16844,38847,51195,30369,43177,57520,22613,68681,37616,14689,20449,27.98,19.89,19.662997435281365
70895,55536,12603,43102,67698,32584,67392,33719,22225,20645,60416,30729,52974,46996,75161,28.22,20.84,21.20297075678413
18974,61165,57826,3851,50233,23648,51492,66869,7021,63236,35907,53072,33255,54020,61931,42.5,25.65,25.932443521182968
47199,71772,43349,10671,29491,69842,24625,52785,50142,1521,41016,60889,68625,61119,23248,85.75,29.78,30.725267331669286
12377,2246,52811,28380,74615,50565,28245,13167,51116,73101,26153,35967,25099,64199,18071,80.36,49.12,50.393047189627126
1112,56937,63184,33251,67297,74199,22749,61222,26869,9545,45906,398,63625,69883,8577,78.11,28.68,28.900290640574894
63569,43894,60202,34989,65916,60335,3608,10460,45565,22767,53017,33461,17677,7088,21308,40.68,28.16,28.971571580660523
65468,50025,60903,38642,20427,1363,37048,73062,61262,238,48032,4458,70516,50112,73964,53.22,29.96,30.656566508785435
58038,26793,40426,65310,17482,63410,70591,39676,10055,33814,41035,39868,43739,40917,51506,77.41,19.75,19.731619824786268
67906,12182,66644,27605,51265,69529,19600,66148,11683,40380,5370,30528,59970,73571,30423,99.81,34.18,34.37798561784262
68502,36370,8030,14668,14675,49704,47789,28012,41732,46672,10143,43871,59949,47539,21823,52.29,28.46,28.66302788676773
65219,57934,38271,60432,17545,57933,28298,35787,42759,20838,13048,31174,61458,24844,48993,29.82,20.58,20.43068004132968
24292,46674,18382,17744,30562,35210,72168,49546,52462,44859,36797,65877,42006,52353,38221,49.75,26.27,26.795882777082255
69722,9524,48160,40446,51796,63438,22908,33806,46399,57767,62473,11494,24438,41271,49678,30.67,20.47,20.13392241465324
16653,3673,13666,45977,21900,47077,10097,57203,1099,71130,41994,31033,51106,70929,37310,46.42,25.42,26.12747752003961
61459,19736,47162,41464,26493,65333,12457,18638,26783,43428,32896,18529,55102,47239,32791,33.79,29.22,28.22825126557838
11683,44917,24578,32306,31468,6141,44100,48862,8085,18879,23261,8265,56331,58143,35640,63.6,28.38,27.90653061325202
17405,42071,68549,75601,15258,44307,51717,29852,7096,51419,62101,64204,41528,71385,11868,28.15,19.72,19.93222556896071
66902,70593,64973,52598,59582,22203,53974,50593,68782,59329,6049,14189,59156,16804,15525,131.54,38.46,35.714083985990115
65536,22949,10136,51461,40083,59990,1159,33154,13888,45959,28913,22693,3268,19249,56007,97.28,30.09,32.57719974159046
12048,44041,61004,6523,62239,31657,8469,63106,18284,73238,3981,18170,65818,71061,7904,112.87,40.71,43.85693002461316
6336,26162,71585,816,68535,44248,69268,31258,18345,48696,64500,197,17270,70796,15272,77.88,28.79,27.559065290837093
32335,14186,61127,27759,6967,28208,49693,44137,51621,68746,66464,21364,66974,13820,19842,37.41,21.82,23.322530351502166
27566,22737,49453,26462,38980,44648,56474,18838,56063,17092,52187,41115,39229,13017,73723,86.07,34.39,35.70966099670796
13101,61968,35700,37284,69125,64083,36681,30028,55138,18037,71700,13629,4012,72315,26478,44.39,28.09,27.125573083761342
27831,25473,51311,5125,18100,3081,34407,62278,70736,6264,29429,18935,40964,5002,25674,119.41,38.78,40.829465592446276
14200,18404,71340,24441,12095,60801,38246,27376,20650,42509,36351,67946,74571,8851,54091,28.27,21.6,21.862466540620513
54454,4417,59684,38983,15995,35683,2064,28101,54865,43675,34272,70518,51432,68872,26366,71.69,37.8,38.17360909371336
56324,16875,22388,58677,59574,45331,50182,62028,33368,25014,62404,58319,25182,61518,75144,19.95,18.86,18.466396304745405
44270,40561,9275,22337,48426,61779,29131,75614,16788,40346,27172,70161,39213,12859,1654,140.13,40.98,44.553986653572956
3807,25940,41036,7676,41803,69908,33541,44936,57746,9436,54965,61687,2392,37044,75265,135.62,31.2,29.606810082050963
17282,27818,19730,21270,49243,8500,58616,36592,10782,64949,62757,31139,19827,74043,39231,28.06,19.17,18.87996585241154
29771,26596,43896,51367,68679,53314,30760,27926,73552,8112,34272,32691,18134,51280,57162,41.27,23.41,24.02170379963394
15649,59740,51355,51775,62228,49797,37332,28195,31537,29370,7203,69809,68797,11862,71241,58.78,30.39,30.301937795769202
469,7054,50756,56440,52629,30332,67460,35753,13235,47769,66885,47345,68147,64587,9213,54.61,32.67,32.321113877549614
60318,28984,36655,3245,3849,62722,5472,16951,18583,27065,42163,31619,70476,6367,18986,93.71,42.19,43.79588987094253
38707,13380,73132,70893,11350,17876,57329,18371,4442,40702,67039,35167,62025,6165,72914,211.56,90.13,92.53053877217916
46553,44573,12756,47128,14030,45627,47633,36115,62674,37095,66759,19635,3352,5808,44615,25.14,19.8,21.267531829130036
56892,1077,45800,70058,6644,10056,70820,66403,57087,56179,54973,31440,23837,21311,5896,79.51,28.29,28.617846212636312
2083,46276,23777,38635,2605,5270,32326,74176,28781,52801,8297,47206,14530,8860,31803,152.61,50.64,50.33394736520847
30586,72110,24893,13493,823,53124,10484,65562,36833,28999,6871,68887,67821,69172,52840,58.68,26.24,26.662602304541824
55977,16597,20288,55953,16989,60267,48864,6920,74954,23947,67686,57669,57339,58449,21285,77.44,33.05,33.043257810222904
64959,16755,46000,19088,3018,32940,24531,19784,54026,74681,32821,57983,61608,60873,24658,31.48,25.76,25.35573804068579
55442,57064,35312,28752,46296,4117,51729,3657,55905,39616,3160,71807,62557,74569,34299,240.76,81.75,80.86120175659858
35463,32391,61123,59903,47846,68413,60519,32275,72888,70083,20909,60407,37761,47401,55026,19.06,17.78,17.77695302543754
14383,66240,32202,50703,15357,56708,60484,68325,59587,11816,51191,59316,47545,73009,45717,34.37,24.92,25.3452559498851
21701,19255,30595,22793,53543,59133,65384,22628,53346,34599,40972,74755,53073,39215,34673,22.08,20.6,20.144929135040947
41096,1509,52537,5278,27008,59602,13283,14982,1400,47507,42272,41526,53217,23413,42683,136.0,43.53,44.04883446187535
10544,69059,62941,52735,30848,58284,12379,2416,45163,3981,39714,64679,18349,6717,1233,147.21,49.1,49.14000753636531
43230,53188,62705,652,63198,75378,26682,29222,42937,21749,43775,39740,51292,74465,63670,58.72,24.53,24.766390800470067
60998,36619,11257,66020,27992,75127,48100,31685,47406,48729,23751,31740,70663,29486,27462,43.49,21.53,21.51375352939645
61398,31214,52157,34837,26677,66954,21185,204,53181,61990,47419,23577,25974,23881,63502,45.42,23.44,23.697347848345455
869,17510,27522,28483,189,10999,59831,25812,24233,35779,51831,2851,1363,47131,15182,120.51,36.7,36.1142032284554
39957,4675,74845,47847,61944,49865,15951,9978,60655,23048,18729,59496,8241,34986,19370,100.07,26.4,28.090773663314444
63406,70483,9792,69019,38319,37549,3567,71691,73438,27315,10196,54656,16470,24423,40391,63.51,45.26,44.55861760626071
60808,25961,5129,44261,60197,8184,20180,29934,45997,40196,14169,24957,20366,29143,3777,65.24,39.31,37.11990832928246
42360,15594,35747,13581,48891,9391,66141,17783,46051,17203,55535,25690,40663,72500,2666,147.23,60.05,56.15253183096061
2289,44625,19610,9649,71333,6271,17942,64650,54682,46928,62996,38656,38936,8349,19727,76.96,31.91,30.99158808856896
15056,905,11795,18707,46170,20416,39407,74244,70222,16917,11705,29975,74920,30118,43882,67.12,40.45,40.00176748875401
11823,24478,57285,27527,53877,4908,43799,56255,65199,73433,45198,24218,69078,15412,5631,73.2,32.56,30.003872128512498
16417,49540,18990,55189,29247,35167,70815,16241,11286,67428,74766,23239,26050,9478,70401,42.13,28.78,31.617287459275243
41114,16949,65875,31099,31163,59680,53226,59761,13983,41108,30417,6258,45138,14020,51598,29.16,24.48,23.71345605453335
2391,73829,15344,33957,46294,72703,31534,44276,55454,29709,5697,18326,21935,17140,22484,52.19,21.6,21.609054962184373
51362,19792,13675,39382,55868,60755,969,14480,55328,192,12580,4304,24886,56870,237,168.37,43.93,40.290602789525025
25256,49830,41117,20268,22857,35176,34899,33674,74655,30515,67825,40555,40498,73792,54569,30.96,24.6,24.34383213009193
65332,63381,50636,38608,51581,22701,55110,38613,75569,60399,69090,55675,75331,42186,70677,21.72,20.82,20.87363866966734
9439,73832,1032,33482,54068,60296,11768,65756,70918,61639,68658,36489,20658,28644,48500,31.49,24.84,25.333873882657507
13907,29090,27663,56800,16515,66922,25042,66533,51109,21310,9219,40362,59733,18534,67556,29.86,18.36,18.36295476775446
12114,48969,24383,28845,72467,5580,57146,73661,4106,51316,71619,39657,30524,21161,52234,35.79,23.94,24.36569226428571
29039,26282,75241,30001,65784,33431,72260,36463,34312,20743,3348,52464,67115,6697,7326,30.66,19.81,19.782534114017473
64304,25553,72652,42451,38347,6078,61270,43960,24150,58574,6247,27226,48157,33768,58251,39.08,29.72,29.314342603419977
34639,65856,32788,6232,42063,1474,54772,29640,24047,50198,63021,17651,55311,38877,9690,89.82,38.91,37.890684348187676
22763,7149,54949,8694,69685,20057,2785,3982,47987,28045,74189,70605,62415,56449,43229,65.92,30.83,29.705697099792076
13515,956,10091,26925,3038,69453,69082,3995,20305,3747,38707,33460,15716,2371,2598,115.47,37.46,38.00693516363397
45867,36086,13935,50737,24557,53947,1169,30991,28541,21369,57133,71266,4318,75348,36256,112.1,37.88,33.38928128852272
13388,31405,31811,6182,28314,30989,23062,72,22363,16167,26224,31693,36898,43275,10941,98.46,41.56,41.507051632142684
26910,17272,74717,32672,13832,47159,64472,24487,27532,27983,50714,37186,399,11077,29976,43.07,26.33,28.089073822098996
74101,40103,48700,38274,71004,40944,5567,40696,11735,62233,65664,18361,74253,46464,37626,32.53,28.84,28.185054076433595
55349,55778,13002,70229,24452,30527,17335,8454,60486,10635,18763,62889,3875,19844,49238,82.19,43.75,43.90552797381961
24928,62846,49147,68519,17720,56752,26321,13675,44293,44702,40440,57292,18039,32411,33926,65.44,38.2,36.16506864147776
