n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
6499,4700,6733,660,3973,6244,2143,301,3,1192,5429,4804,3852,6223,6019,1662.95,86.59,94.08000000000003
3056,2616,6308,179,2233,4004,6569,1622,5978,3391,4409,4417,5587,771,1580,1655.39,134.72,147.36999999999998
4615,4535,5730,6595,5971,2175,5430,6581,4997,5617,721,6916,3479,2749,762,1655.05,96.08,115.38000000000008
2966,6555,3358,6592,2051,3647,5731,768,6189,1615,5740,5201,6524,2385,799,1664.81,267.63,306.45999999999964
374,4821,1645,6782,5369,2952,3987,6821,1586,4216,4717,5280,5717,6598,4126,1664.45,138.58,150.6700000000001
232,5189,2960,2006,4929,3520,2493,2927,4826,979,734,4097,5559,4302,1631,1659.73,178.34,193.9699999999999
957,4982,5429,2194,2558,5890,1607,3111,3962,1824,1131,4893,1719,6832,7090,1642.86,71.65,71.42000000000012
5719,4277,102,1546,6373,1385,139,5308,2727,4569,5499,5081,5067,2507,3068,1650.51,141.96,152.86000000000007
3091,4320,3188,2368,1039,5560,4003,440,1518,3464,4865,6113,3258,786,3614,1656.48,167.66,180.79
2009,6600,729,4941,5490,3654,3663,6421,6809,3113,6521,626,4232,3493,3857,1661.0,85.66,92.84000000000003
2485,5780,6689,3351,703,1574,6115,5572,2177,3697,3994,5919,6422,1410,151,1508.75,39.87,40.88000000000002
179,4406,1011,2057,4828,6568,2957,1536,2099,4118,3698,2698,4234,2087,3363,1657.82,145.29,159.3800000000002
3454,5014,3976,2194,4935,3888,5376,3920,4030,1164,5908,3092,4068,2504,5197,1661.01,67.85,69.3000000000001
6592,3827,2649,3002,5400,1335,5074,3080,5688,4940,2177,2622,5292,3262,3997,1664.96,56.93,58.04000000000003
5974,6499,1295,6780,2382,4586,50,5110,3681,467,1495,246,4996,6337,4667,1658.3,112.5,119.0000000000001
918,5587,5886,3038,2965,4075,6991,4831,510,1578,1264,2205,5025,121,3457,1665.36,105.07,109.79000000000012
6604,6408,6554,6664,4299,4027,621,3841,1901,820,3038,2965,1187,5578,5124,1659.84,110.58,113.40000000000013
1993,4969,2607,1181,308,5144,5473,797,5848,863,370,5288,3914,3790,5931,1479.05,48.36,47.270000000000024
565,5154,252,5745,4517,1040,5051,6821,684,1319,5063,5170,2172,6868,5359,1661.96,114.56,121.86000000000001
3702,4093,5683,166,6482,5221,1122,6703,1546,3611,3925,6377,3600,3662,4575,1657.19,82.85,86.24000000000008
2264,3911,5836,4745,521,6811,6555,2390,2977,2343,2950,277,685,4115,7029,1640.79,57.62,61.14000000000002
2259,2292,2245,3875,3528,3639,3042,261,5847,701,2044,6687,4953,5231,1953,1511.51,47.84,47.63000000000006
4386,6106,267,6054,1419,2755,3035,261,426,6060,6268,6154,1713,5740,3547,1556.53,53.18,51.929999999999815
2813,635,1291,5992,5536,934,3273,4482,1111,3801,6086,4051,5237,615,1048,1652.75,195.54,218.14999999999992
605,2870,4262,249,1521,4304,5800,1231,1504,2307,6053,1237,4155,4656,6963,1544.77,39.11,44.860000000000014
3181,6526,1827,1815,5698,4620,5859,1030,3433,5659,1336,6203,2592,1968,4595,1653.42,139.98,145.77999999999997
4688,39,6442,6595,4660,3167,1541,6227,2664,7003,3121,4311,3612,79,3256,1658.26,99.89,103.76000000000016
6921,4348,4514,6963,5423,1116,5868,1914,5285,4455,6596,6085,3049,2227,5460,1597.61,40.13,42.54000000000004
1516,1223,1344,5654,5123,1100,3151,608,500,100,326,3868,6217,485,938,1662.87,123.7,127.53000000000006
5331,5824,4425,820,5519,3011,4879,263,490,4446,1841,6442,3332,1847,6255,1646.42,57.15,58.470000000000006
4630,5633,2404,759,3858,633,5932,4697,7079,481,1381,5417,3587,983,919,1641.25,75.49,78.14999999999999
5750,1456,409,5602,248,6144,6887,5537,5975,3484,5332,5802,2351,2094,3632,1646.27,110.94,118.30000000000011
1900,1655,6683,7039,5359,6380,4387,6451,5281,1752,2275,4851,107,2088,4317,1657.7,119.88,120.14000000000011
6476,5995,6101,5801,5602,2711,6365,4238,767,4791,4877,5287,268,2965,3007,1656.9,109.03,106.76999999999995
5663,959,1853,6249,229,2952,5670,2790,3568,5617,6819,423,2818,1141,249,1668.2,396.74,498.12999999999937
80,2754,557,3972,21,3798,6785,2160,716,5546,4839,5047,2238,1885,1084,1653.54,91.0,92.64999999999992
