n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,965,4058,6233,3682,17.24,14.5,14.339732648264217
3868,5337,3109,6461,1719,768,3996,232,6846,3193,3545,25.82,22.68,23.11574615520871
4976,6244,6284,17,5700,3648,2181,5910,6568,1874,4842,12.93,12.66,12.816759287086905
837,2600,250,182,208,5321,4435,75,3122,5623,1774,17.9,15.97,15.961528660550327
3457,5946,237,4322,1816,6256,3587,4061,4529,1909,2831,12.6,11.89,12.069056157848593
1891,5544,1792,6233,3765,2373,176,3409,6861,4558,5261,14.83,13.68,13.667254348638846
819,1522,5155,5928,7044,2428,990,6087,2725,5910,5826,20.41,18.74,18.342276250067943
4102,3457,4159,6799,5491,1555,2485,2327,4813,4090,6932,15.47,14.55,14.48930897461755
4139,3222,4825,6990,282,3934,1988,6092,6532,3311,3394,15.92,14.95,14.816878814259708
5445,1417,3007,4495,5759,6355,5525,6047,3069,708,3595,16.4,14.62,14.596608773255262
5437,4165,884,6377,1341,4267,6880,3221,3035,4011,6002,12.38,12.53,12.341905430645914
242,3844,356,2527,5762,6949,5036,4859,4736,3224,5301,13.19,12.63,12.556483010552906
1395,1381,4114,1859,100,6312,1634,4420,7047,4491,1901,15.13,13.89,14.337260485085855
3313,4208,2816,6942,4733,2894,3761,2205,5400,4489,4988,14.22,13.95,14.356557363429626
5975,46,3143,6419,7020,6721,6066,4198,6628,1058,4249,12.62,12.62,12.422690808843393
6368,4598,1683,3490,459,3941,2987,4669,4541,1637,4134,21.15,17.28,17.20327968739911
3386,3972,6662,2922,3394,2835,12,4411,4424,5107,6442,18.5,15.8,15.640471924715504
5017,2712,3753,4914,229,6591,1880,5204,1451,4511,4787,22.07,17.44,17.390096625845004
1480,7053,750,6540,4514,6529,6973,6688,2091,265,6895,14.53,13.67,13.682653300685939
5514,577,681,7111,136,3710,119,6177,6189,2303,2044,22.32,18.44,18.08355361187439
2200,896,6531,5118,1512,2821,2378,569,1371,1307,2090,23.05,20.89,21.36388934863664
4320,1377,5379,2235,5310,5829,2412,3724,5755,2637,4067,12.96,12.72,13.011225933522596
3881,935,193,2555,3166,2812,3448,6522,1540,2116,890,12.13,12.1,12.051588934078652
2076,5981,4178,1712,4961,3536,6693,170,1846,146,3254,19.33,18.08,17.720195810737515
