n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
29714,48550,49200,16558,25312,5738,11165,17936,32432,66369,27446,52521,3970,10341.85,98.35,101.7099999999997
60179,63884,59392,51180,64878,75120,25196,52780,11739,63582,30694,2620,34965,10117.55,71.04,70.90999999999983
68180,53433,62170,49686,14906,33863,12735,8269,50642,49441,14120,7609,44359,10318.42,61.4,67.12000000000008
30725,11279,65218,67739,27252,18630,8437,70741,4910,64050,25408,19425,59803,7423.5,23.73,24.899999999999995
58344,37441,73049,46752,55852,17691,20748,12794,69705,41128,46796,64832,66010,9618.05,31.6,32.119999999999976
25906,40473,19681,46627,69300,37270,66819,9361,66508,71425,28829,45115,31966,10330.58,67.43,73.45999999999994
1561,38758,44988,28808,34975,4411,55496,33393,49404,39105,54646,22970,51939,10323.08,97.64,104.52000000000007
15238,21781,3359,26451,21060,39327,15267,1732,49866,44802,22302,74596,57095,10230.26,68.12,61.45000000000013
30371,18224,53752,73924,58465,53366,54783,10504,9171,37846,12466,4460,11174,10317.52,70.31,70.80000000000003
13962,68281,69112,47207,20140,66181,63994,19468,8254,24861,2220,18401,44668,9830.49,36.56,35.92000000000003
50637,75192,15826,39244,46064,42655,47978,385,65407,27535,7951,4341,22540,10329.3,237.52,269.0099999999995
23304,44239,56496,57871,15853,10925,26274,29357,65170,62021,20253,49949,15993,8670.67,37.7,38.619999999999955
14216,59334,16574,57603,67434,11852,61773,73906,51609,47291,59681,29559,6675,9091.12,38.38,39.65000000000004
25887,6412,58487,14600,14179,27684,603,2964,47723,56678,69190,12233,65874,10225.84,55.31,55.32000000000003
74576,26303,65736,30072,42481,68909,50346,68130,25713,876,37952,38860,10469,10225.1,96.48,106.29000000000012
42078,52806,29316,38852,10436,71740,54982,48398,42051,67669,39606,46775,38774,9095.18,39.22,40.91000000000005
14325,25656,63597,48492,49623,40893,26902,38075,52038,50262,68636,46633,47472,6393.53,27.67,27.93999999999995
56033,25674,64217,69328,66495,10745,35238,21423,8995,65305,35505,55015,15340,9087.99,27.64,28.300000000000004
35906,38226,35926,66091,35206,36350,53975,32052,47364,32214,32507,66154,60022,4755.48,17.55,18.22
32754,30701,68845,25609,48226,65096,13860,14631,50848,11039,22375,74284,56043,7021.35,23.46,25.770000000000003
5916,17931,2895,25066,34686,11409,12508,60645,60258,36993,74201,12150,16559,10326.73,181.78,181.83999999999938
46867,8647,41932,5073,11004,17997,48005,9827,30242,4857,41850,29141,38875,10346.1,75.49,76.54999999999995
46857,42833,8665,68164,14941,45619,56958,20937,20589,33412,51025,19498,56521,9083.87,25.58,26.019999999999992
8536,13077,70053,29177,10766,38424,23158,44165,26073,14288,6668,7494,72856,10324.2,102.31,105.17999999999986
23289,22378,73331,42829,38719,31752,65588,62769,14543,73772,10875,18021,17387,10125.02,46.36,48.699999999999925
29542,42839,28578,53454,22793,22146,17698,57726,7975,58767,37662,54373,57222,9192.29,30.77,32.599999999999994
75804,48764,73922,64176,48044,69204,24571,40477,34879,62373,16762,36290,65528,8771.86,29.0,30.88000000000001
66398,69948,67090,37898,28507,74516,69010,51204,17666,64062,62370,16287,38168,9078.22,32.17,31.049999999999976
51652,4201,4581,48691,66401,38808,45487,49163,3623,18772,1897,10447,24202,10336.84,137.96,143.25000000000006
58840,16699,55774,73937,75851,14161,48852,65846,5190,48328,46941,13930,41916,9499.55,86.48,80.84999999999886
13385,62476,22248,30902,62498,47865,75548,45387,48725,56299,49140,5056,18441,10317.35,61.62,63.640000000000015
41042,7988,4253,30489,66836,47250,63385,48027,62390,73596,22692,39548,18283,10218.35,51.51,50.580000000000005
34925,2980,57787,37724,34183,59545,38857,37956,52833,65170,58606,11677,65436,9211.88,26.83,27.839999999999993
57512,44698,17801,75810,14176,47365,59825,47413,61607,75095,50282,26633,71647,5994.91,23.07,22.259999999999987
68588,22772,19150,66090,4521,11598,71853,40815,28528,19312,52531,33216,25860,7859.19,26.88,26.400000000000034
15161,1829,4796,58078,27765,41472,41195,3657,719,2177,16796,75483,39637,10327.49,305.37,320.99999999999994
40710,1447,5792,27972,43131,41515,12251,54329,30738,59,12562,67669,66974,10324.95,304.5,330.59999999999974
26548,63115,55260,14665,55721,66400,19367,9770,19125,45380,57182,6532,33162,10224.81,67.62,68.7000000000001
53713,26101,3639,37318,8422,63996,41297,21139,29562,7235,52019,40537,34486,10320.36,133.52,143.12000000000003
40337,68460,36270,2826,53221,27321,27653,24769,14667,64794,20433,41220,31310,7035.58,19.2,23.890000000000022
10793,57000,45337,66328,72020,65309,60700,47811,17934,21715,61458,12683,28992,8890.55,40.09,38.08000000000005
67994,44147,21194,72780,31449,28948,55791,26341,44273,16830,73836,34943,9450,10324.11,95.37,103.8100000000001
58265,42375,74894,18479,31014,52131,2778,41289,52319,46618,40678,15532,15480,10311.85,120.53,133.34000000000006
50614,58541,53908,1388,63890,44304,71820,26258,2142,1993,65597,41799,48827,10330.68,122.1,133.88999999999984
63443,13536,22972,14941,7156,58302,36172,10666,71762,3697,25989,32552,9781,10339.45,66.07,64.08000000000003
7846,43953,45174,50421,41022,63862,20739,64312,36020,7744,62587,61328,32276,7224.64,30.96,29.860000000000028
70909,7578,67363,66616,52563,58821,68572,62141,20945,15421,75196,66886,22445,8363.17,25.87,26.450000000000003
43204,38455,74250,71601,52297,15144,58543,72655,23946,39060,20877,46799,46284,9613.24,36.57,37.46
69339,7316,52453,36089,9248,32327,72340,61836,57451,37358,24889,62517,71813,9400.57,47.26,50.170000000000094
8658,8263,38305,8945,23783,51752,13277,71708,16226,23855,24152,63619,42283,10236.52,76.79,76.38999999999992
74517,31137,25315,57408,32752,49725,3880,68142,45651,39959,15638,69081,67693,9694.63,38.61,40.19000000000001
64363,75035,5175,12381,58137,48253,33380,43061,13923,13800,25335,63768,55630,8467.21,37.58,43.44999999999947
74401,58993,13170,17061,3635,46193,16530,51086,58723,43639,68169,55595,14500,10315.07,95.52,95.35
49808,61617,54782,16547,9726,23845,30867,58180,26360,36191,73487,19624,27768,8163.01,21.94,22.649999999999995
