n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
2201,9325,1033,4179,1931,8117,7364,16.93,16.79,17.51439588847406
7737,6219,3439,1537,7993,464,6386,16.73,14.16,14.597429517729418
7090,9952,34,7297,4363,3748,9685,17.56,15.28,16.351148174448653
1674,5200,501,365,416,8870,150,33.33,31.6,30.760605417769067
6245,3548,6915,475,8644,3632,7174,20.55,18.6,18.173055430110225
8123,9058,3818,5663,3782,3584,7530,16.3,15.23,15.273512414383562
4747,352,6818,9116,1638,3045,4856,16.16,15.63,16.130078184162976
1980,5450,8205,6915,8318,3110,4970,19.81,14.45,13.992779258435641
4655,9626,8181,8278,6444,9650,565,16.89,12.68,13.442293562824663
7868,3977,6623,6788,2834,6014,8991,17.17,15.32,16.061679589989858
6139,1416,7191,8330,1768,2682,8535,22.07,19.65,20.45514697661661
6443,6070,8023,484,7689,712,5054,18.89,14.79,15.58696018696046
9718,9472,6448,2791,2762,8228,3718,18.75,10.43,11.941330036227626
201,3268,8841,8983,3803,6626,8417,18.77,16.84,16.718027378781173
5633,9466,5788,7522,4411,8978,9976,16.29,16.91,16.07379359706487
93,6286,8396,2117,8498,9197,3366,27.69,24.03,23.631634515734756
6981,919,7882,5975,9338,9083,3274,19.94,19.4,19.164013020587095
8269,6773,7945,5845,6789,5670,25,20.15,17.18,16.50612416866376
8822,8849,5425,7506,9828,458,3761,16.65,12.6,13.411258322529033
2903,9023,9575,2961,1500,9028,4182,16.38,14.4,15.102304166521185
531,1154,1363,273,7421,238,4607,38.95,32.46,32.90284459949494
4088,4401,1793,3024,5643,4756,1138,28.19,24.51,22.954513948341912
2743,2615,4181,8640,2754,4471,4824,21.37,19.67,20.717982383057244
7449,5275,8134,7762,1870,387,5111,14.09,13.7,11.864262979940325
6333,5625,6896,3080,4233,1781,4152,15.27,12.66,12.858934071832623
8357,3425,9922,7072,341,3692,292,20.34,18.78,18.316157325091844
6509,2399,578,2625,7301,8295,6990,21.88,19.32,19.618539692996215
8924,3614,8463,7386,3656,8583,502,14.97,12.37,12.56591969645623
6470,9434,5263,6984,963,4892,2059,18.63,17.14,16.46514169132813
3475,777,5019,1158,1252,5084,4880,21.01,17.94,18.85291306326873
2592,6818,9255,4134,2136,138,9186,17.68,14.79,14.988427786698335
621,9676,3565,9343,7550,2810,8337,18.69,16.69,16.544266293067665
613,6192,3283,5684,1622,3371,9394,17.05,13.94,14.575589491435291
7093,9689,3180,8066,1710,6390,4850,17.34,13.06,14.74651304912889
8259,8188,281,5330,6591,4609,296,23.52,20.79,20.46510276202339
2571,3290,5369,9229,2214,5555,7032,16.66,14.78,14.645225686142453
3490,4366,1579,6213,8972,5633,8754,19.54,18.73,18.021609477124183
7938,8724,3844,1070,661,1387,2179,34.3,28.69,29.660897624033687
2780,2728,8818,3489,4391,5443,9833,20.23,15.85,15.623196969696968
8288,4182,6031,5551,5575,1866,4771,19.28,16.14,16.242530945685708
3853,9895,8008,2217,9502,9030,1708,13.18,11.43,11.865880969339871
5254,641,6661,1199,6229,2413,2048,25.62,24.16,22.834911086359497
5585,1879,9624,6193,1255,9351,9015,16.11,14.0,13.6572369792357
3665,9272,1339,4370,5978,4842,9247,16.84,15.35,15.07091749538731
8753,1872,7500,4541,1765,749,4845,22.65,20.29,19.81401246994467
202,238,1502,6775,1885,655,3078,49.63,43.39,44.116626443905645
3926,9614,6897,2654,1893,7387,2742,16.17,13.36,13.904741092151564
3955,2604,1684,7128,6197,8895,4817,17.61,15.71,15.258714220715683
9014,4151,7815,5152,1640,3401,5200,18.25,16.22,15.145627260591755
649,446,172,4842,9774,5246,7370,27.26,26.53,25.97780983723377
6410,5132,6529,1031,1051,5199,9854,19.87,18.39,18.533668332129825
7468,1824,4097,3525,8895,7682,5829,14.57,11.51,11.63608684132513
4244,3001,8873,3405,5035,3263,4036,19.8,19.13,17.958040709976956
5905,1333,4600,1464,7338,1482,9410,23.43,21.12,21.419557995424086
5552,3726,6397,5026,672,5361,3060,25.71,24.44,23.749931395753755
5189,9486,4961,4027,5477,1653,8916,14.48,11.56,11.203697691197691
9486,9764,1508,4015,3607,333,3993,24.07,20.76,21.214121958028066
6582,1185,4391,9030,1161,1230,352,25.04,21.8,21.725636554892848
162,4764,5884,8081,7681,2526,1653,22.57,21.31,19.434713393131304
8215,5375,1263,8343,2838,2942,2450,17.67,16.87,16.024557768985584
2318,5239,5007,1751,8427,9861,4808,16.16,12.68,12.661571038708697
2069,3387,2321,8937,520,5178,9059,20.31,16.81,17.142731361182406
3365,2918,4897,7088,8806,2586,795,17.08,14.9,14.724927557229789
4051,4138,1055,7318,7047,8999,4099,19.26,17.59,17.63459121223135
8869,7199,8815,7427,178,6483,5548,28.95,24.32,24.79289594880969
2810,4226,7959,399,6826,9348,309,19.49,20.12,18.738443622360833
1021,5815,9503,2265,9724,2050,2269,20.26,18.04,17.848961022232295
4245,4536,6517,9241,6571,2820,1462,16.15,13.92,14.8348045010545
3826,7962,122,2909,8662,5197,8206,26.32,25.76,24.632100071558927
7181,3698,3905,5127,8111,7845,3687,16.76,15.39,15.66859308698183
6754,5520,9181,4509,3595,789,1172,19.35,15.16,15.604970226960965
8383,6040,2612,8382,3339,5108,4894,17.1,15.17,15.414535244095559
4908,9049,6088,2706,7614,9741,1392,18.33,16.59,16.643753675031974
2019,9930,8420,9359,6180,2888,2552,17.66,14.69,16.001232294218507
4105,6991,3565,9330,854,8110,6448,20.61,14.58,14.67661127137989
5701,6291,8438,2700,8916,666,8588,19.0,16.6,18.288010727416506
1481,4180,1655,4383,1371,2279,1343,19.94,18.2,18.151881535048712
7291,3948,6264,7092,6508,2699,5332,18.21,16.14,15.845617774382479
7178,2069,7994,3473,1952,7065,9841,15.51,12.52,13.674192185589591
8749,6688,1934,4841,4549,4066,6207,17.75,13.73,12.842816209214515
9164,65,3110,8656,7188,9487,344,11.59,10.47,12.397562306941452
504,9922,3968,4266,3385,2832,4665,29.92,25.15,25.651509761024784
2431,8885,3284,4476,5097,9596,4110,17.07,15.96,15.884781310305339
7313,2752,8935,5848,8041,6880,1995,17.03,15.2,15.26901456443234
3423,9347,6279,3355,4653,1771,395,20.91,18.14,18.61963333840705
1934,9327,216,8933,4856,2237,1231,17.56,13.48,13.928270533315157
8198,6123,9381,5099,7162,8241,5846,14.7,13.85,13.670413008818326
8657,5303,13,2029,7246,7365,5737,16.06,11.71,12.936198923903
4993,8835,6543,5560,9362,8065,1852,15.49,11.5,12.88383863138506
6185,6265,3340,9124,63,4548,9800,27.11,25.16,25.277999047278147
8371,3258,7562,9844,8469,6700,5002,13.27,12.34,12.156631592402869
2790,7362,8699,3233,5888,8621,57,40.56,34.03,35.159762997337396
6376,9492,6977,6639,5505,9575,1109,14.52,12.03,11.753650654230364
8072,4057,4765,340,6668,2557,6509,20.37,17.71,17.794234761572827
4427,2918,1202,9919,165,5725,4334,33.47,31.61,31.403397903892248
6736,8916,4975,2491,7570,4249,7938,13.21,10.57,11.64466334246674
2779,7653,8361,743,4437,8360,1615,21.1,15.69,16.69786070740746
9676,6923,1142,5819,1097,7249,323,21.74,20.03,19.635975443529563
2689,8309,2648,1524,6585,4518,9912,19.69,16.57,17.52814193134309
4987,3422,8652,3403,3886,5471,4408,16.45,14.7,14.062435465021672
