n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,10322.08,59.12,61.00999999999993
27815,4683,20759,56448,51581,66724,48766,10220.31,54.36,53.990000000000016
71326,58307,65806,35158,4708,3597,47712,10311.07,47.48,49.26
60934,41741,49809,55523,68911,21559,73467,6712.89,23.13,22.180000000000035
23256,30949,30225,3127,23163,42617,22752,10314.09,62.87,69.20999999999945
17917,66868,66876,47145,67336,73385,23834,4543.66,10.73,11.649999999999995
58410,54351,68860,47743,46371,47433,58427,2894.93,8.94,9.410000000000002
21126,52410,60477,69514,32755,64227,36582,2067.16,9.57,10.079999999999995
65282,65646,67553,46389,59596,60425,45976,5269.83,13.02,13.360000000000001
74410,73083,59841,63780,29073,42554,21767,4960.49,10.5,10.979999999999997
35145,62883,40575,39753,66092,73687,67862,4333.02,12.89,13.309999999999995
66500,53303,40874,27239,64081,67094,48050,6505.26,15.31,16.019999999999996
9879,44755,1103,25087,13914,7701,75289,10326.52,195.85,235.9799999999987
6410,35795,29703,13928,68467,17891,34844,5879.02,14.8,15.86999999999999
32090,27587,7914,55432,4177,7444,47494,4033.73,19.11,17.000000000000036
47214,22528,32702,3072,10866,15102,8842,10332.45,47.94,48.28999999999999
3321,5357,2771,48902,33513,16749,20593,10316.15,92.03,93.51000000000002
24083,68562,253,50536,5657,32483,19846,10210.2,53.44,55.05000000000009
4753,549,45115,14826,37490,44199,64062,9805.45,83.92,82.34999999999901
4038,40420,58805,72286,5999,34595,52671,2893.15,9.23,9.37
20113,61968,29560,12249,41458,13375,3172,8359.48,16.69,16.229999999999997
58696,16716,67932,51505,63821,67476,42986,6086.73,12.97,14.159999999999997
18852,44702,33960,34319,55018,2363,73131,8262.32,17.13,18.37000000000002
18424,7442,33156,4398,17262,21124,22375,10215.86,54.17,57.05000000000007
12566,59426,30363,66618,4115,32343,30470,9695.93,35.18,33.97
58287,9640,32870,10542,29911,47163,33634,9699.09,46.17,49.16999999999953
55445,36534,68968,632,19807,4652,50430,10325.09,140.58,137.04999999999964
53572,21002,14571,67119,11510,31570,13357,10332.06,35.16,40.84999999999999
13077,2595,23823,30346,13791,28488,3203,9183.53,35.6,36.01000000000002
68253,60870,59488,40596,70193,49807,27846,4860.8,19.15,20.229999999999944
27543,56850,55784,67043,2794,6715,54790,10314.54,116.64,116.59999999999994
68821,23753,12292,62888,47996,2553,68053,10131.86,73.23,64.85999999999949
15543,48035,37955,48788,40406,2497,54034,9914.45,59.11,50.3700000000001
13259,13764,40097,26003,2060,59168,7863,10318.93,57.71,58.180000000000014
53827,63683,60730,27295,9671,698,37271,10319.89,122.16,130.99000000000004
3164,48877,40084,10033,28726,64283,25212,9607.97,26.33,26.500000000000036
15173,74914,48941,51351,60715,18306,45211,6810.75,24.27,29.469999999999498
51779,15955,33313,15960,16116,10552,43841,5995.06,16.77,15.829999999999995
51262,27788,13815,3233,61652,5659,65267,10326.82,97.36,97.0899999999995
38109,46869,59904,18542,49140,35250,63465,2993.61,9.45,9.790000000000001
68983,62594,54914,64503,38897,51730,30359,3520.96,8.57,9.299999999999999
20499,64066,34000,71901,56053,11050,75464,7232.29,38.8,34.300000000000054
12576,9327,46669,23086,71468,19202,54626,9918.02,26.38,25.539999999999996
8760,11291,4924,16844,38847,51195,30369,8366.5,24.32,25.660000000000004
43177,57520,22613,68681,37616,14689,20449,2685.18,8.7,8.67
70895,55536,12603,43102,67698,32584,67392,5475.72,16.4,14.050000000000024
33719,22225,20645,60416,30729,52974,46996,7443.55,21.84,19.820000000000014
75161,18974,61165,57826,3851,50233,23648,9790.7,41.53,42.52000000000006
51492,66869,7021,63236,35907,53072,33255,6719.83,15.33,14.289999999999992
54020,61931,47199,71772,43349,10671,29491,8269.26,26.45,26.810000000000038
69842,24625,52785,50142,1521,41016,60889,10334.62,139.93,141.5500000000001
68625,61119,23248,12377,2246,52811,28380,5994.24,17.82,17.95000000000001
74615,50565,28245,13167,51116,73101,26153,5562.24,18.39,16.600000000000023
35967,25099,64199,18071,1112,56937,63184,10326.02,144.79,150.71000000000006
33251,67297,74199,22749,61222,26869,9545,4234.35,20.26,16.860000000000035
45906,398,63625,69883,8577,63569,43894,9793.34,37.62,39.630000000000024
60202,34989,65916,60335,3608,10460,45565,7125.67,20.2,21.61000000000002
22767,53017,33461,17677,7088,21308,65468,6300.59,13.77,13.859999999999992
50025,60903,38642,20427,1363,37048,73062,10309.19,127.11,129.39999999999907
61262,238,48032,4458,70516,50112,73964,9811.95,42.06,43.32000000000002
58038,26793,40426,65310,17482,63410,70591,3611.35,9.72,11.170000000000005
39676,10055,33814,41035,39868,43739,40917,7319.95,23.18,21.980000000000036
51506,67906,12182,66644,27605,51265,69529,8145.77,24.27,22.45000000000001
19600,66148,11683,40380,5370,30528,59970,10328.95,93.83,93.42000000000007
73571,30423,68502,36370,8030,14668,14675,6403.25,14.83,14.37999999999999
49704,47789,28012,41732,46672,10143,43871,9398.06,30.27,28.870000000000026
59949,47539,21823,65219,57934,38271,60432,9710.4,25.63,26.469999999999995
17545,57933,28298,35787,42759,20838,13048,5165.14,9.06,9.590000000000002
31174,61458,24844,48993,24292,46674,18382,10321.4,36.81,38.00999999999998
17744,30562,35210,72168,49546,52462,44859,6832.78,27.72,25.309999999999924
36797,65877,42006,52353,38221,69722,9524,4751.36,14.09,14.370000000000033
48160,40446,51796,63438,22908,33806,46399,3720.41,9.33,9.489999999999998
57767,62473,11494,24438,41271,49678,16653,6000.68,12.72,12.499999999999993
3673,13666,45977,21900,47077,10097,57203,8455.77,26.62,26.129999999999995
1099,71130,41994,31033,51106,70929,37310,10207.64,62.54,62.11000000000002
61459,19736,47162,41464,26493,65333,12457,5065.14,14.49,14.09
18638,26783,43428,32896,18529,55102,47239,8362.76,30.15,26.060000000000024
32791,11683,44917,24578,32306,31468,6141,10331.15,56.25,57.229999999999976
44100,48862,8085,18879,23261,8265,56331,5987.15,16.58,19.160000000000043
58143,35640,17405,42071,68549,75601,15258,732.32,7.82,7.69
44307,51717,29852,7096,51419,62101,64204,8165.51,18.73,20.60999999999998
41528,71385,11868,66902,70593,64973,52598,4441.61,11.29,13.169999999999995
59582,22203,53974,50593,68782,59329,6049,8966.44,26.49,27.099999999999987
14189,59156,16804,15525,65536,22949,10136,10320.85,74.83,78.05000000000001
51461,40083,59990,1159,33154,13888,45959,10308.56,87.09,82.50999999999941
28913,22693,3268,19249,56007,12048,44041,9285.32,33.58,35.14000000000002
61004,6523,62239,31657,8469,63106,18284,6003.03,13.59,13.769999999999992
73238,3981,18170,65818,71061,7904,6336,10307.04,104.79,110.10000000000012
26162,71585,816,68535,44248,69268,31258,8864.46,38.8,36.47000000000008
18345,48696,64500,197,17270,70796,15272,10312.57,142.97,151.06999999999908
32335,14186,61127,27759,6967,28208,49693,9919.77,40.64,43.550000000000004
44137,51621,68746,66464,21364,66974,13820,7943.37,53.58,35.82999999999948
19842,27566,22737,49453,26462,38980,44648,4446.14,12.81,13.06000000000001
56474,18838,56063,17092,52187,41115,39229,8985.33,21.35,21.66000000000002
13017,73723,13101,61968,35700,37284,69125,10325.36,47.78,51.320000000000036
64083,36681,30028,55138,18037,71700,13629,9906.71,34.72,34.12000000000002
4012,72315,26478,27831,25473,51311,5125,10324.96,74.86,77.15000000000003
18100,3081,34407,62278,70736,6264,29429,10330.17,45.4,43.56000000000001
18935,40964,5002,25674,14200,18404,71340,8578.62,28.55,29.770000000000078
24441,12095,60801,38246,27376,20650,42509,6614.11,15.68,17.250000000000004
