n0,monte_carlo,monte_carlo_max_hop,two_hop
812,10.42,1.53,1.6
587,25.62,4.51,5.5199999999999925
841,14.27,1.67,1.72
82,70.58,4.85,4.919999999999999
496,21.61,2.33,2.16
780,17.82,1.82,1.9200000000000002
267,28.18,3.86,3.879999999999999
37,61.24,3.71,4.200000000000001
0,142.78,24.23,24.43999999999999
149,29.45,2.55,3.000000000000001
678,23.64,2.72,2.8
600,61.81,3.96,4.159999999999998
481,28.14,2.22,2.3200000000000003
988,24.49,1.95,1.76
777,11.65,2.01,1.9200000000000002
752,6.29,1.58,1.6
382,27.94,2.01,2.3200000000000003
327,48.09,4.89,4.120000000000001
788,4.99,1.59,1.68
22,86.55,8.36,7.040000000000002
279,40.77,5.67,5.5199999999999925
500,22.87,2.35,2.2
821,23.27,1.68,1.6400000000000001
202,59.92,4.58,5.280000000000001
747,14.79,2.06,1.96
893,19.15,1.85,1.96
423,17.03,1.96,1.8800000000000001
932,17.22,1.76,1.68
551,11.86,2.03,2.2
552,7.61,1.98,1.84
698,32.31,2.61,2.6000000000000005
96,46.83,7.41,7.7199999999999935
197,24.87,3.04,2.9999999999999996
576,23.0,1.96,1.92
566,25.15,2.63,2.5200000000000005
716,48.09,4.2,3.3200000000000003
824,41.69,2.19,2.3600000000000003
746,21.6,2.61,2.6800000000000006
271,34.44,2.17,2.9200000000000004
678,13.12,2.71,2.8
822,7.59,2.1,2.04
624,27.94,2.86,2.880000000000001
702,20.86,2.05,2.08
90,65.8,3.74,4.160000000000001
864,36.45,4.05,3.3999999999999986
434,24.3,2.15,2.08
343,47.92,4.15,3.9599999999999986
95,47.95,5.12,4.760000000000002
370,8.76,2.13,1.96
819,42.13,2.94,2.8000000000000007
419,26.06,2.23,2.3200000000000003
824,29.65,2.48,2.3600000000000003
256,54.82,4.62,4.479999999999999
455,26.69,1.78,1.72
716,29.36,3.73,3.3200000000000003
96,60.97,7.12,7.7199999999999935
773,16.95,2.13,2.3600000000000003
201,33.49,2.43,2.24
717,25.0,2.21,2.04
650,37.1,5.72,5.479999999999992
815,24.65,2.06,2.3200000000000003
298,34.1,2.99,2.68
99,42.75,3.99,3.7600000000000002
974,13.36,1.55,1.6400000000000001
46,77.6,5.97,6.520000000000002
602,14.55,1.97,1.84
924,8.36,1.71,1.68
205,30.27,2.78,2.64
847,27.88,2.53,2.4000000000000004
671,13.68,1.66,1.64
934,16.38,1.65,1.84
369,20.23,2.51,2.32
498,32.83,3.04,3.2
955,8.55,1.56,1.6
852,54.6,3.8,4.079999999999999
931,38.07,2.96,3.0400000000000005
198,57.06,4.42,4.200000000000001
527,9.49,2.16,2.12
589,28.75,2.16,2.0
660,15.83,2.62,2.24
993,1.58,1.53,1.6400000000000001
714,17.06,2.3,2.24
913,24.99,1.83,1.72
824,16.72,2.35,2.3600000000000003
515,43.09,2.89,2.880000000000001
999,15.81,1.54,1.56
938,18.63,2.04,2.2800000000000002
29,63.01,4.61,5.320000000000002
648,46.0,3.16,3.080000000000001
370,22.38,1.86,1.96
250,24.95,1.97,2.12
616,49.58,4.25,4.200000000000001
440,40.67,2.88,2.6400000000000006
311,36.27,3.91,3.480000000000001
365,33.17,2.78,2.8400000000000003
603,30.71,2.79,2.4400000000000004
122,23.86,2.73,2.8000000000000007
91,43.65,2.95,3.200000000000001
512,39.09,2.63,2.6000000000000005
901,7.74,1.78,1.88
