n_nodes,influence,n0,n1,n2,n3,n4
5,5477.0000,394,430,763,597,981
5,5477.0000,394,430,763,597,981
5,5477.0000,394,430,763,597,981
5,5477.0000,394,430,763,597,981
5,5477.0000,394,430,763,597,981
5,5477.0000,394,430,763,597,981
5,5477.0000,394,430,763,597,981
5,5477.0000,394,430,763,597,981
5,5447.8400,981,394,430,597,943
5,5447.8400,981,394,430,597,943
5,5447.8400,981,394,430,597,943
5,5447.8400,981,394,430,597,943
5,5447.8400,981,394,430,597,943
5,5447.8400,981,394,430,597,943
5,5447.8400,981,394,430,597,943
5,5447.8400,981,394,430,597,943
