n_nodes,influence,n0,n1,n2,n3,n4
5,5364.6200,608,505,486,26,795
5,5355.5600,608,486,293,26,795
5,5355.5600,608,486,293,26,795
5,5355.5600,608,486,293,26,795
5,5355.5600,608,486,293,26,795
5,5355.5600,608,486,293,26,795
5,5355.5600,608,486,293,26,795
5,5355.5600,608,486,293,26,795
5,5355.5600,608,486,293,26,795
5,5355.5600,608,486,293,26,795
5,5355.5600,608,486,293,26,795
5,5322.8000,608,486,825,26,795
5,5322.8000,608,486,825,26,795
5,5322.8000,608,486,825,26,795
5,5322.8000,608,486,825,26,795
5,5322.8000,608,486,825,26,795
