n_nodes,influence,n0,n1,n2,n3,n4
5,694.9390,139,506,564,239,594
5,694.9390,139,506,564,239,594
5,694.9390,139,506,564,239,594
5,694.9390,139,506,564,239,594
5,694.9390,139,506,564,239,594
5,694.9390,139,506,564,239,594
5,694.9390,139,506,564,239,594
5,694.9390,139,506,564,239,594
5,694.3980,139,506,564,239,594
5,694.3370,139,506,564,239,594
5,694.3370,139,506,564,239,594
5,694.3370,139,506,564,239,594
5,694.3370,139,506,564,239,594
5,694.3370,139,506,564,239,594
5,694.3370,139,506,564,239,594
5,694.3370,139,506,564,239,594
