n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,562,939,296,819,783,60,227,532,115.05,52.1,52.70999999999999
549,368,283,798,176,846,108,268,219,965,949,26,848,656,826,266,819,278,198,104.5,42.71,44.07
168,317,296,642,888,749,983,875,868,901,381,88,865,620,345,687,397,518,254,109.74,38.99,41.81
182,253,484,286,91,967,957,837,886,964,560,860,307,7,930,298,586,721,903,118.46,48.85,50.190000000000005
319,868,783,520,199,423,433,613,295,441,462,165,238,312,265,832,816,44,83,104.39,43.71,44.879999999999995
47,473,641,287,531,547,663,482,717,351,148,689,200,68,422,935,207,650,647,107.73,43.18,43.379999999999995
451,282,188,364,446,764,602,328,649,571,203,926,331,103,859,63,725,234,284,107.05,42.07,42.080000000000005
783,596,630,882,243,125,339,957,181,297,470,26,43,365,714,84,917,987,977,114.6,44.41,45.49
292,752,691,982,334,18,330,295,329,989,156,793,667,420,882,965,890,635,696,103.22,40.54,41.199999999999996
837,79,300,632,196,915,454,299,139,256,390,613,984,162,339,586,9,372,45,115.7,53.64,53.96000000000001
465,173,373,802,823,371,297,585,99,449,212,434,938,212,116,60,63,56,754,110.3,48.61,52.05999999999999
172,609,693,993,153,621,41,559,502,596,255,329,36,125,854,541,299,792,419,113.57,44.07,44.99000000000001
667,205,489,206,247,449,420,503,37,224,431,454,254,662,910,438,850,220,510,115.13,44.38,44.839999999999996
192,32,37,260,259,248,538,213,790,237,427,890,267,145,332,52,912,950,322,118.6,46.67,48.39999999999999
578,119,583,412,985,922,668,669,891,809,734,762,41,506,396,95,440,215,952,110.92,39.86,42.32000000000001
894,586,921,966,946,169,344,303,672,482,818,922,657,322,834,430,540,220,670,97.09,36.18,38.39000000000001
820,702,820,274,346,944,401,979,508,76,879,994,286,984,642,684,195,45,404,108.29,41.11,42.87
920,634,130,785,991,275,683,876,61,890,171,704,650,475,582,483,764,413,949,99.09,38.88,40.65
399,223,817,3,216,944,160,13,624,897,263,118,405,829,788,801,390,898,227,125.11,59.44,62.34999999999998
563,54,899,973,206,165,687,622,338,838,913,575,792,803,482,937,539,450,27,110.14,47.03,47.36000000000001
80,35,712,608,115,500,574,885,263,622,792,142,42,371,81,786,900,535,926,104.25,40.49,41.99999999999999
10,304,857,355,847,76,87,982,556,464,390,210,806,318,397,239,776,498,876,107.34,48.75,47.15
989,409,97,79,117,937,635,817,906,374,524,444,425,878,728,795,454,68,643,110.59,42.71,43.11999999999999
