n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,697,1121,2027,6645,16.35,13.99,14.007656652916015
4148,1715,3282,5258,248,3761,3992,3712,3198,4054,4695,14.92,13.46,13.5025050228465
1574,6803,3298,733,3973,1918,6217,163,5743,2185,4261,18.11,17.0,16.82391200509381
3339,3885,3105,5947,931,5430,2116,795,6670,516,3165,17.8,16.66,16.114474788361726
5080,6795,3090,882,5413,475,2772,1920,5663,704,4076,17.61,15.73,15.70473235117488
5322,4233,1703,4763,6622,1164,4970,527,4421,306,4003,19.39,19.64,18.668357055068938
5749,1588,1214,7047,4742,3737,5971,4787,3646,2340,4565,17.01,15.54,15.942228516791161
2922,7004,3490,1105,1296,6261,4925,799,4356,5653,2570,18.45,16.4,16.288386226811955
5751,2924,5274,6909,4052,4125,5111,1619,2529,1230,2914,17.2,15.69,15.350103704043267
4331,2329,4176,5382,585,6620,7018,4156,5745,4464,1801,13.5,12.21,12.764481200068188
2819,1997,97,2422,2811,1800,2185,275,3468,2087,3087,15.62,13.14,13.516612768690589
2444,6834,5778,3415,1435,5385,3246,952,1361,5432,6980,13.9,12.62,12.589670781097562
209,1653,6278,1316,2457,954,108,6524,6261,3116,2800,12.84,12.28,12.191264824183696
6851,1393,4662,3568,1898,1139,3359,4620,3654,3335,3423,11.8,11.67,11.610908682253923
656,4821,573,2365,5872,779,278,698,5433,872,6260,23.0,17.48,17.63410921465808
4267,4319,2950,1258,6616,4136,3999,5801,1216,4951,515,21.27,19.93,19.240059508638964
1553,138,1150,2791,3164,5392,4699,989,6092,2452,2879,17.31,16.67,16.64537220789443
2665,2998,24,5290,6845,4087,1720,496,5056,271,6220,41.33,30.88,32.004251339459984
6623,6688,4751,1408,1456,2764,3531,3616,990,682,1642,25.32,22.49,22.694963009391202
4959,1834,4073,6646,3876,6473,1265,3121,999,888,4757,15.04,12.75,12.599518886820675
5906,3708,5307,1035,5892,3600,4214,5943,740,5861,3860,13.98,13.59,13.893884882283096
4619,3225,6688,2955,3730,1847,417,1617,400,3655,912,14.12,13.28,13.148644411868512
886,1730,5940,37,5802,4920,5009,185,5367,2982,6793,24.3,20.98,20.60190914434076
3542,4324,764,6135,6190,4916,4117,6711,5776,4661,1643,32.68,26.65,26.35012430941009
4108,1879,2655,4306,3146,6094,4258,5302,1607,54,2372,18.76,16.21,16.29129031844611
5023,2428,654,6089,2629,3300,1832,5180,2428,652,4483,12.3,12.14,13.072756527662602
3436,6096,3024,6609,6068,6967,2628,4229,2475,5120,6809,12.77,12.68,12.635852118721365
2923,6416,2423,5336,6928,895,1603,3974,3030,3101,4792,11.72,11.81,11.646940118795037
6939,2555,1681,2379,3252,5021,3141,6902,5606,4289,5657,14.42,13.9,13.794422950821703
5964,2914,6724,5537,4955,4793,2967,5513,3502,1604,4013,15.98,14.51,14.043095619373533
6739,4333,4155,6866,671,2202,1338,562,4081,6005,7097,19.62,16.55,16.72922218676704
2219,3438,6390,958,5116,6793,6758,2244,2389,2245,6588,34.55,24.88,26.735943039145436
6761,4130,2200,2271,5178,3373,2003,2960,2013,2031,6473,57.57,43.88,44.814630356432424
4134,6122,3751,2047,1918,6662,6643,4887,4302,6797,1600,11.92,12.0,11.906331540761585
3014,4068,6396,866,6499,914,3178,689,5363,1398,6391,12.71,11.72,12.018979706985572
4642,3502,369,6440,1120,180,4999,1566,5611,2167,713,24.92,21.31,20.755950972389698
781,3790,3766,5482,2312,4637,759,1034,4973,2929,7086,13.18,12.85,12.662100298238355
