n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,3801,61030,32643,6796,20558,14838,48731,61481,32318,49906,71271,13365,75227,32680,1718,28407,66.78,38.2,38.162986075148304
53497,36632,23865,51044,20919,9428,18188,58305,16606,17333,232,696,27453,28243,21739,21821,37919,41110,26068,99.24,43.99,40.49719737554551
70677,26840,23811,25805,50229,39162,2827,47341,54382,21752,19097,34578,8537,43496,39499,443,44288,8653,40626,153.62,52.27,53.72777828728813
46576,40116,63012,41391,24218,63074,61936,23084,7471,33578,2997,46877,52991,2368,71967,54896,47996,49330,75827,143.07,49.67,48.93326066236796
1189,59352,6124,23713,25758,15600,32255,60582,45138,67173,46503,68773,32885,60666,14162,48142,38779,4801,56751,107.26,50.76,50.117860288821035
11951,27326,44661,67224,47530,19424,44559,36133,71453,12068,40953,41523,40130,23262,10249,19512,40541,63411,21171,55.4,34.45,34.090088499195886
6363,10611,69930,53200,4171,31108,45066,32795,59724,55280,19087,7301,4288,64692,43802,27139,17114,73930,17403,158.54,49.31,52.52487223348605
54240,13976,22127,56958,48889,19561,7703,55134,38641,18507,59395,22189,68445,59446,63983,41641,62789,35918,38144,29.5,24.02,24.326894109376237
61614,52925,19202,14753,49414,69697,23513,65447,44365,23608,11683,64469,35692,67525,71840,65906,47359,8271,46622,34.64,23.34,23.44486453449171
4498,40068,47635,73310,36811,63659,34715,38515,44574,23415,1517,62167,71695,32858,42717,35872,60678,37857,65581,70.26,36.06,36.239064801692486
46736,45597,35897,45296,53538,45881,22606,58954,47746,43822,67913,18593,69381,21780,26037,47451,62552,37074,10333,56.02,34.1,33.685095955095306
54608,22521,67692,55154,39671,72510,35481,3620,25637,20974,57811,23690,28709,23662,5486,61811,29654,21724,7096,48.45,33.36,34.83100689366233
17501,14526,41595,23795,63263,25344,71869,4673,54459,60991,46019,49846,9434,26786,31175,49022,86,45943,53133,47.58,34.23,33.54720918729873
36507,53745,15083,71728,49005,4726,72080,39502,12428,38703,71463,67193,44482,38429,46087,16929,54932,53640,73914,34.05,30.16,30.422507673237355
70567,48423,61272,18626,20548,50167,73906,62525,26103,17430,11905,46021,124,50050,14145,42734,74162,70703,18441,77.95,33.41,35.32429861322837
42656,73963,49263,56256,56581,29666,64672,38206,62858,49778,50317,20844,34055,39426,65051,32908,54459,2578,41831,45.59,32.58,32.27364790569043
40303,64455,37538,18781,62512,3116,15975,58126,32178,38417,5239,17883,51431,1730,62953,69804,73441,35885,31912,49.38,41.24,38.675954845359215
62164,4818,32199,64240,35086,20285,37451,38428,64522,62210,67924,15489,2119,16519,39412,37007,69926,44056,38905,76.5,48.29,50.102238091035076
69450,3488,60861,45844,47322,17364,4774,371,33085,72512,59718,14103,71511,25058,1908,56317,56063,75450,63160,143.59,51.27,45.159224435653826
50524,62353,51362,25751,38856,60959,8657,39800,422,56730,37533,61924,40756,18701,21685,62706,71971,65232,43350,72.09,28.13,28.39363399280214
70509,20123,55779,70963,6364,8967,30149,35023,11166,8246,3349,43653,56273,9005,53118,63791,6408,16171,16037,54.13,26.36,26.51676947813397
28735,14569,17645,38337,57405,19625,23997,24285,54255,21126,8811,27936,5709,72811,14183,49702,9437,36683,7544,61.12,33.79,34.57760952646248
74855,75399,15512,52236,17607,1306,56579,11984,41231,64152,64170,46321,49046,7307,18118,38630,19806,74533,66301,91.18,41.81,41.39080131077571
38041,72730,72074,28913,34504,8281,72309,30884,33317,37151,67763,17534,30725,48655,59419,50974,23503,17194,2449,46.69,27.01,27.821704686686317
44774,11173,75133,4711,11950,16356,66383,59441,31271,51098,60638,62975,42373,14099,69560,3861,71054,50412,7033,89.37,38.95,34.695808329563604
19765,56273,29240,15214,10980,64414,27721,18319,49265,46438,30804,37984,43681,45701,50560,49563,17881,46964,38785,30.29,23.6,23.611100042437503
56805,47476,67828,4764,75138,28164,23663,51840,8294,12713,4863,4347,24424,26529,25637,5171,64229,63044,45680,146.42,63.89,65.58655507641889
57,55966,61628,39393,56183,42370,61023,60541,13074,25113,20273,20845,9331,49104,50548,61559,19937,72360,33301,175.63,54.84,55.02029112165
14448,36363,21173,37624,30823,4345,63181,4206,45127,48361,41427,7719,2849,59855,61830,20443,15455,42505,38155,378.2,132.29,133.24056999251567
59490,31450,21394,4395,26348,3267,75329,30208,10250,52569,47743,40873,24179,61346,47377,37112,8765,61346,21411,174.36,37.5,43.72533242587894
31527,23022,27363,5756,56445,35482,822,60544,7977,59380,53761,22250,5891,4360,71882,68018,74081,45876,12296,54.94,31.24,32.039118547297
9334,31063,64377,12051,61769,7046,31911,6613,65197,52077,7882,6278,33479,53408,58441,40101,6729,4928,25493,86.02,38.5,38.801088923097666
23512,66667,52737,24649,69639,30634,11057,41141,14153,11379,71032,21225,9879,28103,2281,57830,70730,46873,63771,124.29,42.07,42.69215145043657
55467,74897,49365,68461,17398,1619,40319,58856,29356,72674,15163,18181,40857,63336,11486,34534,52769,41009,17389,60.84,36.21,37.11687092726881
17014,70354,10745,61814,32092,11052,56184,75626,32163,36153,8053,64573,32607,6295,26195,37488,48989,12914,9420,52.02,27.53,30.09558672371008
55125,41147,49789,72887,9,37474,17241,75330,3711,57957,18805,2452,6186,56045,35087,13964,50122,73653,17071,81.16,40.11,41.204403159588715
