n0,monte_carlo,monte_carlo_max_hop,two_hop
2201,1016.89,3.7,3.8999999999999995
9325,395.55,2.05,1.9400000000000008
1033,1305.23,8.24,9.070000000000027
4179,1126.65,5.89,6.360000000000015
1931,1506.69,4.58,4.420000000000002
8117,781.2,2.46,2.6000000000000005
7364,884.46,2.08,2.270000000000001
7737,946.22,3.23,3.3999999999999986
6219,793.98,2.05,2.360000000000001
3439,1436.02,4.63,4.449999999999998
1537,1613.82,5.51,5.889999999999995
7993,727.67,2.21,2.190000000000001
464,2063.4,11.61,9.590000000000016
6386,1112.56,3.25,3.3499999999999996
7090,815.89,1.97,2.5400000000000005
9952,361.39,2.32,2.0900000000000007
34,3235.9,31.91,32.48000000000005
7297,888.7,2.79,3.119999999999999
4363,1004.54,3.24,3.0100000000000016
3748,852.43,3.53,3.2699999999999987
9685,525.92,2.15,2.4400000000000004
1674,1737.5,6.03,6.009999999999999
5200,884.38,2.81,2.7000000000000006
501,1413.04,12.28,10.670000000000044
365,2488.91,14.62,12.820000000000014
416,2477.93,12.56,13.510000000000021
8870,656.83,2.11,2.300000000000001
150,2422.3,13.92,13.740000000000002
6245,884.88,3.03,3.0300000000000007
3548,973.61,2.62,2.7400000000000007
6915,978.67,2.51,2.74
475,1840.06,7.07,6.519999999999996
8644,520.97,2.59,2.4000000000000004
3632,853.24,2.85,2.650000000000001
7174,557.49,1.74,1.9200000000000008
8123,893.1,5.96,5.240000000000019
9058,487.84,2.06,1.9100000000000008
3818,985.36,3.08,2.5300000000000007
5663,1697.21,7.66,7.250000000000014
3782,1231.04,3.34,3.180000000000001
3584,875.68,2.57,2.8000000000000007
7530,920.14,5.48,5.68000000000002
4747,1045.61,3.01,3.7699999999999982
352,2545.87,10.03,10.07
6818,890.07,3.8,3.9299999999999975
9116,710.91,2.19,2.2800000000000007
1638,1240.59,4.5,4.1199999999999966
3045,1082.83,3.3,2.9400000000000013
4856,788.97,2.35,2.370000000000001
1980,1047.66,3.09,2.920000000000001
5450,1022.08,3.44,3.1900000000000013
8205,859.3,2.25,2.2800000000000007
6915,887.67,2.52,2.74
8318,1006.04,5.71,5.620000000000006
3110,1092.36,3.02,2.9900000000000007
4970,985.81,3.08,3.2699999999999996
4655,1077.22,3.56,3.4199999999999995
9626,790.36,5.06,5.36000000000002
8181,661.68,2.5,2.670000000000001
8278,753.17,2.35,2.3500000000000005
6444,817.1,3.45,3.0799999999999987
9650,851.07,3.24,3.0299999999999976
565,1702.35,9.77,10.670000000000025
7868,717.86,2.77,2.640000000000001
3977,885.99,6.52,6.120000000000019
6623,524.99,2.39,2.310000000000001
6788,952.87,2.46,2.670000000000001
2834,1542.33,8.55,9.390000000000011
6014,1078.7,2.58,2.480000000000001
8991,613.2,3.2,2.59
6139,1113.99,4.84,4.339999999999999
1416,1242.52,5.53,4.85
7191,696.91,2.3,2.430000000000001
8330,911.29,3.33,3.1
1768,1041.41,5.02,5.620000000000008
2682,854.29,2.49,2.5600000000000014
8535,648.03,2.31,2.22
6443,620.95,2.04,2.0100000000000007
6070,687.46,3.48,3.5399999999999996
8023,937.5,2.3,2.4300000000000006
484,2501.53,10.23,10.730000000000006
7689,912.3,2.96,2.800000000000001
712,2295.31,9.16,9.069999999999997
5054,519.55,2.22,2.3900000000000006
9718,862.37,3.73,4.830000000000018
9472,529.29,2.03,2.0300000000000007
6448,760.59,2.9,2.8699999999999988
2791,947.83,3.66,3.9399999999999977
2762,1337.94,3.88,3.8600000000000017
8228,950.4,3.05,2.71
3718,854.97,2.86,2.580000000000001
201,2964.66,20.6,21.310000000000016
3268,995.7,3.82,4.139999999999997
8841,823.86,3.37,3.4599999999999973
8983,751.61,2.11,2.2100000000000004
3803,1038.68,6.11,5.470000000000019
6626,523.67,2.1,2.4299999999999997
8417,751.71,1.9,2.120000000000001
5633,844.15,2.42,2.6000000000000005
9466,695.7,6.86,5.220000000000025
