n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,48796,227163,177378,1686,88690,131801,121561,235483,24.95,21.72,22.17000000000001
158518,21185,87562,145298,245467,161651,183526,10720,190891,99357,44410,184413,248044,23.12,22.1,22.22000000000001
118494,249370,190071,110778,41197,44152,62393,13456,29084,34714,132715,228517,242176,22.85,21.73,21.61000000000001
259780,154777,16600,202954,180470,100575,206987,195584,232590,26652,240898,76330,53729,23.8,22.7,22.300000000000004
176746,58799,190239,207879,110560,233197,22993,202527,69922,238912,55021,103951,73710,24.92,22.03,22.01000000000001
89564,212208,11323,52293,185807,232364,1381,230522,107790,14362,234831,99304,221723,23.58,21.98,22.150000000000002
128899,36475,6155,62058,111339,192999,237610,223014,29372,252710,156459,1015,31780,23.83,21.9,22.43000000000001
200373,151702,51818,234698,223398,53229,86564,2163,233957,21889,34913,141497,240558,21.8,20.71,20.42000000000001
4578,131282,22239,150202,130217,140925,241415,51950,110128,18040,104368,50374,167435,23.98,22.49,22.440000000000005
200513,24488,183723,151991,38104,45234,246340,159616,188648,251219,10800,14201,70777,23.85,21.91,21.660000000000007
145505,179103,158959,223343,39139,195336,70336,193169,260802,150806,261610,8975,31807,23.94,21.3,22.22000000000001
227714,184934,105478,249278,237539,62072,42399,160203,132359,11280,192936,95930,221686,21.92,21.02,21.040000000000006
176717,136854,154732,148172,203063,180280,22738,227376,91015,28826,226501,231134,153128,22.25,21.58,21.420000000000005
95831,118305,55058,105426,52106,258492,248225,150584,195480,4814,99337,209550,159317,23.54,21.89,21.67000000000001
86169,161,113658,29283,55948,58118,116395,70683,85120,213568,23282,80518,165022,23.58,21.81,22.34000000000001
74681,27019,135660,205546,14460,6656,99976,204661,146914,211694,112364,130372,90722,23.35,21.19,21.770000000000007
185977,203891,65080,148380,193361,17374,111413,169830,60543,25106,252726,199423,105094,23.88,22.56,22.420000000000012
133661,97771,250568,225418,146922,96825,36473,174982,76099,44842,181572,221059,229511,22.74,20.91,21.400000000000006
