n_nodes,influence,n0,n1,n2,n3,n4
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
5,698.3900,325,478,104,923,31
