generation number, individual number, fitness, candidate
0, 0, 42.4, [128496, 168204, 165058, 69957, 76188, 190233, 228063, 247417, 126507, 201318, 159291, 99651, 173837, 37173, 147905, 213080, 135018, 53209, 195167, 158825, 82954, 91935, 199002, 107892, 23851, 160612, 94537, 209710, 241167, 98778, 41418, 73656, 47665, 95184, 79687, 12307, 177483, 72577, 260102, 229668]
0, 1, 42.07, [33284, 147597, 185974, 3167, 6445, 156926, 209441, 150722, 239990, 45713, 208053, 165491, 184401, 133977, 189131, 100750, 229448, 197306, 80210, 143437, 203873, 126471, 248833, 170950, 98457, 215095, 259191, 127004, 94911, 149501, 164604, 150211, 114451, 16229, 115405, 556, 128220, 71365, 42156, 90538]
1, 0, 42.4, [128496, 168204, 165058, 69957, 76188, 190233, 228063, 247417, 126507, 201318, 159291, 99651, 173837, 37173, 147905, 213080, 135018, 53209, 195167, 158825, 82954, 91935, 199002, 107892, 23851, 160612, 94537, 209710, 241167, 98778, 41418, 73656, 47665, 95184, 79687, 12307, 177483, 72577, 260102, 229668]
1, 1, 42.18, [128496, 228063, 168204, 186392, 69957, 185505, 135018, 247417, 76188, 173618, 190233, 201318, 72577, 126507, 260102, 99651, 82954, 173837, 213080, 241167, 37173, 158825, 195167, 147905, 107892, 12307, 91935, 229668, 199002, 23851, 160612, 209710, 47665, 73656, 79687, 94537, 98778, 41418, 177483, 95184]
2, 0, 42.4, [128496, 168204, 165058, 69957, 76188, 190233, 228063, 247417, 126507, 201318, 159291, 99651, 173837, 37173, 147905, 213080, 135018, 53209, 195167, 158825, 82954, 91935, 199002, 107892, 23851, 160612, 94537, 209710, 241167, 98778, 41418, 73656, 47665, 95184, 79687, 12307, 177483, 72577, 260102, 229668]
2, 1, 42.08, [128496, 69957, 168204, 165058, 105963, 234757, 76188, 247417, 228063, 55809, 190233, 201318, 72577, 126507, 260102, 99651, 159291, 82954, 135018, 173837, 213080, 12307, 53209, 195167, 107892, 147905, 37173, 91935, 229668, 199002, 160612, 209710, 47665, 73656, 79687, 94537, 41418, 98778, 177483, 95184]
3, 0, 42.4, [128496, 168204, 165058, 69957, 76188, 190233, 228063, 247417, 126507, 201318, 159291, 99651, 173837, 37173, 147905, 213080, 135018, 53209, 195167, 158825, 82954, 91935, 199002, 107892, 23851, 160612, 94537, 209710, 241167, 98778, 41418, 73656, 47665, 95184, 79687, 12307, 177483, 72577, 260102, 229668]
3, 1, 42.11, [128496, 24658, 168204, 165058, 69957, 195167, 35697, 247417, 78430, 76188, 140009, 201318, 190233, 72577, 126507, 260102, 99651, 159291, 135018, 173837, 213080, 241167, 158825, 53209, 107892, 12307, 37173, 91935, 229668, 199002, 23851, 209710, 47665, 73656, 79687, 94537, 98778, 41418, 177483, 95184]
4, 0, 42.4, [128496, 168204, 165058, 69957, 76188, 190233, 228063, 247417, 126507, 201318, 159291, 99651, 173837, 37173, 147905, 213080, 135018, 53209, 195167, 158825, 82954, 91935, 199002, 107892, 23851, 160612, 94537, 209710, 241167, 98778, 41418, 73656, 47665, 95184, 79687, 12307, 177483, 72577, 260102, 229668]
4, 1, 42.22, [128496, 190233, 168204, 165058, 69957, 108, 46658, 247417, 228063, 76188, 181717, 201318, 72577, 82954, 194951, 173837, 159291, 241167, 135018, 12307, 213080, 91935, 158825, 53209, 195167, 147905, 37173, 229668, 23851, 199002, 160612, 209710, 47665, 73656, 79687, 94537, 41418, 98778, 177483, 95184]
4, 2, 42.01, [128496, 116316, 168204, 165058, 69957, 153869, 107892, 247417, 228063, 76188, 260102, 201318, 72577, 82954, 126507, 173837, 159291, 241167, 135018, 12307, 213080, 91935, 158825, 53209, 195167, 147905, 37173, 229668, 23851, 199002, 160612, 209710, 47665, 73656, 79687, 94537, 41418, 98778, 177483, 95184]
5, 0, 42.42, [128496, 214802, 168204, 165058, 53209, 199002, 76188, 247417, 228063, 229668, 190233, 201318, 72577, 126507, 260102, 99651, 159291, 82954, 245091, 173837, 213080, 241167, 158825, 147905, 107892, 195167, 37173, 12307, 91935, 23851, 209710, 160612, 47665, 73656, 79687, 94537, 41418, 177483, 98778, 95184]
5, 1, 42.4, [128496, 168204, 165058, 69957, 76188, 190233, 228063, 247417, 126507, 201318, 159291, 99651, 173837, 37173, 147905, 213080, 135018, 53209, 195167, 158825, 82954, 91935, 199002, 107892, 23851, 160612, 94537, 209710, 241167, 98778, 41418, 73656, 47665, 95184, 79687, 12307, 177483, 72577, 260102, 229668]
5, 2, 42.01, [128496, 68011, 168204, 100033, 69957, 107892, 259369, 247417, 228063, 76188, 198760, 201318, 190233, 72577, 126507, 260102, 99651, 159291, 135018, 82954, 213080, 173837, 158825, 53209, 195167, 241167, 147905, 37173, 91935, 229668, 160612, 209710, 47665, 73656, 79687, 94537, 41418, 98778, 177483, 95184]
5, 3, 41.93, [128496, 199002, 168204, 165058, 69957, 57223, 23851, 247417, 228063, 76188, 12307, 201318, 190233, 72577, 126507, 260102, 99651, 159291, 135018, 82954, 213080, 199834, 158825, 53209, 195167, 241167, 147905, 37173, 91935, 229668, 160612, 209710, 47665, 73656, 79687, 94537, 41418, 98778, 177483, 95184]
6, 0, 42.42, [128496, 214802, 168204, 165058, 53209, 199002, 76188, 247417, 228063, 229668, 190233, 201318, 72577, 126507, 260102, 99651, 159291, 82954, 245091, 173837, 213080, 241167, 158825, 147905, 107892, 195167, 37173, 12307, 91935, 23851, 209710, 160612, 47665, 73656, 79687, 94537, 41418, 177483, 98778, 95184]
6, 1, 42.24, [128496, 206152, 214802, 228063, 165058, 53209, 199002, 247417, 168204, 73656, 167712, 72577, 260102, 201318, 82954, 229668, 173837, 190233, 241167, 126507, 99651, 245091, 12307, 91935, 158825, 107892, 203037, 23851, 213080, 209710, 47665, 195167, 37173, 147905, 79687, 94537, 160612, 177483, 95184, 98778]
6, 2, 41.95, [128496, 76188, 214802, 27293, 165058, 53209, 199002, 247417, 168204, 232237, 41418, 72577, 260102, 201318, 82954, 229668, 173837, 190233, 241167, 126507, 99651, 245091, 12307, 91935, 158825, 107892, 159291, 23851, 213080, 209710, 47665, 195167, 37173, 147905, 79687, 94537, 160612, 7809, 95184, 98778]
7, 0, 42.42, [128496, 185435, 214802, 241167, 165058, 3417, 199002, 247417, 22382, 25701, 228063, 76188, 72577, 201318, 260102, 229668, 82954, 173837, 190233, 126507, 99651, 245091, 91935, 23851, 158825, 107892, 159291, 209710, 213080, 47665, 37173, 195167, 147905, 79687, 94537, 41418, 160612, 177483, 95184, 98778]
7, 1, 42.42, [128496, 214802, 168204, 165058, 53209, 199002, 76188, 247417, 228063, 229668, 190233, 201318, 72577, 126507, 260102, 99651, 159291, 82954, 245091, 173837, 213080, 241167, 158825, 147905, 107892, 195167, 37173, 12307, 91935, 23851, 209710, 160612, 47665, 73656, 79687, 94537, 41418, 177483, 98778, 95184]
7, 2, 42.22, [128496, 53209, 214802, 115965, 165058, 168204, 199002, 247417, 12307, 73656, 228063, 76188, 72577, 201318, 260102, 229668, 82954, 173837, 190233, 126507, 99651, 245091, 91935, 23851, 158825, 107892, 159291, 163771, 213080, 47665, 37173, 195167, 147905, 79687, 94537, 41418, 160612, 177483, 95184, 98778]
8, 0, 42.42, [128496, 185435, 214802, 241167, 165058, 3417, 199002, 247417, 22382, 25701, 228063, 76188, 72577, 201318, 260102, 229668, 82954, 173837, 190233, 126507, 99651, 245091, 91935, 23851, 158825, 107892, 159291, 209710, 213080, 47665, 37173, 195167, 147905, 79687, 94537, 41418, 160612, 177483, 95184, 98778]
8, 1, 42.0, [128496, 179236, 185435, 158751, 214802, 37173, 165058, 247417, 3417, 199002, 22382, 241167, 25701, 262057, 228063, 72577, 201318, 260102, 82954, 190233, 76188, 91935, 229668, 126507, 209710, 47665, 107892, 245091, 158825, 159291, 147905, 99651, 79687, 94537, 145839, 177483, 213080, 98778, 195167, 160612]
8, 2, 41.98, [128496, 173837, 185435, 23851, 214802, 235584, 165058, 247417, 3417, 199002, 22382, 241167, 25701, 95184, 228063, 72577, 201318, 260102, 82954, 190233, 76188, 91935, 229668, 126507, 209710, 47665, 107892, 245091, 158825, 159291, 147905, 99651, 79687, 94537, 41418, 69992, 213080, 98778, 195167, 160612]
9, 0, 42.42, [128496, 185435, 214802, 241167, 165058, 3417, 199002, 247417, 22382, 25701, 228063, 76188, 72577, 201318, 260102, 229668, 82954, 173837, 190233, 126507, 99651, 245091, 91935, 23851, 158825, 107892, 159291, 209710, 213080, 47665, 37173, 195167, 147905, 79687, 94537, 41418, 160612, 177483, 95184, 98778]
9, 1, 42.25, [128496, 102795, 185435, 3546, 214802, 159291, 165058, 3417, 199002, 22382, 241167, 25701, 72577, 228063, 260102, 201318, 82954, 190233, 76188, 91935, 229668, 126507, 23851, 209710, 47665, 107892, 245091, 158825, 37173, 147905, 4573, 79687, 94537, 41418, 177483, 95184, 213080, 98778, 195167, 160612]
9, 2, 42.08, [128496, 92999, 185435, 107892, 214802, 56921, 241167, 247417, 3417, 199002, 22382, 169680, 25701, 72577, 228063, 221391, 201318, 82954, 173837, 190233, 76188, 91935, 229668, 126507, 23851, 209710, 245091, 158825, 47665, 37173, 159291, 99651, 79687, 94537, 41418, 177483, 95184, 213080, 98778, 160612]
9, 3, 42.04, [128496, 248939, 185435, 173837, 214802, 69510, 165058, 3417, 199002, 22382, 241167, 25701, 72577, 228063, 260102, 201318, 82954, 190233, 76188, 91935, 229668, 126507, 102048, 209710, 47665, 107892, 245091, 158825, 37173, 147905, 99651, 79687, 94537, 41418, 177483, 95184, 213080, 98778, 195167, 160612]
10, 0, 42.42, [128496, 185435, 214802, 241167, 165058, 3417, 199002, 247417, 22382, 25701, 228063, 76188, 72577, 201318, 260102, 229668, 82954, 173837, 190233, 126507, 99651, 245091, 91935, 23851, 158825, 107892, 159291, 209710, 213080, 47665, 37173, 195167, 147905, 79687, 94537, 41418, 160612, 177483, 95184, 98778]
