n_nodes,influence,n0,n1,n2,n3,n4
5,16.0505,490,157,105,731,405
5,16.0505,490,157,105,731,405
5,16.0505,490,157,105,731,405
5,16.0505,490,157,105,731,405
5,16.0505,490,157,105,731,405
5,16.0505,490,157,105,731,405
5,16.0505,490,157,105,731,405
5,16.0177,99,241,290,731,157
5,16.0078,490,157,105,69,20
5,15.9900,105,490,405,902,157
5,15.8546,241,157,99,731,405
5,15.8546,241,157,99,731,405
5,15.8546,241,157,99,731,405
5,15.8546,241,157,99,731,405
5,15.8546,241,157,99,731,405
5,15.8469,241,157,99,69,20
