n_nodes,influence,n0,n1,n2,n3,n4
5,16.7200,141,394,430,366,597
5,16.7200,141,394,430,366,597
5,16.7200,141,394,430,366,597
5,16.7200,141,394,430,366,597
5,16.7065,867,394,366,597,430
5,16.7065,867,394,366,597,430
5,16.7065,867,394,366,597,430
5,16.7065,867,394,366,597,430
5,16.7065,867,394,366,597,430
5,16.7065,867,394,366,597,430
5,16.7065,867,394,366,597,430
5,16.6302,867,394,366,597,317
5,16.3383,867,561,394,597,430
5,16.2617,867,561,394,597,317
5,16.2617,867,561,394,597,317
5,16.2617,867,561,394,597,317
