n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,48796,227163,13.49,12.19,11.860000000000005
177378,1686,88690,131801,121561,235483,158518,12.49,11.85,12.000000000000005
21185,87562,145298,245467,161651,183526,10720,12.2,11.76,11.940000000000005
190891,99357,44410,184413,248044,118494,249370,13.03,11.79,12.040000000000004
190071,110778,41197,44152,62393,13456,29084,12.03,11.37,11.300000000000004
34714,132715,228517,242176,259780,154777,16600,12.82,12.08,12.000000000000005
202954,180470,100575,206987,195584,232590,26652,12.84,11.98,12.040000000000004
240898,76330,53729,176746,58799,190239,207879,13.33,12.13,11.970000000000004
110560,233197,22993,202527,69922,238912,55021,13.27,11.7,11.750000000000005
103951,73710,89564,212208,11323,52293,185807,13.0,12.12,12.050000000000004
232364,1381,230522,107790,14362,234831,99304,12.34,12.08,11.830000000000005
221723,128899,36475,6155,62058,111339,192999,12.4,12.14,11.980000000000004
237610,223014,29372,252710,156459,1015,31780,12.59,11.92,12.130000000000004
200373,151702,51818,234698,223398,53229,86564,12.31,11.1,11.350000000000003
2163,233957,21889,34913,141497,240558,4578,11.69,10.79,10.800000000000002
131282,22239,150202,130217,140925,241415,51950,12.75,12.13,12.060000000000004
110128,18040,104368,50374,167435,200513,24488,12.99,12.17,12.050000000000004
183723,151991,38104,45234,246340,159616,188648,13.33,12.22,12.040000000000004
251219,10800,14201,70777,145505,179103,158959,12.22,11.29,11.370000000000005
223343,39139,195336,70336,193169,260802,150806,12.67,11.61,11.900000000000004
261610,8975,31807,227714,184934,105478,249278,11.5,10.74,11.180000000000003
237539,62072,42399,160203,132359,11280,192936,12.57,12.02,11.940000000000005
95930,221686,176717,136854,154732,148172,203063,12.54,11.3,11.660000000000004
180280,22738,227376,91015,28826,226501,231134,11.42,11.47,11.140000000000004
153128,95831,118305,55058,105426,52106,258492,12.05,11.97,11.740000000000004
248225,150584,195480,4814,99337,209550,159317,12.7,11.38,11.640000000000004
86169,161,113658,29283,55948,58118,116395,13.25,12.04,12.040000000000004
70683,85120,213568,23282,80518,165022,74681,12.17,12.04,12.020000000000005
27019,135660,205546,14460,6656,99976,204661,12.62,12.17,12.080000000000004
146914,211694,112364,130372,90722,185977,203891,11.86,11.02,11.410000000000004
65080,148380,193361,17374,111413,169830,60543,13.01,11.92,12.080000000000004
25106,252726,199423,105094,133661,97771,250568,12.88,11.82,11.780000000000005
225418,146922,96825,36473,174982,76099,44842,12.21,11.18,11.340000000000003
181572,221059,229511,67872,7700,13239,246276,12.33,12.08,11.990000000000004
255658,212228,45286,68933,248124,43047,258517,11.79,11.34,11.320000000000006
31526,159005,38881,3112,12799,15967,118079,13.02,11.87,12.080000000000004
54683,206196,101942,77132,160313,3878,253344,13.02,11.39,11.770000000000003
209370,92938,74713,36869,126069,147307,72804,11.27,11.42,11.130000000000004
35992,252122,22698,195952,145741,77597,182449,13.13,12.21,11.980000000000004
30914,17195,110081,118331,37360,184508,147305,11.42,11.21,11.440000000000005
200322,208375,100401,154186,232568,210434,44323,12.32,12.23,11.920000000000003
173850,187555,71868,202297,156575,230753,159509,13.63,11.57,12.070000000000004
129613,91454,26011,242008,12703,72574,138631,12.07,11.83,11.760000000000003
33644,45437,209298,165067,215057,22091,42526,12.74,11.75,12.000000000000005
204511,207001,58302,225210,3411,53187,46098,11.93,11.29,11.450000000000005
124160,119720,155064,146602,143001,101786,21809,12.98,11.66,11.810000000000004
45363,143817,126369,155433,248102,68796,140359,12.58,12.02,12.010000000000003
17454,246752,170672,7542,152310,260349,153423,12.2,12.24,11.940000000000003
233044,114229,142699,80939,137231,138147,140803,11.61,11.44,11.170000000000003
168195,238428,208698,17191,230011,168508,150437,11.98,11.7,11.500000000000004
142121,250461,78726,16860,190035,58796,188920,12.72,11.72,11.940000000000003
36032,27055,26114,183375,128887,118890,15845,12.93,11.99,11.980000000000006
128507,233018,166923,190709,13880,177941,158051,12.13,11.62,11.580000000000004
7655,97817,63869,230354,120230,60582,97315,11.51,11.67,11.280000000000005
215776,252320,191257,150254,163836,130002,229598,12.53,12.07,12.050000000000004
63728,9436,163171,156489,22185,160766,12297,12.1,11.4,11.530000000000005
177748,107416,106607,154286,18078,21164,49568,12.47,11.92,12.040000000000004
8941,159413,197303,47530,22128,17006,7828,12.65,12.15,12.020000000000005
93007,163735,123271,143397,140396,124420,6808,12.2,11.16,11.390000000000004
184429,203312,19743,87511,22177,205211,84273,12.26,12.28,11.670000000000005
2246,121595,250095,117743,154729,38949,255948,12.42,12.21,12.030000000000003
101211,258556,125366,218309,36151,27848,234012,11.9,11.61,11.590000000000005
91426,175960,60638,118353,204468,33920,50374,12.39,11.62,11.820000000000002
253934,57974,28514,28994,13823,31481,19564,11.9,11.07,11.360000000000003
245925,169166,255903,21640,97629,27163,194263,12.54,11.05,11.760000000000003
6148,122554,164247,136842,52606,96859,229199,12.58,12.07,12.050000000000004
166386,21269,61906,1434,67204,200109,135745,11.32,10.9,11.060000000000006
178987,51736,4058,115148,66391,247438,160105,12.32,12.15,12.070000000000004
5828,251842,27067,136169,209707,109354,15152,12.86,11.84,11.950000000000006
235642,65860,124669,223252,82600,158663,229335,12.45,11.73,11.690000000000005
57855,167495,15364,178570,72137,34663,78682,12.55,12.16,12.070000000000004
10195,209788,48938,255735,92652,206120,257320,11.78,11.06,11.310000000000004
236388,105700,243972,1901,229788,256223,241165,12.61,11.77,11.960000000000004
79359,253634,225219,24750,7724,83277,115165,12.71,11.35,12.090000000000005
64797,109203,158379,84344,128897,147689,90948,11.66,11.78,11.340000000000003
230903,219441,233954,104619,112743,54770,20592,12.29,11.48,11.760000000000005
72453,78875,121044,122319,160030,242379,149012,13.39,12.01,12.070000000000004
119513,115325,100931,48846,86370,105425,15434,13.04,12.94,11.950000000000005
85203,24071,44713,83234,142575,7042,49430,11.58,11.3,11.320000000000004
55337,186542,95578,172690,235048,36095,247390,12.58,11.76,11.900000000000004
163937,22522,88564,255567,117198,252266,159004,12.17,10.9,11.040000000000004
157158,199649,246555,231623,175699,192295,100889,12.53,11.99,12.050000000000004
55373,182716,142066,202212,87915,19887,5012,12.41,11.63,11.340000000000003
175577,144824,110578,123364,59598,227254,190640,13.72,11.73,12.000000000000004
84852,200264,218515,209499,134779,131687,25977,12.46,11.91,11.880000000000004
121434,187935,838,74621,240560,139854,53770,12.99,12.35,11.950000000000005
18723,58652,2831,257748,241431,82483,11015,12.29,12.06,12.070000000000004
