n0,monte_carlo,monte_carlo_max_hop,two_hop
331,4.21,1.69,1.7265522770120472
970,3.7,1.76,1.7933510933510932
154,7.12,3.35,3.1885482153757008
404,5.38,2.7,3.0439970232152893
666,3.93,1.71,1.6220228304708737
49,12.18,6.9,6.0900875644250245
74,12.39,6.19,6.850720218965746
840,7.02,2.38,2.4067651322037285
548,3.53,2.93,2.455603655603656
96,9.64,6.54,5.54671195124678
374,4.18,2.34,2.290415721844293
596,1.81,2.1,1.781648330056818
59,4.57,2.3,2.634812655554261
931,3.52,1.4,1.68543767234629
519,2.21,1.76,1.7924385964912282
219,2.66,1.7,1.621640496255881
38,8.64,3.18,3.412832328053208
88,7.61,4.37,4.721925708682801
444,4.78,1.96,1.6567588761967071
428,3.06,1.7,1.7214743589743593
71,14.25,5.76,6.002178939099997
246,2.45,1.75,1.7595448532948532
92,2.22,1.52,1.6449578634872752
564,3.78,1.61,1.8145583566760037
434,3.73,2.2,2.3532990157990157
60,8.8,6.3,5.872940721160258
846,2.47,2.14,1.8117028545325247
579,3.8,3.35,3.128603988603988
126,9.14,4.99,5.236780352336287
970,3.15,1.75,1.7933510933510932
228,3.59,2.23,2.363634406529143
645,4.49,2.54,2.2908838846338844
642,8.87,5.07,5.314111721611721
596,4.27,2.15,1.781648330056818
970,3.09,1.99,1.7933510933510932
63,10.32,5.3,4.907484094950493
590,3.23,1.77,1.6661938557944749
599,3.39,3.01,2.853604363472784
406,3.54,2.15,2.45
50,8.79,4.54,4.3101384693287965
999,2.3,1.97,1.8397435897435894
226,8.62,4.48,4.262482472234795
47,15.72,8.02,7.857724485407096
570,4.31,2.57,2.916960712394665
879,2.23,1.83,1.6590177877677876
136,2.63,2.38,2.1591566095487664
296,4.68,2.82,2.9678833071690214
429,2.32,1.92,1.7776436781609195
147,4.3,3.29,2.899284670008354
553,2.34,1.71,1.6285427504335068
120,4.45,2.66,2.768322090367545
584,3.37,1.72,1.6938247863247862
315,4.47,3.01,2.9529238816738816
573,3.01,1.71,1.7529761904761905
835,3.97,1.67,1.7170992841581076
698,2.21,1.76,1.5998976353469818
185,3.56,2.73,2.6073176015713613
105,3.28,1.67,2.0135536524504136
595,4.24,2.36,2.320830121222278
584,2.12,1.27,1.6938247863247862
654,3.24,1.8,1.8345033893309757
192,4.99,3.32,3.751584259042021
381,8.6,4.32,4.4190595053449515
99,4.55,2.87,3.1394955520501617
560,3.92,1.79,1.776315789473684
729,4.09,2.17,2.4254335535694107
64,4.03,2.26,2.749154348771552
577,2.13,1.84,1.8098824786324785
61,5.65,4.26,3.7888354454038184
633,4.84,1.86,1.8529565672422814
210,4.15,3.26,3.20943602103664
508,4.48,2.3,2.697571498619486
696,4.31,2.84,2.323509347708694
544,3.22,2.09,1.7251196546374146
437,4.65,2.52,2.435711500974659
795,2.41,1.75,1.6915768358625503
321,3.33,2.28,2.1608661110131697
476,2.67,2.56,2.2583862433862434
599,4.21,2.83,2.853604363472784
945,4.15,1.76,1.734319307235974
464,3.52,1.88,1.7509199134199134
370,3.68,1.64,1.798041352586807
306,4.3,3.12,3.2169643009834394
254,6.78,4.26,3.7710068754726906
813,3.16,1.83,1.8187208624708624
184,9.03,3.56,3.8390602245774663
715,5.79,2.57,2.7494810744810745
798,3.23,1.86,1.853904761904762
249,3.36,2.99,2.888279720431837
83,9.03,4.18,4.352495616516419
588,5.75,2.7,2.8969810348381775
307,3.05,1.68,1.652354516828201
537,3.44,1.34,1.7823999018377328
506,4.31,2.44,2.389930306168051
896,3.36,2.0,1.8530219780219779
351,4.22,2.38,2.4133040935672514
746,1.69,1.85,1.767700123950124
459,3.16,1.68,1.6656715079792002
294,3.99,2.02,2.0365262010716556
623,3.88,1.67,1.6372637319390564
