n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,9.389,8.689,8.660000000000004
10612,67873,253090,134027,127383,9.144,8.548,8.490000000000002
106151,240709,205468,217540,79511,8.764,8.084,8.130000000000003
253702,124937,93860,152930,233743,7.873,7.437,7.5500000000000025
238056,57263,132300,36509,73882,9.137,8.624,8.630000000000004
36633,198129,24859,162101,209558,8.32,7.754,7.860000000000003
65668,258804,238484,139608,257631,8.933,8.581,8.570000000000002
184856,212393,157785,236497,38525,8.163,7.553,7.660000000000003
81303,25890,191321,19331,235625,9.067,8.258,8.480000000000002
222946,179302,86559,123769,146751,9.25,8.681,8.600000000000003
26398,92744,113815,82889,160140,9.239,8.616,8.580000000000004
167883,239340,53602,253390,144840,8.125,7.702,7.8400000000000025
125045,116049,226835,136669,68286,9.145,8.547,8.580000000000004
16326,211033,240770,143838,240122,9.27,8.644,8.500000000000004
3680,24450,188666,220224,104549,9.137,8.552,8.540000000000003
186188,216228,205795,175152,163909,9.328,8.534,8.600000000000003
299,160405,129388,217071,227436,8.22,7.78,7.670000000000002
87329,63939,191438,85250,184455,9.244,8.64,8.580000000000004
228188,16510,50087,240391,148769,8.243,7.965,7.860000000000001
58118,62551,210592,253634,37354,9.203,8.512,8.610000000000003
210548,142341,117432,23911,21088,9.431,8.713,8.650000000000004
260367,83900,229398,133153,261612,8.679,8.42,8.530000000000003
244536,128263,28588,79022,144511,8.962,8.281,8.280000000000003
76307,185220,32718,143508,87228,8.687,8.126,8.280000000000003
213507,241762,141632,53268,252664,9.112,8.578,8.580000000000002
209565,158121,143453,154040,75407,9.071,8.554,8.480000000000002
116651,24020,156313,209173,100899,8.618,8.136,8.260000000000003
83111,150903,63466,76108,48200,9.243,8.64,8.620000000000003
49647,215342,48950,8643,160634,8.574,8.073,8.060000000000002
257241,172139,68172,124919,18110,8.532,8.135,8.150000000000002
23546,177923,198601,34137,229840,8.741,8.03,8.180000000000001
39203,242058,10129,220845,21036,8.362,8.064,8.010000000000003
235450,183323,241980,217411,141715,9.269,8.562,8.580000000000004
179175,102575,219641,184885,137513,8.076,7.584,7.610000000000003
72255,136784,212763,61735,222687,7.918,7.559,7.590000000000002
56413,234629,178120,154612,216337,9.022,8.538,8.590000000000003
248975,109949,151963,72144,118112,9.101,8.675,8.640000000000002
129146,173079,168085,261163,183559,8.84,8.188,8.220000000000002
240370,257546,207965,93681,21593,8.553,8.153,8.210000000000003
85019,160637,30238,127518,153898,8.917,8.339,8.480000000000004
165189,87889,221532,49906,63710,8.632,8.285,8.310000000000002
4249,191755,71050,30706,184898,7.555,7.103,7.250000000000002
57792,97533,208295,44690,87172,8.795,8.328,8.390000000000002
111707,213886,16303,26373,205289,9.114,8.451,8.490000000000002
38366,224217,182890,57350,11857,9.044,8.573,8.580000000000004
214203,150435,166253,238555,245503,9.105,8.45,8.600000000000003
140036,157855,178412,19397,6998,9.154,8.603,8.550000000000002
32622,166461,49419,158947,217602,9.207,8.519,8.610000000000003
150982,31377,102553,23994,97029,9.079,8.545,8.600000000000003
218587,257036,30420,9539,158729,9.565,8.655,8.690000000000003
5671,51010,251928,254461,48489,9.35,8.424,8.590000000000003
188249,32478,125628,55201,190619,9.088,8.557,8.610000000000003
209910,16013,245620,178086,5972,8.854,8.187,8.280000000000003
142668,111573,162686,26607,219126,9.238,8.556,8.580000000000004
68136,18351,57889,18866,169587,9.097,8.612,8.620000000000003
