n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
59429,97101,252259,98400,33116,11.79,9.98,9.710348633907245
50624,184763,11476,22330,35872,18.09,12.81,12.477057814039629
64865,212668,261915,132739,54892,21.94,15.17,14.950320096285303
105043,168261,7941,120359,127769,19.3,14.58,15.32098010021961
118785,102361,129756,150241,50392,16.92,13.11,12.515071734679859
235232,217716,105561,23479,127165,16.41,10.89,11.103690610979314
61389,198973,5240,183805,69931,21.07,13.55,13.93232445584615
136361,106866,124340,236470,238854,23.06,17.31,16.882271596831323
99372,190317,29813,173791,67726,24.5,14.91,14.665577257014528
25471,259942,213446,16538,101284,22.24,15.34,15.709873665393465
162573,217456,98882,28240,173236,27.29,14.87,15.55605853552191
15218,88719,61451,181220,22558,18.4,12.34,12.213558500965332
130437,236818,170320,135478,236290,24.48,12.34,12.875763644448112
54504,152446,211915,37260,159047,14.71,11.29,11.992885667839586
16875,141483,248001,9821,128101,18.23,13.46,13.819555098544525
183977,50817,38851,247999,225525,24.28,14.82,14.875186810488515
151771,119606,191087,153188,230938,19.15,12.09,12.43489378097587
116689,74882,146098,93505,224143,19.55,13.95,14.311882462255056
230182,111704,35383,41497,200355,16.3,11.99,11.995692175629074
157630,25589,139410,180926,82257,15.98,12.2,12.506803794766066
184063,93593,249036,168796,221116,24.87,15.16,15.863766820284138
129664,132021,163574,51812,80947,16.53,11.87,12.191196209772846
39363,93254,138600,74541,133638,14.76,11.59,11.984658686639996
172243,18722,211844,236773,224584,25.64,16.13,17.272136261442142
133016,239354,183840,142851,57659,15.14,11.87,11.69582353393425
90230,63933,238001,3123,77517,23.99,16.22,17.06035845751818
89976,57616,69951,8822,110992,16.98,13.16,14.513161880675527
66787,98808,78211,218710,184915,19.11,12.58,13.217236258979158
233692,109292,45940,172344,103878,17.35,13.79,13.114549255162466
30477,43563,244460,173846,223375,21.5,16.09,16.33880963477496
255549,6719,52902,255085,200926,20.23,15.3,15.116685187367459
42120,78654,30535,3464,208776,16.65,11.91,12.377629662608333
200356,99733,89604,219256,44605,15.03,11.32,11.777407938911812
149192,114191,237275,60743,36448,13.68,10.73,11.060097884255697
107505,147848,116930,106733,109566,22.14,14.49,14.953688600615589
21008,154274,18343,75692,187916,14.2,11.03,10.975204871579328
24932,8921,22349,173857,27924,15.82,12.5,12.29933489608737
200351,136562,138224,94414,40280,19.19,11.41,12.003421091253651
211733,245487,132362,127988,185644,20.63,13.12,13.710964068838422
38937,256919,158451,16508,49723,15.66,12.7,12.894542325867073
4441,239236,36802,89336,101274,24.65,16.51,16.720115257134083
172545,150384,31653,194970,78488,17.95,13.07,13.250190036149501
