n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,34189,96981,240109,158314,124270,164028,152266,17177,158754,3451,238241,219537,123006,67988,66.51,47.03,48.47058295834962
144384,61428,50264,261002,187996,123276,141813,219273,144082,124873,104106,167527,225711,39483,60796,166424,39746,71.36,47.39,47.0713985947013
227552,242702,137148,102219,194314,3970,176006,203747,16785,41785,198765,251002,154953,11216,78975,204492,8129,56.96,41.7,43.13826434745274
215894,226892,70629,123928,155910,188435,241213,230375,101609,187204,206598,241460,111918,103537,190873,209953,151233,60.17,44.5,46.69429974889037
116554,252731,245258,35166,230389,95818,25547,9407,35643,129730,56881,67628,253094,176171,114337,204202,164272,61.84,45.67,47.61348016883387
224192,78912,110401,132970,218491,101152,150476,91989,140011,153373,106843,153158,60918,237031,88280,178777,240053,55.83,38.8,39.22612904746479
243517,7513,224500,73317,259781,158811,175970,182338,42755,183137,225610,85561,252872,142020,237160,149934,149188,66.37,46.66,47.777077514286724
27282,187122,171838,55345,165930,218001,259017,150348,70014,74699,32619,16635,126353,223855,167446,259471,126748,66.14,45.41,46.95855722585767
23204,90198,209871,17461,107600,235168,39522,5275,77041,111972,201534,108841,228790,31173,11584,158594,161096,69.22,49.28,49.904614145542006
199657,11780,99039,188334,153714,86757,144402,230924,241665,257067,73157,132492,61853,261753,9440,81178,1896,58.59,42.2,43.195239700519274
20177,28342,157224,140398,8225,248747,51743,254654,106938,76444,160030,69041,40946,180809,11124,256871,227483,57.57,45.31,46.09720984219205
89080,82268,94423,251306,36261,235053,225891,99035,98763,120693,228036,136334,101238,168791,227234,156146,178512,55.7,39.91,41.461353379239796
146606,26888,162562,255035,246578,212733,132914,71119,113034,166275,188825,187595,62294,245481,78928,114673,256323,62.0,45.3,46.67890265285521
67694,136610,79427,143767,88842,3003,206673,108844,258855,152034,82542,5256,98701,161427,154456,165722,34935,81.93,51.68,52.625448006808426
15749,166076,164453,87149,122224,92514,178069,240474,92425,159610,185322,73118,193471,128320,5815,154501,15879,64.12,45.58,46.51569791187942
