n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,3980,3317,6420,6798,2484,3904,2933,4779,1789,4134,31.8,26.13,26.171032436672593
1140,2308,1144,6191,776,5065,6548,2052,4362,5776,6637,4930,1203,2540,809,5978,604,42.39,37.5,37.56711248907656
6967,5603,2704,3867,4585,824,2898,3556,2590,5004,5246,1675,4526,3907,3626,7088,4270,26.36,25.21,24.86552391332804
2133,510,6594,4494,115,764,5895,6882,3267,5818,6757,6431,5473,5122,9,5012,4043,23.66,21.31,21.395739383377375
6783,7107,2729,1998,5982,2664,5764,515,1565,4649,1816,1954,6581,1167,6579,4448,3669,24.87,21.62,21.814335091995503
747,659,2621,4161,4008,893,2469,4515,2384,5788,1022,4484,2725,6672,4426,1664,6548,48.6,38.92,38.980014962836975
4941,4482,4813,2356,3645,750,4884,6536,3153,2597,4715,1983,2378,1506,1551,6729,1529,27.65,25.2,25.12327324441509
270,5019,5379,2130,3903,565,735,5560,6206,1066,1225,316,6901,657,5728,6794,4428,36.2,31.64,31.003043378560438
5599,3205,6863,5777,4297,2257,4274,6648,1929,6958,1762,5566,4831,6760,3435,4748,2254,22.88,20.91,21.21836973239192
3691,4035,5408,5252,5736,6498,2927,674,2656,5019,944,3984,4809,5162,2746,6922,1559,24.77,23.7,23.08248415545844
1990,132,5992,2220,959,5778,1806,3047,6509,1396,2724,3490,6683,509,824,6415,1198,63.41,47.23,45.680722879068384
7006,5715,1792,370,6693,4701,5195,4376,4932,5575,606,218,1019,5201,1544,4967,6800,47.64,42.13,41.26205871598838
4718,980,3204,749,3032,6830,950,298,4960,177,1594,1515,5882,1014,3925,1725,5956,25.23,23.12,23.04724253824152
6559,500,5565,186,4458,3486,5083,831,6847,2129,573,1809,589,5299,2466,2869,3572,26.94,23.48,22.799957253778057
1477,500,4125,3826,322,4886,826,5728,3205,1633,2131,2937,5993,3852,6867,4667,1387,36.3,31.32,31.048180010241836
5715,5510,1666,6286,475,6460,5539,1296,6925,1326,2804,4337,2053,960,4888,3623,5452,32.41,28.09,27.685440921552527
1432,108,3863,5581,3357,4662,4166,2551,5316,2925,3183,6862,5387,2055,1256,4592,5659,19.82,18.96,19.06624287718897
101,3751,6074,647,2751,6054,374,4459,2300,1104,1967,6243,3947,2885,4998,2358,5516,30.1,27.13,27.989227651051422
2942,4835,5191,6994,5087,1084,5862,2541,3178,6131,3394,6790,5331,661,12,4870,1575,30.95,27.81,27.891219118106076
5722,2739,1311,1961,1827,5221,3671,3101,5819,5519,4654,3394,258,3295,5749,4648,3426,24.38,22.46,22.07129287515829
6325,5424,5808,383,1357,3648,523,2123,5746,1291,3656,4321,3991,4599,4947,6188,0,18.8,18.54,18.52836595005446
318,4051,2670,2556,6862,3824,408,6627,6739,6655,3400,1540,4493,5186,683,6860,5943,67.35,52.08,51.323306338666676
1069,120,3291,5558,3420,2590,27,1749,117,5876,6182,19,6739,5535,4328,5014,801,23.07,22.36,22.383506173141814
1560,974,4983,5318,1626,2477,2293,5640,1492,820,3896,6995,3249,5141,666,178,2250,28.37,24.8,24.920737282709958
3710,6552,6490,948,7056,2101,1092,5354,4266,6695,5331,5283,2843,942,1265,2280,6973,29.56,26.05,26.07285055926016
152,346,333,1685,5578,2127,4574,2578,3005,4648,6958,344,6933,6136,5745,4977,5368,22.41,21.96,21.688567292037938
4050,5835,5276,3757,5244,3567,3051,4406,1460,1702,3076,4809,2384,72,1134,1237,2223,25.87,24.83,24.524597512445304
2731,2764,6468,3008,5885,767,2770,6384,5083,292,337,2208,1342,1224,4779,2371,2956,25.97,21.63,21.751353584211518
3234,4493,1062,2403,941,3916,5984,1963,395,2522,1471,7020,4284,5969,580,2479,3302,27.75,23.34,23.580145661116727
6844,2691,2451,3397,890,814,4594,3941,3883,2761,6888,6536,6654,2815,1018,3924,950,35.5,29.7,30.026634986718182
5731,4077,3494,309,2473,2744,6019,5628,1275,1364,5134,4624,3076,6603,5233,712,539,30.32,27.09,26.771338491124958
6617,693,1622,6142,1810,500,3152,64,803,3226,4558,4251,2374,3674,4002,6457,4791,64.16,48.74,48.55053948813215
5852,5564,1779,3465,685,3017,1803,2137,4794,6366,1364,3532,1572,2936,942,523,6733,30.59,27.57,28.020259637933695
7074,6986,5750,226,4307,3699,6163,5545,1652,974,4072,3260,2101,1697,5251,344,6532,31.89,26.5,26.458330050514355
1768,5107,1198,857,1621,3755,3096,2962,4476,6774,1239,858,4884,3996,1215,4619,3325,27.07,23.49,23.653995787622037
5229,5569,3467,4269,4058,5564,2641,6828,4083,4084,5202,5489,1654,4446,4995,1792,79,21.77,18.92,19.39669344399727
2787,5780,6119,2607,6702,2636,290,4301,1215,2104,4936,6423,1277,6900,3104,4775,2411,34.56,29.21,29.934865564193302
5882,5786,6611,3853,543,6553,693,4231,322,543,1843,1069,332,2461,125,6216,6913,58.74,44.64,49.2967025936352
3674,2708,7060,1316,6558,1219,5374,3774,3041,4136,3131,4340,4115,275,4701,742,5558,21.42,20.19,20.066082312757416
6505,6595,4243,6208,4916,625,6119,3492,6181,1688,2372,4386,4903,3422,6764,3950,6926,27.87,24.68,24.096075082802457
6480,3183,4976,4803,1913,6973,7084,6537,167,5382,1,6068,1490,2477,4152,4671,2084,17.63,18.0,17.83550367650686
2725,537,4042,7044,2146,6758,2480,6328,3342,3147,6635,3143,510,1341,5250,1043,1957,24.91,22.14,22.719029069771846
2351,5975,6798,2736,454,294,3943,3423,1154,4029,7072,4931,5875,668,5517,5723,1240,22.17,21.26,21.19224926004876
6637,2889,3368,288,5011,3819,3167,3759,385,831,3857,6374,1240,165,265,4901,5057,20.69,19.13,19.313187904571055
1087,5160,2653,862,5735,4498,5316,2839,1597,3140,6417,6360,6368,4016,909,492,4998,26.18,23.03,23.11958723376055
5741,3827,5032,5179,2767,5328,1018,5591,5845,5095,2427,6459,6956,1041,3175,6548,2406,31.51,28.27,27.674483773219443
6109,5578,6637,995,4251,7048,6434,1549,312,6407,3211,3641,3043,6198,1560,3731,2920,26.55,25.83,25.16123717661556
6468,5177,617,365,327,3982,2092,218,4260,5460,4663,4684,1769,1881,765,6359,6712,26.05,23.32,22.77880446673641
5139,6384,4115,5722,4290,3441,4154,2501,929,1193,3489,4636,3457,688,858,3404,515,22.61,20.77,21.28170757882446
812,3401,6339,1279,6015,251,6482,3659,3531,5623,3416,246,4068,7078,2658,5919,2069,23.25,22.56,22.65849840607659
643,2887,576,994,2943,5667,240,2829,2849,1457,81,6801,1888,6709,2996,577,4887,46.27,39.02,38.75399824644386
1173,1703,26,1677,5398,5519,5997,1009,6127,58,2402,3023,5648,201,4954,1907,7038,50.56,37.9,39.299431495413664
1162,1531,3719,920,3905,2821,5795,2115,1066,228,1704,2967,2744,3877,2397,2427,4531,25.04,23.57,23.480048770893085
5209,2678,1507,4858,661,840,4368,4758,2521,1281,3085,1203,1025,6589,1825,2587,4164,26.93,23.79,24.103912716986557
1989,1938,6183,1506,2384,3051,3438,5432,378,7053,1083,4925,168,3226,638,5752,599,42.52,35.85,35.986666372645345
1081,3442,2452,4511,3414,6069,1165,4842,3458,2441,5218,2904,692,2032,3643,5183,3024,21.46,19.48,19.765145638821902
5218,4335,473,3083,3347,69,3417,5965,2626,3615,1671,3044,2402,3857,745,1519,6525,31.38,27.32,27.338848257150158
889,2268,918,4572,4960,5637,1260,6518,5755,3654,3266,1518,6288,3454,3536,1431,2031,20.5,18.25,18.762360863184618
3714,2788,4287,1167,2911,3788,5173,5220,708,3959,6185,1668,2414,15,6800,5726,3678,46.91,39.6,40.088244434446445
5068,3784,63,1791,2445,937,6296,5152,2467,4466,4990,1279,3475,5785,6155,3861,758,40.8,33.79,34.210014644727146
5555,4076,6226,1903,4454,6242,3320,2294,5177,177,989,2212,5476,332,2,2101,3263,33.1,28.51,28.43795509579965
4309,4764,5816,3245,3642,835,6115,2069,2898,2321,6186,5509,1605,4877,698,290,577,26.08,23.25,23.55337533889777
6490,2150,2503,4371,2784,968,4343,7040,2040,6242,1339,557,3398,7052,2373,2316,4258,21.26,20.6,20.091070243868348
1101,4702,4284,5137,1722,4353,862,3365,5198,4452,3304,6073,6377,6456,2282,2394,3623,22.98,22.28,22.26960501987808
3045,4654,5151,1128,1286,1010,5710,987,3124,3286,4841,3833,1143,4584,5474,2449,2900,20.58,19.51,19.539416448622077
5178,3872,6081,3400,1785,3905,4004,5690,4108,2607,4036,5341,493,3637,2459,1169,6104,24.67,22.1,22.190370444787096
4059,429,5088,1767,209,2911,3862,3202,82,6932,4315,544,5627,7103,666,5622,6078,47.31,39.84,39.686637588118465
5480,3236,52,2959,337,951,5086,30,2214,5245,5731,2396,5956,1857,1152,6157,4692,61.42,46.56,47.42505300413755
2358,1566,863,3555,3775,5868,2704,3146,1378,2709,3454,5308,5631,3565,1212,3664,5806,22.47,21.55,21.50883619279763
