generation number, individual number, fitness, candidate
0, 0, 169.38, [1166, 5802, 5524, 1542, 11, 1374, 4045, 311, 3447, 5179, 5796, 2658, 3453, 2651, 1549, 4948, 4310, 122, 3026, 766, 722, 2967, 2565, 993, 5800, 173, 2871, 3352, 68, 306]
0, 1, 168.38, [2688, 36, 2871, 457, 5524, 2326, 3352, 122, 1549, 5697, 988, 2256, 4045, 173, 2565, 310, 826, 2237, 6, 3787, 993, 1133, 2485, 5079, 306, 3456, 813, 11, 1305, 2967]
1, 0, 175.79, [1166, 5802, 4967, 5524, 2565, 1374, 2688, 4045, 3447, 1542, 311, 11, 3453, 5179, 306, 1549, 2651, 2967, 122, 766, 1319, 4948, 4310, 5800, 173, 2871, 3026, 993, 68, 722]
1, 1, 169.38, [1166, 5802, 5524, 1542, 11, 1374, 4045, 311, 3447, 5179, 5796, 2658, 3453, 2651, 1549, 4948, 4310, 122, 3026, 766, 722, 2967, 2565, 993, 5800, 173, 2871, 3352, 68, 306]
2, 0, 175.79, [1166, 5802, 4967, 5524, 2565, 1374, 2688, 4045, 3447, 1542, 311, 11, 3453, 5179, 306, 1549, 2651, 2967, 122, 766, 1319, 4948, 4310, 5800, 173, 2871, 3026, 993, 68, 722]
2, 1, 173.91, [1166, 5802, 4632, 4045, 5524, 1374, 1496, 1151, 3447, 2565, 2688, 11, 3453, 311, 1549, 2967, 1319, 5800, 306, 766, 122, 2651, 173, 2871, 68, 3026, 722, 4948, 4310, 993]
3, 0, 178.77, [1166, 5802, 4967, 1608, 5697, 5524, 1374, 2967, 457, 4045, 2565, 2688, 3453, 1542, 311, 11, 5189, 5179, 1319, 766, 122, 5800, 306, 173, 68, 3026, 4948, 4310, 722, 993]
3, 1, 175.79, [1166, 5802, 4967, 5524, 2565, 1374, 2688, 4045, 3447, 1542, 311, 11, 3453, 5179, 306, 1549, 2651, 2967, 122, 766, 1319, 4948, 4310, 5800, 173, 2871, 3026, 993, 68, 722]
4, 0, 178.77, [1166, 5802, 4967, 1608, 5697, 5524, 1374, 2967, 457, 4045, 2565, 2688, 3453, 1542, 311, 11, 5189, 5179, 1319, 766, 122, 5800, 306, 173, 68, 3026, 4948, 4310, 722, 993]
4, 1, 175.75, [1166, 5802, 4967, 1608, 3449, 5697, 766, 1374, 4310, 2688, 457, 4045, 3453, 2565, 2967, 1542, 11, 1319, 5800, 173, 311, 122, 813, 306, 5179, 68, 3026, 722, 4948, 993]
5, 0, 178.77, [1166, 5802, 4967, 1608, 5697, 5524, 1374, 2967, 457, 4045, 2565, 2688, 3453, 1542, 311, 11, 5189, 5179, 1319, 766, 122, 5800, 306, 173, 68, 3026, 4948, 4310, 722, 993]
5, 1, 176.78, [1166, 5802, 4967, 4045, 1608, 2565, 5697, 1374, 11, 4948, 457, 5524, 3453, 2688, 2967, 1542, 1319, 5800, 173, 766, 306, 311, 2328, 5189, 5179, 68, 3026, 722, 4310, 993]
6, 0, 178.77, [1166, 5802, 4967, 1608, 5697, 5524, 1374, 2967, 457, 4045, 2565, 2688, 3453, 1542, 311, 11, 5189, 5179, 1319, 766, 122, 5800, 306, 173, 68, 3026, 4948, 4310, 722, 993]
6, 1, 172.6, [1166, 5802, 4967, 5697, 1608, 2713, 1210, 1374, 2688, 5524, 24, 4045, 3453, 2565, 1542, 11, 5800, 173, 306, 766, 311, 5179, 122, 68, 5189, 3026, 722, 4948, 4310, 993]
7, 0, 178.77, [1166, 5802, 4967, 1608, 5697, 5524, 1374, 2967, 457, 4045, 2565, 2688, 3453, 1542, 311, 11, 5189, 5179, 1319, 766, 122, 5800, 306, 173, 68, 3026, 4948, 4310, 722, 993]
