n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,59,19081,61637,48910,41862,2869,320.55,72.87,75.66113141602983
35743,64073,25966,54264,70556,70680,12348,25294,73848,72563,34802,17.56,14.5,14.06651885257125
11548,55666,43985,12207,47466,53732,32831,58354,12291,25842,38166,32.67,21.4,21.843909862995428
12786,5987,26328,47235,63793,25391,67456,75482,66019,3725,47366,88.09,33.27,32.39966930002202
32098,56320,39888,46842,15674,11755,65556,68847,26099,15312,35112,31.58,13.57,13.57881896428022
40931,25719,49782,63405,29194,18101,27510,68438,1641,24739,22169,23.6,17.02,16.991133511678363
2235,43635,73104,40124,49103,49467,69123,51008,37899,16624,64062,47.82,37.84,38.089187092307384
7054,24294,55428,52135,12580,57835,32153,11672,58472,58614,49809,30.56,19.93,19.87002670884289
10023,67723,55891,61725,39775,53616,11263,25184,34841,59160,63919,13.85,13.0,13.066763532898799
22561,2430,2866,70509,16186,32917,47323,24583,33595,65894,59183,125.26,56.69,58.563860906213556
43180,67747,33392,53814,55278,63622,35119,62221,62723,64490,18636,17.46,16.43,16.632432906449516
49476,65096,40065,61244,42387,48034,21368,49288,34839,41957,52203,19.23,11.79,12.125661259572578
63962,20733,38114,73381,811,58898,7484,23930,3946,74680,14698,103.04,30.39,30.63396045672075
48615,47449,65200,8162,25248,20235,35291,1942,55327,68794,64447,43.75,19.94,18.86841609533265
9937,61459,30417,13127,48616,47444,19000,31897,41723,18910,4938,53.35,23.8,23.979944582785997
12756,13819,5932,62636,60648,9043,4043,72276,16647,10950,21110,35.36,23.52,20.23255051863879
34758,59242,65495,2658,17966,24745,57787,62804,57603,58599,73215,30.42,29.37,26.595076151535846
36229,62577,8345,38241,47637,37495,47204,4439,10968,65851,36147,21.62,15.92,16.065978958655215
36674,35928,62010,56452,58226,48687,4182,11225,32712,31254,70189,87.56,23.2,24.104155801626806
4287,22713,44090,48560,4189,6824,27417,56758,45020,10170,20661,140.99,98.11,96.6240848329431
14946,52383,71712,17785,60824,64819,9854,16783,9695,45927,68192,25.4,15.46,15.491634684527076
3994,24337,68868,19700,24078,36923,19792,66495,74506,50896,29239,21.74,17.78,18.001134495042095
29045,73932,16495,54936,21388,41484,31501,73533,75020,624,74568,71.06,21.49,24.355817556810997
50683,24660,42632,49949,68982,57795,1268,52102,69571,72228,17860,49.22,20.98,20.003192125210326
30630,71293,48788,35638,24267,19583,21512,17607,50423,9735,8004,50.65,26.46,26.904973590308305
1606,5226,61892,7763,15019,70815,13126,48184,4218,7848,71140,142.85,54.81,55.18564689060197
29463,53325,29566,74095,38469,12152,61741,10131,75157,7708,22100,21.37,17.23,16.518490317545382
57401,15736,14709,23304,6555,3982,55748,37621,33513,58113,30401,42.99,17.63,17.9542930782047
26495,70201,28043,36414,1718,33415,69080,43381,67818,12278,4291,60.86,25.25,25.6110159956744
47454,48121,15351,29655,3671,47233,44643,57098,6783,45089,18271,29.23,19.44,19.79437571825588
3984,1288,44065,8924,63561,338,60768,34563,11471,35812,30175,238.26,44.29,50.239735084372185
17351,16506,54947,71535,23834,31845,50319,56242,73864,67838,62971,15.37,13.22,13.885382642720124
35409,33182,17927,39197,4307,25235,58775,13726,23080,75505,14213,28.79,21.08,21.585752363408496
339,67314,21032,15717,19921,51528,62088,63728,69572,70973,61662,19.05,16.28,16.083694578584428
28231,50902,20230,60041,1397,44271,54734,33006,41859,17410,37458,75.98,19.52,21.25750607766358
