generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 67.69, 69.46, 68.57499999999999, 68.57499999999999, 0.884999999999998,0.7,0,[1.e-300 1.e-300 1.e-300]
1, 2, 68.33, 69.46, 68.895, 68.895, 0.5649999999999977,0.09999999999999998,0.0,[1.e+000 1.e+000 1.e-300]
2, 2, 68.73, 69.46, 69.095, 69.095, 0.3649999999999949,0.040000000000000036,0.0,[1. 2. 1.]
3, 2, 68.86, 69.46, 69.16, 69.16, 0.29999999999999716,0.6266666666666667,0.0,[2. 2. 2.]
4, 3, 68.37, 69.46, 68.97, 68.93333333333334, 0.44574531841499465,0.4966666666666666,0.0,[2. 4. 2.]
5, 4, 68.78, 69.46, 69.19, 69.155, 0.2550980203764794,0.42000000000000004,0.0,[2. 7. 3.]
6, 5, 68.31, 69.51, 68.91, 69.006, 0.4430169296990795,0.08666666666666667,0.0007198387561187932,[ 2. 11.  3.]
7, 4, 68.84, 69.51, 69.23, 69.20250000000001, 0.2508361018673353,0.07333333333333336,0.0,[ 3. 14.  3.]
8, 4, 68.89, 69.51, 69.08000000000001, 69.14, 0.23801260470823954,0.07666666666666677,0.0,[ 3. 17.  4.]
9, 4, 68.98, 69.51, 69.2, 69.22250000000001, 0.24457871943405038,0.41999999999999993,0.0,[ 3. 19.  6.]
10, 5, 68.8, 69.69, 69.33, 69.284, 0.31302396074422223,0.09000000000000008,0.0025895554596459874,[ 3. 23.  6.]
11, 4, 69.18, 70.03, 69.535, 69.57, 0.3217918581940805,0.08000000000000007,0.004878748744439711,[ 3. 26.  7.]
12, 3, 69.51, 70.19, 70.03, 69.91000000000001, 0.2902872140943603,0.07999999999999996,0.0022847351135227272,[ 3. 28.  7.]
13, 2, 69.55, 70.19, 69.87, 69.87, 0.3200000000000003,0.040000000000000036,0.0,[ 3. 30.  7.]
14, 2, 69.93, 70.19, 70.06, 70.06, 0.12999999999999545,0.040000000000000036,0.0,[ 3. 30.  9.]
15, 2, 70.05, 70.19, 70.12, 70.12, 0.07000000000000028,0.6133333333333333,0.0,[ 3. 30. 11.]
16, 3, 69.3, 70.19, 70.13, 69.87333333333333, 0.4061472092179822,0.4933333333333333,0.0,[ 3. 30. 13.]
