n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,4961.09,6.62,6.600000000000001
20312,11809,8718,2597,52637,17090.18,227.63,288.3999999999997
72011,37929,7713,29088,68201,13496.18,36.84,39.6800000000002
70343,47218,36265,22631,13917,8546.35,12.34,10.759999999999994
34304,28101,3360,34112,35618,7529.75,29.74,32.880000000000145
25353,21603,40612,37963,48810,11129.74,21.61,20.600000000000026
11366,44224,50847,66316,32620,17080.77,71.5,85.07999999999998
23303,32417,62074,36699,11710,16737.16,63.34,72.44000000000011
71780,39353,945,38265,75021,17100.28,916.51,1189.6799999999985
40863,66633,25575,54256,55539,6830.18,13.95,17.20000000000004
37775,56497,59162,21144,30569,9056.58,10.84,10.919999999999998
39991,34033,5667,10626,6071,14023.99,31.09,30.799999999999965
60643,36756,68009,70073,61766,11434.52,15.14,15.599999999999994
44937,19013,25634,8708,54105,13167.74,16.54,16.879999999999995
26564,57822,36215,24078,46639,12831.51,12.01,12.28
57137,42030,73207,26045,42406,6148.91,9.39,8.679999999999998
13235,8075,29998,36369,31118,15386.05,59.82,63.16000000000018
16009,43393,23270,38132,60164,16589.02,32.54,34.879999999999974
3365,5611,46803,10827,37445,12991.98,89.77,84.63999999999761
42876,2383,42311,37879,42162,16242.09,60.38,65.27999999999977
20042,53795,10191,38457,25089,14864.22,57.58,53.87999999999998
58214,38272,17883,32774,50021,10257.81,24.16,20.280000000000026
20827,43425,75116,1231,47621,17078.25,244.22,269.8800000000003
5871,59609,22225,47866,47542,15876.56,85.01,83.32000000000023
38054,74901,12727,57583,27162,17094.87,66.36,63.479999999999976
55568,27252,14892,7777,8153,17077.26,195.15,217.5199999999994
7244,22107,19613,5359,71595,17071.71,198.86,197.36000000000047
64312,32644,42130,4662,16026,17095.94,183.17,187.63999999999965
69368,38391,53650,26248,62621,7179.14,16.43,16.43999999999998
26446,31701,57516,53821,64479,7522.38,8.61,9.039999999999997
4832,28712,55210,58130,32582,11284.52,29.43,28.20000000000007
56077,28274,65349,24603,4148,16920.47,60.99,62.56000000000001
4824,33343,33211,31770,68901,17096.26,213.64,235.40000000000006
27271,30338,54674,34299,18573,10086.08,14.84,14.639999999999986
42600,6720,41224,74100,15316,13846.67,61.57,64.76000000000023
74672,52817,5308,64787,50786,16927.19,48.04,53.00000000000011
12177,56375,27645,75013,21686,11967.97,13.83,13.799999999999995
44117,38824,61764,41292,55048,6666.05,11.63,11.559999999999993
69209,28211,35166,44371,51404,7861.11,14.64,15.63999999999998
65062,9749,36710,25068,5838,17101.24,114.35,134.7200000000001
51747,16729,35316,7927,21923,15393.07,52.5,51.28000000000018
60892,74606,61890,52917,51176,12123.95,18.59,21.839999999999982
28644,429,27681,20544,1718,17091.13,374.5,469.8400000000009
33729,15189,51876,49949,29141,12799.39,11.8,11.76
72169,6999,26433,21220,43338,16935.59,103.52,103.16000000000017
73711,61801,68997,57624,3459,15369.45,56.06,54.67999999999995
10353,4480,14800,64072,73505,16772.98,141.94,150.08000000000035
33679,18187,5423,47522,10445,16735.36,123.0,119.91999999999801
68548,1382,38920,45470,9795,17090.72,162.13,179.39999999999995
11159,71221,59476,49959,26915,16942.92,58.09,63.32000000000016
40785,50938,30631,63786,52436,13476.79,25.73,24.55999999999997
12467,10118,15001,47956,67171,17080.49,62.34,63.639999999999965
56879,54511,58227,8771,25670,14524.61,22.71,24.159999999999975
39623,62741,55373,15489,73176,12820.11,11.92,11.56
21938,48706,21341,23114,19569,15042.01,35.01,38.23999999999998
42802,64783,44379,33896,71023,6839.55,11.18,10.200000000000001
639,22112,729,40870,15853,17092.74,355.66,408.5600000000004
71427,14527,63767,63471,68984,8715.33,10.04,10.200000000000001
9920,68251,32170,53893,38463,17100.78,120.39,129.27999999999994
46765,30042,23647,221,6936,17099.47,134.37,139.92000000000002
41061,71314,61214,74493,40062,10594.48,18.99,17.31999999999998
66409,57770,57942,51354,18437,13318.98,15.14,14.679999999999998
32990,47471,44570,17465,56806,10768.95,19.84,17.440000000000015
10821,18866,23287,37403,48757,17080.79,128.1,142.9600000000002
25885,75495,45932,12250,10100,16253.66,39.82,42.439999999999955
52762,23550,43207,48744,42817,16736.44,39.62,42.71999999999994
22888,39397,3037,2634,68673,17103.47,507.46,623.3599999999998
11627,47057,12897,20770,23907,13328.49,29.07,34.159999999999975
64912,75217,10079,15312,22547,16916.61,59.86,66.23999999999998
62800,29120,39697,53229,31120,14191.24,21.96,21.839999999999982
64203,28982,40589,48184,30194,8367.37,22.96,22.92000000000003
42810,70415,69436,59229,52457,11630.96,10.35,13.27999999999999
