n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,10612,67873,253090,134027,127383,106151,240709,205468,217540,79511,253702,124937,65.81,46.76,47.09614180399378
93860,152930,233743,238056,57263,132300,36509,73882,36633,198129,24859,162101,209558,65668,258804,238484,139608,62.09,45.99,46.23408445736438
257631,184856,212393,157785,236497,38525,81303,25890,191321,19331,235625,222946,179302,86559,123769,146751,26398,87.62,55.93,57.69190427507772
92744,113815,82889,160140,167883,239340,53602,253390,144840,125045,116049,226835,136669,68286,16326,211033,240770,57.75,42.73,42.73194146880053
143838,240122,3680,24450,188666,220224,104549,186188,216228,205795,175152,163909,299,160405,129388,217071,227436,65.65,44.23,44.738382892912945
87329,63939,191438,85250,184455,228188,16510,50087,240391,148769,58118,62551,210592,253634,37354,210548,142341,59.7,42.82,43.23246762506405
117432,23911,21088,260367,83900,229398,133153,261612,244536,128263,28588,79022,144511,76307,185220,32718,143508,76.6,51.18,53.57795426543298
87228,213507,241762,141632,53268,252664,209565,158121,143453,154040,75407,116651,24020,156313,209173,100899,83111,70.14,47.71,48.81887769777232
150903,63466,76108,48200,49647,215342,48950,8643,160634,257241,172139,68172,124919,18110,23546,177923,198601,63.83,38.74,39.31380163376141
34137,229840,39203,242058,10129,220845,21036,235450,183323,241980,217411,141715,179175,102575,219641,184885,137513,75.89,49.15,50.83118303099865
72255,136784,212763,61735,222687,56413,234629,178120,154612,216337,248975,109949,151963,72144,118112,129146,173079,60.27,41.47,42.95563209179008
168085,261163,183559,240370,257546,207965,93681,21593,85019,160637,30238,127518,153898,165189,87889,221532,49906,62.11,43.95,44.542111383747276
63710,4249,191755,71050,30706,184898,57792,97533,208295,44690,87172,111707,213886,16303,26373,205289,38366,77.54,50.29,50.650188888790844
224217,182890,57350,11857,214203,150435,166253,238555,245503,140036,157855,178412,19397,6998,32622,166461,49419,88.6,54.02,55.44384260711919
158947,217602,150982,31377,102553,23994,97029,218587,257036,30420,9539,158729,5671,51010,251928,254461,48489,70.12,45.3,47.02165565004346
188249,32478,125628,55201,190619,209910,16013,245620,178086,5972,142668,111573,162686,26607,219126,68136,18351,63.76,46.08,46.444369591680825
57889,18866,169587,78921,91827,114312,47269,16001,132025,122455,10322,156364,26455,183323,259059,102570,52259,66.03,45.0,44.56796176814692
68192,93993,237082,191784,123264,219762,236533,240774,149361,44413,182897,176328,53323,253374,201155,15217,206739,61.27,43.87,43.631922841756534
177262,41473,221622,42455,89735,138798,65716,30726,156445,241544,115949,174484,45827,3461,123633,178593,107454,68.83,46.57,47.47261751511727
235955,149189,229324,133326,240520,81643,170114,93625,101880,219587,172390,65780,40216,146957,181095,3260,120049,64.1,46.57,47.65640802553446
194399,20728,88058,193728,11979,142690,73631,35346,62948,199797,249857,126308,92333,159943,75465,176528,94162,73.9,52.48,53.3522373740897
154737,248225,233817,166133,223811,162811,34693,187595,81342,101716,196211,108637,217291,170611,21161,399,155864,59.73,43.45,44.551352294617075
50412,183129,87661,41963,62761,58483,167090,117475,99260,186213,229486,176626,148937,229254,108634,8269,105451,70.08,47.77,49.34775323616482
228507,183980,148759,109635,202423,173590,185861,12263,43430,116746,16747,67954,183898,41336,117011,138300,231983,70.99,51.82,51.4118956224914
127733,238037,147168,158329,198045,18,231702,10200,129651,85444,81804,219607,122392,13069,212086,215671,229380,58.02,42.54,43.92580963103394
255374,212969,108825,49283,143802,261992,252454,165960,256526,21880,219532,190199,34215,258689,3861,105333,248918,69.65,49.05,51.59184005608228
177868,109441,82883,889,55974,3746,188042,197854,618,256965,215674,177146,138502,160448,25633,49927,31169,66.27,44.03,45.84783370275183
159477,170201,52039,229023,79276,73395,180496,256511,47768,26261,124677,223854,241898,103991,164531,21324,5726,57.89,43.15,43.9201137246302
72014,239568,118745,209669,207707,30350,225800,67236,34975,171328,136541,214243,170598,169067,90977,30175,228553,58.95,40.4,42.24350134369057
40485,72983,223147,4869,11088,10659,53932,178519,68070,146369,82500,248119,96179,246006,148758,238512,222675,69.43,45.71,46.810858022926475
11011,221868,196381,251973,183848,159277,171799,129626,186740,168858,236640,120236,167809,114148,97635,228435,141014,70.42,46.63,47.230603947584925
46737,54485,98455,153911,76293,2332,36295,39589,71138,87401,88476,206994,96259,188350,24564,88671,204319,68.59,48.09,49.07386281613898
162670,9349,10801,70679,42955,39168,257402,152948,75898,94609,103492,259339,143781,33984,76914,30119,125321,71.16,47.98,48.83729937239489
191501,62837,244778,12650,80708,47077,224666,137114,191014,18576,79343,105688,219036,86119,78440,108716,28482,70.69,45.25,46.15589050850524
26057,147018,238199,126136,124257,88363,220423,209157,255912,212947,90086,32591,125589,30410,183394,130478,111813,83.2,51.68,54.31414291271085
9915,79142,87839,192610,180121,234461,40806,241090,43661,164296,147976,98453,211319,255475,259915,167478,22786,76.53,47.94,50.76816104687195
17258,211752,22195,51915,196573,57949,16031,100876,2058,25710,103234,145876,136053,75974,117583,241212,128088,48.66,39.1,39.15917095138547
206645,153325,187277,178075,56951,110896,21931,96555,57707,259118,261909,68397,153414,203712,43668,113042,50317,66.24,45.28,45.5417257004022
93983,30149,16739,215477,226382,223571,184026,7240,236718,137839,118387,197247,177450,52871,31171,130308,104321,60.82,43.28,44.09385609197355
67234,54324,168033,11036,261368,248502,209042,56595,163424,38365,27428,51896,120168,99098,94802,143233,216789,63.65,44.89,47.267843453664675
39671,27458,259179,156300,257684,127900,38902,147824,106406,167343,178239,110949,230072,136636,129867,178079,240398,56.19,40.2,41.78068861941077
232726,84531,218505,130663,261667,130717,166478,175654,229297,52950,142294,159847,244138,57350,2544,89186,184967,66.54,47.02,48.15769557347912
252331,195831,235669,83429,214464,84364,9297,137653,38893,229240,67340,157964,205564,40869,220812,99353,152816,67.9,48.74,50.10948499013689
77170,188253,185171,211564,123320,17395,209700,22188,135404,227775,239996,10332,17394,59006,34208,10651,78760,69.75,48.17,49.91342104768515
4006,198940,221237,117594,86663,225942,42123,209884,39012,227723,171988,120778,253912,97339,132382,100199,236215,66.6,47.25,48.3139681602783
138885,131708,8812,150437,23762,177883,208180,211054,135790,198664,157323,259662,20016,195812,111769,237444,197818,60.11,44.05,45.31303937623733
54029,75933,140356,236228,156923,109534,216451,254947,126409,221640,207366,254865,101861,159234,153718,61229,223167,75.22,45.99,48.877369734133616
226696,209206,5369,172224,232064,63,194181,47702,79283,132869,149491,66705,87211,17202,129370,225413,68683,60.38,43.19,44.267727794156784
247187,216274,79378,202501,106973,100705,212346,100579,16320,42937,168030,245242,33376,62639,75258,191221,217563,58.91,44.07,44.75811745148353
87562,14556,246903,9419,126177,109541,36937,128930,233298,226315,157801,188006,21396,176565,183159,39681,212412,70.13,49.27,49.90282000731235
258659,92477,107777,9222,160372,122232,101366,120293,12329,26602,123440,203986,39680,5302,8510,156840,161847,81.5,50.45,51.560829020233925
34787,165141,84911,27601,183521,143954,170129,90876,51111,100509,205368,203533,203806,128534,29097,231021,15770,74.82,50.64,51.21873394993247
159939,183715,122470,161043,165756,244820,88569,170517,32590,254144,178921,187070,163063,77695,206717,222594,33320,66.69,48.52,50.15324648559861
251256,239018,101618,209542,77018,240356,195502,228729,251015,178521,257791,212402,31864,136054,225557,205911,261053,64.57,46.66,47.18352533093044
49578,10009,205026,102767,116543,97407,198342,49932,119398,93468,206978,165678,19749,250740,11702,236434,244918,56.14,39.65,40.94329049513365
10480,127445,66947,236210,6987,247669,136331,174721,149227,149893,229605,56617,60202,24504,203513,214799,231915,62.39,44.03,45.234959265184884
232986,164476,204313,131704,183108,137287,110129,132934,80035,247853,29738,38191,111665,233791,148376,110639,241927,68.56,47.53,49.02181567260278
22028,245302,27463,108957,16494,26007,108832,202851,40935,192486,250230,8048,207445,117104,113006,179940,109319,62.3,43.71,44.23064489316725
7899,130187,240984,226507,252246,85065,189410,66213,20588,92406,18436,31818,94176,181344,7701,90556,91194,56.65,42.63,42.97676445261587
46637,2612,217650,255413,60422,214697,95892,18485,156392,234208,37562,54520,847,53684,172757,176621,191916,67.67,44.33,45.3167074414348
