n0,monte_carlo,monte_carlo_max_hop,two_hop
17611,17079.08,68.3,70.04000000000009
74606,4446.67,6.58,6.279999999999988
8271,1.0,1.0,1
33432,1.0,1.0,1
15455,1.0,1.0,1
64937,1.21,1.21,1.24
58915,2046.72,2.12,2.1200000000000006
61898,3935.82,3.38,2.92
49756,11620.36,16.22,15.519999999999978
27519,1367.87,1.58,1.56
12302,3409.47,1.53,1.6400000000000001
63944,3592.21,3.31,3.4399999999999977
3715,17076.98,91.23,102.59999999999992
51093,5127.23,4.89,4.279999999999995
56723,3928.83,2.02,2.0000000000000004
276,17099.45,559.7,810.7999999999997
58377,5123.8,5.08,4.439999999999996
34908,5122.94,1.89,2.1200000000000006
29984,1.0,1.0,1
13399,16916.13,28.08,28.399999999999988
41606,1713.56,1.25,1.28
4009,17072.37,103.47,114.63999999999993
2925,17092.66,266.73,313.4400000000003
3335,15890.13,46.84,51.71999999999995
70964,2910.29,2.12,1.8
1206,17086.97,379.96,427.4399999999955
49965,857.29,1.31,1.24
28390,2049.65,1.57,1.6
55327,4448.2,3.3,2.8
3806,17078.84,82.18,90.4399999999999
69157,1.0,1.0,1
29057,10935.9,9.46,10.359999999999989
57394,1708.97,3.78,3.7999999999999967
64987,2735.6,2.35,2.24
72464,854.56,1.27,1.28
30550,1.0,1.0,1
45311,1.0,1.0,1
30260,1.0,1.0,1
28676,1.0,1.0,1
60241,3937.31,1.96,2.3200000000000007
37982,1.0,1.0,1
2816,16578.99,91.69,100.44000000000042
54549,3585.14,3.2,3.000000000000001
72935,1.15,1.18,1.2
13107,16919.27,87.98,90.92000000000023
24367,1706.14,1.77,1.56
38848,1.0,1.0,1
15845,3245.09,1.74,1.9600000000000004
43607,4623.81,5.95,5.359999999999993
65640,515.61,1.21,1.24
55326,11275.06,13.59,15.039999999999985
66547,2558.65,1.49,1.6
24883,1.0,1.0,1
39763,1.0,1.0,1
37245,2726.86,1.51,1.56
65452,858.64,1.27,1.24
66228,2396.96,1.35,1.6800000000000002
51557,3591.69,2.86,2.6400000000000006
4525,13656.4,33.19,30.920000000000016
62944,3414.87,1.77,2.0800000000000005
31816,2556.13,3.35,3.079999999999999
52990,6990.33,8.94,8.679999999999993
54304,2563.99,4.49,3.4799999999999978
22676,5463.38,6.66,7.719999999999985
48119,1.0,1.0,1
71932,1.23,1.22,1.2
49113,2400.18,3.6,4.119999999999996
11333,7691.75,7.47,6.799999999999999
57535,3584.88,1.92,1.9600000000000004
66640,1.0,1.0,1
14146,1.0,1.0,1
21456,17094.36,82.09,104.0799999999999
68280,2733.1,1.21,1.48
51544,7694.16,3.33,3.3200000000000007
48565,3065.16,5.34,5.239999999999991
64185,10753.09,8.74,8.72
3876,16078.24,48.99,52.39999999999997
61514,1.12,1.18,1.2
5699,11620.43,15.41,16.399999999999977
40439,3250.49,3.74,3.679999999999998
75782,1.23,1.17,1.2
51589,2736.5,10.39,6.639999999999986
22328,4792.24,2.23,2.4400000000000004
22097,1.0,1.0,1
65829,1536.55,1.56,1.48
29745,8555.39,9.79,9.639999999999986
1612,17079.11,153.35,147.6000000000001
26151,1.0,1.0,1
70728,5468.91,7.76,7.239999999999986
71871,341.85,1.3,1.28
30431,1.0,1.0,1
53012,4094.8,5.28,4.839999999999993
67341,2902.25,1.83,1.6800000000000002
45065,1.1,1.23,1.2
75732,1.16,1.31,1.24
46304,1.2,1.21,1.2
60179,2730.81,1.92,2.0000000000000004
35294,10938.56,21.58,30.800000000000242
71826,1711.4,1.3,1.32
748,17110.1,335.9,353.07999999999913
