n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,6.212,6.228,6.172810544600882
516,2089,965,4058,6233,8.954,7.206,7.1569221036633355
3682,3868,5337,3109,6461,7.72,6.774,6.906255941456093
1719,768,3996,232,6846,16.082,13.23,13.158097116525187
3193,3545,4976,6244,6284,8.23,7.318,7.14638911424611
17,5700,3648,2181,5910,5.276,5.182,5.208300435388078
6568,1874,4842,837,2600,6.922,6.622,6.6187772042659585
250,182,208,5321,4435,11.538,10.006,9.61060304864117
75,3122,5623,1774,3457,5.316,5.384,5.304749187948228
5946,237,4322,1816,6256,5.26,5.342,5.308180334896692
3587,4061,4529,1909,2831,6.054,5.764,5.731464058246017
1891,5544,1792,6233,3765,7.92,7.172,7.141431945457959
2373,176,3409,6861,4558,5.662,5.494,5.477369895862342
5261,819,1522,5155,5928,6.164,5.922,6.018005387971474
7044,2428,990,6087,2725,13.82,10.886,11.144856192060635
5910,5826,4102,3457,4159,8.978,6.728,7.000869980032366
6799,5491,1555,2485,2327,6.578,6.452,6.373635016482469
4813,4090,6932,4139,3222,8.56,7.04,7.195794698393775
4825,6990,282,3934,1988,6.742,6.08,6.03549105364442
6092,6532,3311,3394,5445,6.48,5.862,5.995429470200544
1417,3007,4495,5759,6355,7.32,6.654,6.601551221170648
5525,6047,3069,708,3595,7.658,6.802,6.954923140664134
5437,4165,884,6377,1341,6.288,6.188,6.189151476208719
4267,6880,3221,3035,4011,5.162,5.154,5.137839990078065
6002,242,3844,356,2527,7.32,6.342,6.405184076706691
5762,6949,5036,4859,4736,5.286,5.22,5.159678513923264
3224,5301,1395,1381,4114,6.714,6.318,6.365307782072948
1859,100,6312,1634,4420,6.172,5.782,5.857532368566888
7047,4491,1901,3313,4208,7.522,6.846,6.893338512135443
2816,6942,4733,2894,3761,6.708,6.41,6.499733564670361
2205,5400,4489,4988,5975,6.43,6.294,6.1858442459525484
46,3143,6419,7020,6721,5.906,5.594,5.532640758689098
6066,4198,6628,1058,4249,6.046,5.836,5.869641886888988
6368,4598,1683,3490,459,14.182,10.802,10.826801681014363
3941,2987,4669,4541,1637,5.544,5.228,5.329493829045032
4134,3386,3972,6662,2922,6.32,5.79,5.75829047636133
3394,2835,12,4411,4424,10.83,8.854,8.840455250998936
5107,6442,5017,2712,3753,5.282,5.202,5.194905539733948
4914,229,6591,1880,5204,13.878,10.974,10.936719046108527
1451,4511,4787,1480,7053,7.298,6.608,6.719745170041029
750,6540,4514,6529,6973,6.558,6.19,6.220880516066077
6688,2091,265,6895,5514,5.368,5.214,5.2429416906235895
577,681,7111,136,3710,9.982,8.276,8.346609911981668
119,6177,6189,2303,2044,9.714,8.624,8.584506817700156
2200,896,6531,5118,1512,8.106,6.924,7.012939627441575
2821,2378,569,1371,1307,8.84,7.494,7.597077501204803
2090,4320,1377,5379,2235,14.396,11.834,11.962879991106758
5310,5829,2412,3724,5755,6.7,6.066,5.914661009745856
2637,4067,3881,935,193,5.418,5.296,5.270314219688667
2555,3166,2812,3448,6522,5.544,5.656,5.600694147718928
1540,2116,890,2076,5981,6.918,6.656,6.713140287522535
4178,1712,4961,3536,6693,6.716,6.412,6.314326521852751
170,1846,146,3254,1199,11.284,9.31,9.217873390501593
289,5888,1312,3650,5772,5.392,5.346,5.296094341795905
4147,5555,3495,4462,6817,5.118,5.068,5.0984906789374
1807,5167,6535,5693,4231,20.436,15.48,15.790008141905815
3693,1828,4291,5312,251,11.06,9.78,9.636111486674334
3235,5528,4717,6581,2631,5.794,5.548,5.622042377344727
5405,5168,3492,481,6041,5.86,5.56,5.569419787908972
2446,1029,1737,388,2509,7.766,7.052,7.003453097952127
579,7032,626,2542,2440,16.422,12.886,12.786700385626212
6093,1296,3409,4627,2067,6.904,6.532,6.573668032937469
1068,69,4593,6967,310,7.426,6.942,6.792354431566532
4838,6712,1782,4671,3775,7.308,6.828,6.887782307728284
1405,6782,7108,6389,5767,13.748,11.462,11.832754318389926
5103,4168,306,3096,1641,5.288,5.318,5.324065445704828
2842,811,1685,4697,5522,5.042,5.048,5.0484523302069375
3546,4844,1590,4033,855,6.642,6.152,6.102810037974809
5455,3195,2425,4129,4094,6.25,6.28,6.249173136278671
140,2665,5014,3295,2304,29.012,22.22,22.129441991246452
148,1285,1645,7024,2684,5.33,5.208,5.215604335951703
6644,4614,6411,1107,2777,14.834,12.586,12.410960820803556
3516,1745,2183,5525,789,16.158,12.856,12.81795238450058
6862,3106,4486,2816,6862,4.5,4.352,5.5380729825494655
5628,4377,3969,6291,4362,22.5,18.946,19.275060115150765
1922,535,5943,330,693,9.184,7.836,7.734098826778732
1089,1390,1364,4409,1744,17.668,15.62,15.414371685494848
2195,6218,2721,4916,4144,5.992,5.796,5.732319412859527
6890,2091,3015,2775,2787,5.188,5.176,5.1846786257306166
933,2385,1926,7105,4947,7.38,6.356,6.274303696889705
6385,5858,4004,1108,4751,9.904,9.222,9.084430043867854
4515,6309,854,2627,320,7.154,6.53,6.534059652507734
3330,599,3114,7095,6456,5.5,5.312,5.258623325508457
1206,6787,1024,2792,939,7.792,6.812,6.736923748510426
5039,4812,6405,3096,627,9.72,8.874,8.682871142500037
4675,4507,1832,4636,669,6.106,5.662,5.713514735420567
2185,2989,2421,4623,4376,7.4,6.908,6.941805968806854
936,3750,2270,882,6447,15.044,12.508,12.473220061602674
374,6781,2422,101,5027,7.478,6.734,6.679859810889819
5492,119,751,3387,942,17.586,14.976,15.237115023403723
6767,6470,327,1539,1963,6.556,6.238,6.168345137577433
6434,4807,3448,1327,946,5.352,5.298,5.345070676765051
3693,1371,5577,1977,1302,7.4,6.76,6.850121093962597
6094,6922,842,3564,3098,7.542,6.942,7.116755304945829
6606,4447,6703,2408,4507,5.642,5.59,5.536217743866418
2075,5829,3907,2576,820,7.918,6.924,7.065296550884811
1700,5341,2600,324,223,8.942,7.518,7.618218727168189
86,6445,2421,5951,4887,8.858,7.482,7.48453806353631
2623,3685,3205,2566,3264,7.084,6.302,6.28203471692372
515,525,2599,4927,3734,8.914,8.356,8.27116795529166
