n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,22.87,19.05,18.283643836750922
27815,4683,20759,56448,51581,66724,48766,31.77,14.11,14.45491759961569
71326,58307,65806,35158,4708,3597,47712,56.49,14.95,14.197593278000001
60934,41741,49809,55523,68911,21559,73467,27.6,15.64,17.46703115281164
23256,30949,30225,3127,23163,42617,22752,31.8,14.85,13.282717903284052
17917,66868,66876,47145,67336,73385,23834,18.9,10.13,10.812478887064735
58410,54351,68860,47743,46371,47433,58427,13.57,11.69,11.673258473641525
21126,52410,60477,69514,32755,64227,36582,7.81,7.49,7.74401800354377
65282,65646,67553,46389,59596,60425,45976,13.92,11.95,12.382624289433256
74410,73083,59841,63780,29073,42554,21767,7.78,7.86,7.938998531116345
35145,62883,40575,39753,66092,73687,67862,20.77,13.62,13.47838866236567
66500,53303,40874,27239,64081,67094,48050,7.65,7.41,7.6071580801823036
9879,44755,1103,25087,13914,7701,75289,108.61,40.8,34.72821294004571
6410,35795,29703,13928,68467,17891,34844,13.86,12.17,12.30916337560468
32090,27587,7914,55432,4177,7444,47494,40.93,11.95,11.180391909490897
47214,22528,32702,3072,10866,15102,8842,43.76,18.41,18.312237916154004
3321,5357,2771,48902,33513,16749,20593,36.05,13.79,13.528849285583874
24083,68562,253,50536,5657,32483,19846,17.19,12.74,12.69098843882287
4753,549,45115,14826,37490,44199,64062,40.35,9.93,11.994294525440377
4038,40420,58805,72286,5999,34595,52671,8.28,7.55,7.5986362351748005
20113,61968,29560,12249,41458,13375,3172,26.34,15.91,15.99890274195924
58696,16716,67932,51505,63821,67476,42986,24.4,23.24,23.063790573723754
18852,44702,33960,34319,55018,2363,73131,23.87,16.53,16.670400253210914
18424,7442,33156,4398,17262,21124,22375,52.22,28.03,29.647803561426652
12566,59426,30363,66618,4115,32343,30470,28.29,17.11,16.81204626261274
58287,9640,32870,10542,29911,47163,33634,17.91,10.34,11.491184628884195
55445,36534,68968,632,19807,4652,50430,47.68,14.43,14.545388149048149
53572,21002,14571,67119,11510,31570,13357,35.59,15.64,15.312273371701934
13077,2595,23823,30346,13791,28488,3203,35.81,14.67,15.152471082979208
68253,60870,59488,40596,70193,49807,27846,10.68,8.43,8.812597059619382
27543,56850,55784,67043,2794,6715,54790,69.27,21.8,20.469728857186595
