n_nodes,influence,n0,n1,n2,n3,n4
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,57.0104,82,7,9,44,83
5,56.4232,82,7,9,586,83
5,55.3904,7,9,83,721,436
5,54.3730,7,9,44,108,83
5,54.3730,7,9,44,108,83
5,54.3730,7,9,44,108,83
5,54.3663,9,7,335,44,83
5,54.2697,9,7,335,721,83
5,54.2697,9,7,335,721,83
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,54.0774,9,7,335,298,82
5,53.9106,9,7,335,298,188
5,53.9106,9,7,335,298,188
5,53.9106,9,7,335,298,188
5,53.6097,7,9,44,583,83
5,53.5915,82,7,9,44,721
5,53.4543,82,7,9,721,607
5,53.0043,82,7,9,586,721
5,53.0043,82,7,9,586,721
5,53.0043,82,7,9,586,721
5,53.0043,82,7,9,586,721
5,52.5391,9,7,335,721,436
5,52.5391,9,7,335,721,436
5,52.5391,9,7,335,721,436
5,52.5391,9,7,335,721,436
5,52.5391,9,7,335,721,436
5,52.5391,9,7,335,721,436
5,52.5391,9,7,335,721,436
5,52.5391,9,7,335,721,436
5,52.5391,9,7,335,721,436
5,52.5391,9,7,335,721,436
5,52.5391,9,7,335,721,436
5,51.4998,9,7,59,586,607
5,51.4998,9,7,59,586,607
5,51.4323,9,7,607,586,436
5,51.2657,7,9,736,721,436
5,51.2043,7,9,298,335,401
5,50.8062,9,7,335,721,607
