n_nodes,influence,n0,n1,n2,n3,n4
5,59.8950,118,75,27,14,7
5,59.8950,118,75,27,14,7
5,59.8950,118,75,27,14,7
5,55.4944,33,13,14,118,27
5,55.4944,33,13,14,118,27
5,55.4944,33,13,14,118,27
5,55.4944,33,13,14,118,27
5,54.5666,33,37,7,317,14
5,52.9674,33,37,7,376,14
5,52.8287,33,37,620,14,7
5,52.8287,33,37,620,14,7
5,52.8287,33,37,620,14,7
5,52.8287,33,37,620,14,7
5,52.8287,33,37,620,14,7
5,52.8287,33,37,620,14,7
5,52.8287,33,37,620,14,7
5,52.8287,33,37,620,14,7
5,51.1091,33,21,14,118,27
5,50.8309,33,13,14,636,27
5,46.9819,33,289,14,118,27
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
5,46.0263,118,75,27,14,33
