n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
3714,6068,6150,2069,3164,717,1395,2242,4054,8296,3430,6565,496,7522,7985,7424,6397,3294.2,73.05,74.95000000000007
8109,9390,3149,6597,1467,7947,3836,327,4370,8522,6679,7771,6210,1863,4232,1591,1033,3280.88,76.51,79.2200000000001
6330,6180,1765,951,5544,3840,1409,8152,8467,3406,9527,2328,9940,1054,8842,613,8006,3285.66,81.41,80.27000000000002
3176,2428,9485,7475,9574,7293,4680,9131,5844,6981,2211,2593,9851,1599,8713,5141,5849,3283.97,66.68,66.72000000000007
8104,8251,3238,5059,2460,5828,8662,4658,8352,1170,8313,8928,3603,5639,3995,195,4844,3280.68,85.59,84.97000000000008
5623,3601,4371,551,6937,4174,6175,4888,6830,2871,6492,1904,2722,419,3306,2632,4915,3286.55,74.91,69.42000000000002
1908,216,6233,5600,2787,9324,7136,3796,2278,6719,9240,7308,6670,6847,1313,9642,1146,3295.72,77.93,77.76000000000003
4730,1558,557,1396,1745,8535,8639,5900,2517,8272,7999,2433,9903,1031,3107,277,2300,3297.16,83.23,84.73000000000008
5583,6329,9399,1978,4905,5758,5331,5997,48,8175,3441,993,542,9502,2817,2913,5529,3288.15,81.5,81.48000000000009
7062,7233,1981,1365,3284,9918,3669,8146,7752,2531,6243,1999,1777,9514,7416,2071,7200,3284.1,62.25,61.29000000000001
8429,1481,7721,9238,6451,5911,7460,3694,834,3235,801,7310,1825,1772,3460,75,9840,3278.86,80.89,79.64000000000006
370,5965,7084,8648,1529,9833,8234,9322,3287,8217,3759,5310,8613,6293,8516,3214,109,3306.56,70.99,70.8300000000001
4744,4857,1308,5259,6600,3664,4856,1304,8967,6872,6049,5256,8458,4950,5846,4846,1790,3287.61,63.5,64.27000000000001
3207,7949,6061,6202,9584,5111,3362,4759,6504,6282,8579,5829,9911,9586,5934,7004,3209,3259.23,59.18,64.54000000000009
8027,8666,8311,1343,4404,2677,1124,8163,4438,6876,1917,4488,4778,4490,8261,4400,4543,3279.52,71.21,70.48000000000005
6746,4006,5920,4026,4063,8269,7502,4094,3837,9774,8605,3201,6028,8137,1732,1828,6356,3279.06,67.75,65.65000000000006
1379,2796,9285,7005,739,2241,361,9998,3133,4335,1426,1563,7580,7532,4624,9275,1518,3288.38,68.71,69.93000000000004
2069,9946,5858,1080,5241,634,1375,2249,6000,1228,3780,607,9826,5231,3642,4859,5857,3288.48,79.39,79.76000000000005
5354,1083,8520,1867,9986,5702,7119,2617,2573,4176,6378,2437,7065,1067,1634,8756,3647,3287.24,73.51,72.45000000000002
1345,4803,2894,5520,3259,1786,833,936,9107,2911,2797,9166,5353,4839,3969,8198,7846,3304.61,75.54,76.68000000000005
1817,9221,1359,2252,2173,3692,5354,3572,6681,2849,2768,2212,7215,996,7345,9593,4707,3295.17,65.07,68.68000000000005
6796,7152,9475,6095,9240,8022,6005,8650,3071,5059,4359,7796,2095,4536,8191,8299,8743,3256.36,46.59,49.419999999999995
8386,4737,3563,9314,8626,6400,2208,8007,7796,2035,4771,6456,525,572,6086,8300,4851,3313.06,71.89,71.4000000000001
5685,6145,452,2346,237,1305,3025,7355,9501,2087,6971,9242,9481,1770,6106,8230,648,3293.0,78.52,83.17000000000006
