n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,55.53,29.65,29.689362161642432
140,253,830,518,214,410,657,31,470,42.52,25.17,26.395417762273144
499,464,399,506,586,196,918,850,412,31.02,17.63,17.86538172603416
91,496,239,777,20,717,273,532,417,45.42,24.81,24.96868218872792
485,923,933,388,743,116,678,264,99,42.62,22.15,21.818897622831468
833,64,395,635,849,386,110,676,59,41.29,23.92,24.402673537765025
346,240,707,88,509,925,665,529,923,40.14,22.03,22.569569975124676
212,595,827,145,621,65,552,968,38,42.51,26.67,26.145300117473887
500,718,198,151,968,880,592,467,746,42.4,23.54,23.642736095224972
598,902,455,292,570,365,875,899,436,30.27,18.46,18.894428250942994
138,162,782,615,99,544,706,321,718,29.16,18.51,18.205716099143533
365,972,659,863,506,515,638,202,316,38.1,22.47,22.478506038793203
153,364,541,291,522,672,73,827,924,46.39,25.34,25.096644948473546
877,519,934,718,558,225,352,249,929,28.47,19.99,19.30377120576723
12,302,351,225,273,34,433,260,385,47.35,30.1,30.961195206851407
305,854,722,912,426,179,673,405,119,32.59,18.31,17.898514473806717
170,954,679,872,998,26,206,996,784,35.65,21.67,20.458491058900915
164,307,119,13,815,782,389,350,856,49.9,32.24,32.14848244231823
174,582,446,926,237,142,419,577,456,37.35,23.27,22.887783277163845
416,427,82,602,71,295,734,97,34,43.09,25.17,26.063969982931127
87,679,109,782,533,539,368,157,827,37.14,20.07,19.492775046218302
958,517,499,725,152,618,64,194,17,52.67,28.67,28.222852515347153
934,143,348,395,674,587,123,761,306,40.15,24.33,24.748262375056964
359,333,988,374,3,661,855,510,215,120.5,71.29,73.40381803682956
62,896,632,33,904,988,889,777,827,43.36,23.24,23.81230997007757
836,593,176,182,345,993,441,452,123,36.35,24.18,24.041564476725437
85,205,619,229,509,830,484,809,158,35.25,22.03,23.009452519801332
390,124,111,594,738,463,663,129,736,40.58,20.52,21.14894161708229
450,526,742,92,732,950,482,577,403,30.86,20.11,20.012757185060046
836,369,466,230,52,202,50,456,114,57.15,32.05,32.33299674299448
110,216,742,4,725,615,626,928,23,73.72,40.85,42.4435644001114
670,372,849,442,540,95,991,766,773,29.19,18.83,18.81984454933052
614,514,838,722,582,205,513,234,331,30.22,19.17,18.678309304276635
538,393,761,532,662,200,6,296,627,78.43,47.88,47.25305886314236
